Frequency	Magnitude	Phase
0.3125	-85.25146	33.88367
0.625	-79.11276	-66.47585
0.9375	-74.94102	-102.394
1.25	-73.54462	-102.7355
1.5625	-72.97744	-119.4116
1.875	-68.97472	-110.6964
2.1875	-69.06239	-112.371
2.5	-68.09628	-111.9553
2.8125	-66.53715	-104.732
3.125	-66.86678	-108.7723
3.4375	-65.44281	-109.6686
3.75	-64.48599	-117.8866
4.0625	-64.83624	-120.1822
4.375	-63.48666	-115.4933
4.6875	-63.89646	-114.6099
5	-62.60413	-114.2594
5.3125	-62.73714	-113.7939
5.625	-61.93178	-114.5803
5.9375	-62.08906	-112.3328
6.25	-63.14491	-112.8895
6.5625	-62.13858	-116.7251
6.875	-62.16177	-114.9882
7.1875	-61.87384	-114.4525
7.5	-61.23827	-118.3276
7.8125	-62.48083	-121.7025
8.125	-62.87944	-116.1134
8.4375	-61.91547	-120.3604
8.75	-62.06679	-122.2948
9.0625	-61.07042	-123.3622
9.375	-62.15385	-122.0811
9.6875	-61.65137	-128.0291
10	-61.71426	-131.6298
10.3125	-61.45126	-134.2484
10.625	-62.4939	-144.2889
10.9375	-62.15762	-128.9269
11.25	-65.17184	-142.9978
11.5625	-62.89204	-152.9084
11.875	-62.82142	-147.9986
12.1875	-64.6337	-158.3788
12.5	-67.59943	-166.5804
12.8125	-65.27026	-159.1038
13.125	-68.14875	173.1255
13.4375	-63.33637	158.1453
13.75	-63.44605	163.6559
14.0625	-63.23268	139.6077
14.375	-60.53177	121.293
14.6875	-58.78539	113.4388
15	-57.85678	104.5478
15.3125	-55.19098	98.42168
15.625	-54.45385	90.68742
15.9375	-51.84507	85.79158
16.25	-50.4267	79.755
16.5625	-49.51729	67.51963
16.875	-50.19994	54.90019
17.1875	-52.30199	60.89178
17.5	-50.84661	74.61076
17.8125	-48.49149	80.55001
18.125	-46.67656	82.51461
18.4375	-44.83713	83.87081
18.75	-42.82322	84.01501
19.0625	-41.07501	84.64629
19.375	-39.45746	83.14168
19.6875	-37.41954	81.43913
20	-35.28643	80.00313
20.3125	-33.17836	76.92744
20.625	-30.48476	74.38673
20.9375	-27.1123	69.88013
21.25	-22.75041	61.91625
