Frequency	Magnitude	Phase
0.3125	-79.17612	-25.34587
0.625	-75.21654	-39.7172
0.9375	-76.5627	-62.81254
1.25	-72.57522	-89.42132
1.5625	-75.90579	-99.69241
1.875	-75.97849	-101.0588
2.1875	-76.30752	-107.4364
2.5	-71.31965	-117.1362
2.8125	-75.74098	-101.2415
3.125	-74.41154	-145.407
3.4375	-71.14338	-137.1923
3.75	-74.02071	-125.0096
4.0625	-75.53313	-152.6874
4.375	-75.43822	-117.3051
4.6875	-70.42458	-142.6931
5	-72.72325	-162.4259
5.3125	-72.3541	-152.1007
5.625	-72.37386	-133.4817
5.9375	-73.46614	-173.9481
6.25	-71.03644	-147.3766
6.5625	-69.33839	-161.2515
6.875	-68.29742	-170.7387
7.1875	-73.25168	-145.28
7.5	-68.80894	-144.1526
7.8125	-67.95059	176.9235
8.125	-68.84772	-158.7659
8.4375	-69.14818	-171.0469
8.75	-72.22447	-158.3096
9.0625	-68.17923	44.70251
9.375	-66.78947	133.1331
9.6875	-68.69917	139.7121
10	-65.82774	127.1264
10.3125	-65.57283	125.4454
10.625	-65.0503	116.5037
10.9375	-62.50633	122.3982
11.25	-63.82803	115.1444
11.5625	-63.21848	118.8917
11.875	-62.15311	130.5454
12.1875	-61.58242	117.3427
12.5	-60.98439	101.2857
12.8125	-63.35586	76.52168
13.125	-59.98936	99.11826
13.4375	-57.39134	104.7804
13.75	-57.22339	114.7893
14.0625	-56.40707	103.0608
14.375	-55.79459	103.6962
14.6875	-55.01949	98.33152
15	-54.74689	93.70541
15.3125	-52.05726	92.41413
15.625	-51.46321	84.83968
15.9375	-50.71375	78.98474
16.25	-49.13452	69.03046
16.5625	-48.88588	54.07301
16.875	-52.30371	52.20975
17.1875	-51.55338	66.13013
17.5	-50.61062	76.95754
17.8125	-48.26626	82.97334
18.125	-46.10806	81.54068
18.4375	-44.84897	81.32154
18.75	-43.08253	80.20166
19.0625	-41.81019	79.07704
19.375	-40.02587	78.06824
19.6875	-38.1837	76.79942
20	-36.42151	74.9086
20.3125	-34.45015	70.36295
20.625	-31.886	65.71532
20.9375	-29.14451	57.54066
21.25	-25.79342	49.52517
21.5625	-21.67499	31.09794
21.875	-17.73585	-2.840682
22.1875	-17.8445	-41.95437
22.5	-19.6865	-75.04228
22.8125	-22.82131	-98.20663
23.125	-25.76709	-107.6536
23.4375	-27.51464	-113.3286
23.75	-28.99321	-117.3977
24.0625	-29.85839	-118.335
24.375	-30.3348	-120.1553
24.6875	-30.97662	-123.7255
25	-31.41969	-126.6378
25.3125	-31.76168	-129.252
25.625	-32.35793	-133.5915
25.9375	-32.64585	-139.43
26.25	-33.1548	-145.7002
26.5625	-33.68047	-154.5581
26.875	-34.63544	-167.1961
27.1875	-36.42687	-178.212
27.5	-39.11609	176.9475
27.8125	-41.79421	-175.3378
28.125	-42.9308	-156.954
28.4375	-42.64901	-141.6884
28.75	-41.08727	-130.3239
29.0625	-40.39524	-123.9662
29.375	-39.14021	-124.0868
29.6875	-37.9576	-126.6405
30	-37.08053	-130.846
30.3125	-35.42573	-139.6666
30.625	-33.80125	-156.2889
30.9375	-33.41791	161.2311
31.25	-40.66372	146.1297
31.5625	-45.17793	-176.7897
31.875	-42.34169	-158.778
32.1875	-40.84383	-163.3462
32.5	-40.60514	-179.6839
32.8125	-42.53206	163.8533
33.125	-46.33427	157.695
33.4375	-48.00356	166.8761
33.75	-49.37309	171.2211
34.0625	-49.93967	-177.6625
34.375	-49.25376	-167.3125
34.6875	-49.79144	-160.4901
35	-48.56824	-157.0743
35.3125	-49.40896	-143.2662
35.625	-48.66788	-141.3168
35.9375	-48.16709	-144.6805
36.25	-47.79324	-134.4889
36.5625	-48.69259	-129.0054
36.875	-48.71881	-132.2356
37.1875	-47.99295	-133.2826
37.5	-47.27114	-130.411
37.8125	-48.04035	-133.8217
38.125	-47.52431	-129.419
38.4375	-47.05772	-126.9579
38.75	-47.16452	-126.486
