Frequency	Magnitude	Phase
0.3125	-78.19777	24.05786
0.625	-76.54245	-47.16199
0.9375	-76.42592	136.1477
1.25	-74.30805	88.11176
1.5625	-75.09915	-48.5619
1.875	-70.46178	162.8078
2.1875	-68.70047	-76.10735
2.5	-68.15071	-142.4642
2.8125	-71.30825	-169.4716
3.125	-66.31385	-109.6599
3.4375	-66.36386	-143.1698
3.75	-66.72552	11.0953
4.0625	-71.36687	-112.5985
4.375	-67.3667	-154.2376
4.6875	-66.69847	-78.77833
5	-68.34167	-116.9688
5.3125	-66.1638	-110.4428
5.625	-65.44601	-128.8856
5.9375	-62.94271	-165.6689
6.25	-64.80882	-130.4744
6.5625	-63.46697	-168.9586
6.875	-64.50378	-164.4055
7.1875	-66.96221	-118.193
7.5	-66.70843	-146.3259
7.8125	-64.99934	-102.4808
8.125	-69.27493	-143.3225
8.4375	-65.12396	-120.7348
8.75	-64.71845	-132.8183
9.0625	-64.01333	-160.0362
9.375	-64.27244	-125.802
9.6875	-65.10579	179.4074
10	-64.78754	-138.828
10.3125	-68.65397	-109.0356
10.625	-68.77839	-156.1915
10.9375	-67.11808	-160.7491
11.25	-64.3302	168.8071
11.5625	-67.12897	134.9791
11.875	-66.11726	142.4888
12.1875	-65.4812	126.5452
12.5	-68.97923	174.0943
12.8125	-70.98134	157.0552
13.125	-67.47406	150.5591
13.4375	-62.9374	159.4282
13.75	-61.28051	141.9744
14.0625	-61.91318	137.8862
14.375	-61.72115	113.2524
14.6875	-60.89146	96.39352
15	-57.83823	112.1524
15.3125	-55.88123	100.3741
15.625	-55.22466	108.484
15.9375	-53.25682	105.4388
16.25	-52.27771	98.75851
16.5625	-50.55567	86.93121
16.875	-49.86924	52.18748
17.1875	-51.12768	43.53579
17.5	-55.98507	35.01429
17.8125	-53.58677	56.84956
18.125	-50.34314	73.17984
18.4375	-48.62408	61.14127
18.75	-47.39908	115.3273
19.0625	-44.90734	98.83434
19.375	-42.90445	107.9543
19.6875	-40.27115	103.4901
20	-37.92155	78.20696
20.3125	-35.35293	73.56682
20.625	-32.90406	52.10143
20.9375	-30.51397	43.98467
21.25	-28.31304	36.35771
21.5625	-26.28227	19.12904
21.875	-24.60008	11.39272
22.1875	-23.09087	-23.07553
22.5	-22.54711	-52.21422
22.8125	-24.4221	-90.41532
23.125	-28.31883	-120.5254
23.4375	-32.2123	-118.3988
23.75	-33.04948	-114.0512
24.0625	-32.85625	-102.4819
24.375	-33.19168	-92.61931
24.6875	-33.57722	-82.94273
25	-33.78009	-89.49128
25.3125	-33.79329	-100.2271
25.625	-33.81195	-108.7087
25.9375	-33.51126	-124.9027
26.25	-33.75747	-134.3786
26.5625	-33.46071	-144.9145
26.875	-33.73343	-154.2923
27.1875	-35.60994	-153.9222
27.5	-36.93373	-155.7612
27.8125	-38.42803	-156.4128
28.125	-39.97077	-148.4486
28.4375	-41.06327	-149.9539
28.75	-41.55601	-155.9099
29.0625	-41.45905	-148.2543
29.375	-41.00177	-147.9615
29.6875	-39.85897	-127.356
30	-37.88593	-115.0493
30.3125	-34.62769	-124.9848
30.625	-32.37759	-138.6664
30.9375	-32.03563	173.4986
31.25	-36.31196	130.844
31.5625	-47.8431	108.4414
31.875	-45.17728	-166.1455
32.1875	-40.88772	167.6962
32.5	-42.121	137.8407
32.8125	-44.94459	139.0697
33.125	-46.7468	150.0188
33.4375	-50.33438	158.009
33.75	-52.23012	172.2848
34.0625	-51.92774	-173.9684
34.375	-55.27597	165.964
34.6875	-54.50684	-176.2791
35	-53.14285	-157.7179
35.3125	-53.62884	-153.3593
35.625	-53.14581	-128.4195
35.9375	-52.21138	-117.3855
36.25	-52.66222	-116.2834
36.5625	-52.13797	-120.0055
36.875	-51.7905	-126.6798
37.1875	-50.86529	-127.2062
37.5	-49.63583	-120.1978
37.8125	-50.49755	-132.7764
38.125	-50.53117	-129.4839
38.4375	-48.94094	-121.4046
38.75	-50.08942	-111.5106
39.0625	-49.77219	-107.7543
39.375	-48.58909	-100.2561
39.6875	-48.03181	-108.562
40	-47.65694	-112.171
40.3125	-50.47584	-139.0486
40.625	-59.10943	-92.78039
40.9375	-44.93798	-88.82792
41.25	-45.56007	-110.9902
41.5625	-46.55444	-108.9098
41.875	-47.23254	-110.6331
42.1875	-47.86009	-102.4711
42.5	-47.46251	-105.2792
42.8125	-46.95604	-111.8101
43.125	-45.35809	-110.5276
43.4375	-46.03901	-127.1343
43.75	-45.18911	-119.9358
44.0625	-44.8977	-123.8035
44.375	-46.78806	-113.2172
44.6875	-46.08858	-106.736
45	-47.43782	-104.8201
45.3125	-46.37474	-96.73
45.625	-47.08369	-108.4158
45.9375	-46.52041	-111.5935
46.25	-46.46221	-111.8459
46.5625	-46.10876	-112.424
46.875	-46.66264	-114.8741
47.1875	-46.31409	-112.3871
47.5	-45.03928	-103.0979
47.8125	-46.30645	-105.9599
48.125	-46.1066	-99.91803
48.4375	-45.79452	-108.4102
48.75	-45.44551	-109.9141
49.0625	-44.84403	-110.3399
49.375	-44.089	-107.3115
49.6875	-44.90534	-100.3178
50	-43.83437	-98.2857
50.3125	-44.20868	-90.77038
50.625	-44.78436	-91.10533
50.9375	-44.43355	-91.90028
51.25	-43.89059	-96.2281
51.5625	-44.04972	-102.8484
51.875	-43.72383	-104.6918
52.1875	-43.82817	-109.7226
52.5	-43.37251	-113.092
52.8125	-43.34898	-103.6269
53.125	-42.93596	-97.93172
53.4375	-42.69411	-97.94819
53.75	-42.33473	-102.3407
54.0625	-42.69712	-102.3862
54.375	-42.27482	-101.816
54.6875	-42.02473	-103.7472
55	-42.04255	-101.0264
55.3125	-41.6148	-100.2617
55.625	-41.79004	-99.15611
55.9375	-41.4354	-92.86346
56.25	-41.35916	-95.19614
56.5625	-41.32787	-96.97537
56.875	-41.08881	-98.62299
57.1875	-40.51569	-106.9353
57.5	-40.32362	-109.2438
57.8125	-40.77869	-109.6181
58.125	-40.37731	-112.3013
58.4375	-40.29645	-108.7597
58.75	-40.36158	-106.9184
59.0625	-40.28333	-102.1076
59.375	-39.58828	-107.1689
59.6875	-40.34643	-104.5022
60	-40.13956	-104.4527
60.3125	-40.11512	-105.2778
60.625	-39.79353	-104.8977
60.9375	-39.95798	-107.4663
61.25	-39.6309	-102.3902
61.5625	-39.9718	-105.3732
61.875	-39.38508	-96.68714
62.1875	-39.28757	-102.535
62.5	-39.22227	-109.0218
62.8125	-39.17611	-106.3963
63.125	-38.67315	-110.0875
63.4375	-38.68424	-110.1049
63.75	-39.03791	-112.1586
