Frequency	Magnitude	Phase
0.3125	-80.22063	-11.29805
0.625	-79.51337	-8.629796
0.9375	-74.15979	-80.79347
1.25	-75.4794	-76.97808
1.5625	-74.90159	-81.95879
1.875	-72.28896	-93.95886
2.1875	-71.10722	-98.64194
2.5	-71.16775	-90.9169
2.8125	-69.59784	-104.9799
3.125	-70.41268	-108.3066
3.4375	-70.14545	-111.8056
3.75	-67.6818	-112.2855
4.0625	-67.94851	-121.058
4.375	-68.57072	-113.0396
4.6875	-66.94835	-116.9713
5	-68.11855	-115.7542
5.3125	-66.22626	-117.7169
5.625	-69.42801	-111.8065
5.9375	-68.209	-121.1031
6.25	-66.49088	-126.9988
6.5625	-67.57054	-110.1492
6.875	-66.85858	-124.0666
7.1875	-66.6272	-151.3383
7.5	-65.48463	-138.3727
7.8125	-67.921	-149.6768
8.125	-68.39494	-152.9217
8.4375	-66.96496	-154.1376
8.75	-67.26449	-157.5804
9.0625	-66.01048	-152.6237
9.375	-65.39866	-173.3573
9.6875	-64.62801	178.8629
10	-65.53356	176.7556
10.3125	-64.67994	163.6968
10.625	-64.66644	163.4249
10.9375	-63.51676	161.5612
11.25	-62.18848	159.8432
11.5625	-61.99083	158.6508
11.875	-60.5249	146.3578
12.1875	-60.37553	134.7035
12.5	-61.16198	139.8505
12.8125	-58.01112	135.595
13.125	-58.59856	140.4249
13.4375	-57.49817	141.1401
13.75	-56.49889	134.5952
14.0625	-55.16074	124.8059
14.375	-54.88646	124.6607
14.6875	-53.81701	124.7167
15	-52.68454	116.7407
15.3125	-51.93291	114.6217
15.625	-51.01674	108.1991
15.9375	-50.57569	103.804
16.25	-49.485	95.70515
16.5625	-50.3433	84.87148
16.875	-50.98808	76.51093
17.1875	-51.99199	89.14047
17.5	-49.98972	105.2213
17.8125	-48.65463	108.741
18.125	-46.45271	108.0043
18.4375	-45.05779	105.1965
18.75	-43.38915	102.3189
19.0625	-41.98115	101.3432
19.375	-40.14803	95.78333
19.6875	-38.41288	93.73706
20	-36.09562	88.64942
20.3125	-34.15887	86.24788
20.625	-31.04346	79.51277
20.9375	-27.35458	71.88655
21.25	-21.70885	60.59783
21.5625	-11.97644	-10.70757
21.875	-21.60942	-74.53244
22.1875	-26.2795	-85.34687
22.5	-28.79822	-85.97012
22.8125	-30.48856	-91.41361
23.125	-31.65866	-92.81631
23.4375	-32.15418	-94.64304
23.75	-32.73251	-97.06408
24.0625	-32.73534	-99.82066
24.375	-32.86836	-101.9898
24.6875	-32.7318	-105.0233
25	-32.65622	-110.9507
25.3125	-32.51103	-116.0755
25.625	-32.38145	-123.5035
25.9375	-32.37239	-128.6282
26.25	-32.3927	-139.8931
26.5625	-32.58886	-148.1852
26.875	-33.80024	-154.1739
27.1875	-35.16775	-157.0854
27.5	-36.41177	-161.6181
27.8125	-37.75395	-159.7226
28.125	-38.79284	-157.3093
28.4375	-39.79817	-150.3006
28.75	-39.76167	-142.9369
29.0625	-38.9415	-137.121
29.375	-37.91571	-132.3277
29.6875	-36.85597	-131.3552
30	-35.3484	-135.1613
30.3125	-33.85079	-141.1095
30.625	-31.82532	-157.489
30.9375	-32.04454	165.5763
31.25	-37.38882	142.196
31.5625	-44.52429	161.9331
31.875	-41.35195	-159.715
32.1875	-38.01318	179.9599
32.5	-38.92294	161.3026
32.8125	-41.95031	149.357
33.125	-45.13394	153.0707
33.4375	-47.26439	160.9198
33.75	-49.03769	174.7811
34.0625	-50.17273	-178.7422
34.375	-49.73029	-160.1948
34.6875	-50.07965	-152.6941
35	-49.39686	-142.8056
35.3125	-49.04487	-134.6234
35.625	-48.83619	-131.7625
35.9375	-48.02009	-127.2828
36.25	-48.01832	-118.4492
36.5625	-47.53718	-116.2563
36.875	-46.97541	-117.2667
37.1875	-46.19918	-114.537
37.5	-46.45193	-115.3166
37.8125	-46.05109	-110.9485
38.125	-46.53305	-110.1838
38.4375	-45.51471	-108.8711
38.75	-44.98024	-107.4476
39.0625	-45.59956	-107.2841
39.375	-45.22291	-101.8327
39.6875	-44.66833	-102.3451
40	-44.76149	-99.93109
40.3125	-43.90815	-97.59492
40.625	-42.28485	-101.8914
40.9375	-44.02292	-119.1089
41.25	-44.69459	-110.365
41.5625	-44.71346	-105.4436
41.875	-44.51094	-102.0051
42.1875	-44.65663	-100.6231
42.5	-44.01321	-100.3212
42.8125	-44.10939	-98.50453
43.125	-43.47079	-99.58717
43.4375	-44.26571	-99.10985
43.75	-43.88313	-101.6235
44.0625	-43.83886	-103.5595
44.375	-43.71658	-105.8409
44.6875	-43.92052	-102.5515
45	-43.58381	-98.9861
45.3125	-43.79329	-97.98742
45.625	-43.47176	-101.3767
45.9375	-43.84808	-98.85856
46.25	-43.60366	-99.91091
46.5625	-43.39758	-101.9708
46.875	-43.57936	-97.99355
47.1875	-43.31127	-95.79655
47.5	-43.54433	-98.29198
47.8125	-42.90105	-97.85726
48.125	-43.0406	-98.63905
48.4375	-43.10873	-98.91044
48.75	-43.05567	-99.86501
49.0625	-42.9288	-99.06264
49.375	-43.05293	-99.4418
49.6875	-42.84486	-98.16653
50	-42.86796	-93.96969
50.3125	-42.50965	-96.37471
50.625	-42.38259	-99.19583
50.9375	-42.38285	-97.61031
51.25	-42.3251	-98.97497
51.5625	-41.96528	-99.53536
51.875	-41.78181	-99.27531
52.1875	-41.8087	-99.51254
52.5	-41.60443	-97.29391
52.8125	-41.64561	-99.88155
53.125	-41.48532	-97.83421
53.4375	-40.86588	-98.11711
53.75	-40.81207	-100.9387
54.0625	-40.99163	-100.7374
54.375	-40.58628	-101.6542
54.6875	-40.37589	-99.93144
55	-40.48136	-100.2534
55.3125	-39.97603	-103.2721
55.625	-39.93948	-101.7479
55.9375	-39.53516	-102.1614
56.25	-39.78674	-102.7086
56.5625	-39.58973	-103.2784
56.875	-39.29377	-103.5318
57.1875	-39.15721	-102.6019
57.5	-38.85474	-103.5411
57.8125	-38.5749	-103.9053
58.125	-38.57208	-105.3875
58.4375	-38.26182	-105.4721
58.75	-38.44865	-105.8817
59.0625	-38.28838	-105.8276
59.375	-38.02642	-107.2999
59.6875	-37.8173	-108.1766
60	-37.68521	-106.5989
60.3125	-37.60594	-110.1955
60.625	-37.44628	-106.5516
60.9375	-37.41549	-108.3459
61.25	-37.48638	-106.6394
61.5625	-37.42576	-109.8019
61.875	-37.13965	-107.6554
62.1875	-37.46893	-106.224
62.5	-36.84835	-106.9561
62.8125	-36.63424	-106.6351
63.125	-36.41399	-105.0715
63.4375	-36.73771	-102.3046
63.75	-36.34739	-105.841
64.0625	-36.42825	-106.4093
64.375	-36.09719	-107.3623
64.6875	-35.81351	-106.0617
65	-36.09009	-108.9271
65.3125	-35.87304	-106.7642
65.625	-35.9509	-103.9402
65.9375	-35.89046	-103.2597
66.25	-36.10979	-102.3865
66.5625	-35.76086	-102.2396
66.875	-35.51642	-102.9708
67.1875	-35.02116	-102.6095
67.5	-34.73535	-99.92639
67.8125	-34.84645	-101.3848
68.125	-34.27772	-101.6279
68.4375	-34.327	-101.2749
68.75	-34.08689	-100.0772
69.0625	-34.13955	-101.0235
69.375	-33.78549	-101.3917
69.6875	-33.5653	-102.2977
70	-33.35656	-102.5661
70.3125	-33.36818	-103.2227
70.625	-33.49733	-104.218
70.9375	-33.42104	-102.4381
71.25	-33.22599	-102.3873
71.5625	-33.05356	-101.7896
71.875	-32.80429	-101.4643
72.1875	-32.63572	-101.517
72.5	-32.41775	-101.6369
72.8125	-32.4527	-100.5647
73.125	-32.24976	-101.3348
73.4375	-32.01132	-101.6813
73.75	-31.79674	-101.85
74.0625	-31.95546	-101.8014
74.375	-31.68865	-100.9392
74.6875	-31.3401	-102.1172
75	-31.10369	-102.3441
75.3125	-30.89832	-103.1378
75.625	-30.78495	-103.6649
75.9375	-30.53383	-103.65
76.25	-30.41583	-103.3228
76.5625	-30.20584	-103.7625
76.875	-29.89386	-105.5066
77.1875	-29.72626	-106.467
77.5	-29.3727	-106.2761
77.8125	-29.24105	-107.1493
78.125	-28.98244	-108.1513
78.4375	-28.81549	-108.6763
78.75	-28.53674	-109.3041
79.0625	-28.39857	-110.9162
79.375	-28.12076	-111.9234
79.6875	-27.92654	-113.013
80	-27.47692	-114.6263
80.3125	-27.33017	-116.8867
80.625	-27.04463	-118.5247
80.9375	-26.88906	-119.9785
81.25	-26.89174	-123.0249
81.5625	-26.55951	-124.7379
81.875	-26.16052	-128.5569
82.1875	-25.97845	-130.2851
82.5	-25.85519	-132.3926
82.8125	-25.81936	-133.4545
83.125	-25.6537	-136.2886
83.4375	-25.64263	-140.5402
83.75	-25.54771	-143.73
84.0625	-25.39362	-145.7165
84.375	-25.25952	-147.8191
84.6875	-25.09816	-150.6306
85	-25.08146	-151.3645
85.3125	-25.21497	-156.4881
85.625	-25.29187	-161.9531
85.9375	-25.2148	-166.7629
86.25	-25.37941	-171.7757
86.5625	-25.63878	-176.023
86.875	-26.25156	179.0383
87.1875	-27.35148	174.7107
87.5	-28.39419	169.9112
87.8125	-29.94716	162.9039
88.125	-31.05585	163.1734
88.4375	-31.92538	165.5944
88.75	-32.89505	171.3148
89.0625	-33.94772	177.9491
89.375	-34.93744	-171.8869
89.6875	-35.21632	-168.7214
90	-35.38995	-167.2411
90.3125	-35.31886	-161.9051
90.625	-35.01604	-153.7473
90.9375	-34.3336	-149.2206
91.25	-34.3902	-143.4035
91.5625	-33.87541	-140.1653
91.875	-33.67962	-138.3029
92.1875	-33.51881	-137.8836
92.5	-33.01401	-137.9607
92.8125	-32.29507	-136.0251
93.125	-31.86163	-136.7384
93.4375	-31.63764	-136.7744
93.75	-31.49337	-136.6833
94.0625	-31.65259	-138.4124
94.375	-31.5883	-141.0515
94.6875	-31.49028	-140.8024
95	-31.54325	-141.6402
95.3125	-31.62714	-140.3058
95.625	-31.89648	-142.2303
95.9375	-32.3708	-142.4338
96.25	-32.41835	-140.4568
96.5625	-33.06699	-140.5171
96.875	-33.15791	-136.5282
97.1875	-33.40209	-135.9399
97.5	-33.84951	-129.0788
97.8125	-33.10906	-127.6612
98.125	-33.25357	-126.1794
98.4375	-32.97876	-123.3859
98.75	-32.83151	-121.5033
99.0625	-32.43345	-118.9097
99.375	-32.22232	-118.9395
99.6875	-32.24571	-115.4455
100	-31.82243	-113.1897
100.3125	-31.85473	-114.7764
100.625	-31.35942	-111.4113
100.9375	-31.19851	-111.9706
101.25	-30.89311	-111.1196
101.5625	-30.90967	-111.1493
101.875	-30.58367	-109.2088
102.1875	-30.27186	-108.3344
102.5	-30.10905	-108.8272
102.8125	-29.85049	-106.9158
103.125	-29.44345	-106.0388
103.4375	-29.45655	-105.0959
103.75	-29.28114	-106.5941
104.0625	-29.08432	-104.664
104.375	-28.78865	-105.1046
104.6875	-28.5957	-104.4683
105	-28.49694	-105.7172
105.3125	-28.08904	-104.8959
105.625	-27.90492	-104.7479
105.9375	-27.81426	-104.8265
106.25	-27.59606	-105.0819
106.5625	-27.17552	-105.5114
106.875	-26.86293	-105.1656
107.1875	-26.86728	-104.4167
107.5	-26.73282	-104.3961
107.8125	-26.61065	-104.1631
108.125	-26.23534	-104.254
108.4375	-26.16516	-103.9698
108.75	-26.04409	-104.6678
109.0625	-25.85061	-104.5737
109.375	-25.6576	-105.4252
109.6875	-25.34604	-104.7801
110	-25.22815	-104.3915
110.3125	-25.11086	-104.1105
110.625	-24.92669	-105.3064
110.9375	-24.70223	-104.8613
111.25	-24.54205	-105.9862
111.5625	-24.30409	-105.8768
111.875	-24.1982	-105.7691
112.1875	-24.037	-105.6287
112.5	-23.91139	-105.4703
112.8125	-23.77062	-106.1196
113.125	-23.60831	-106.5302
113.4375	-23.38291	-107.1793
113.75	-23.15185	-107.5157
114.0625	-23.03797	-107.0221
114.375	-22.89374	-106.731
114.6875	-22.75496	-106.5533
115	-22.57387	-106.7621
115.3125	-22.3802	-106.9697
115.625	-22.09703	-107.7697
115.9375	-21.87061	-107.8193
116.25	-21.64514	-108.2561
116.5625	-21.63364	-109.4217
116.875	-21.60171	-110.2491
117.1875	-21.5326	-110.498
117.5	-21.50044	-110.9885
117.8125	-21.48205	-111.1463
118.125	-21.44464	-110.8096
118.4375	-21.28378	-110.3037
118.75	-21.27304	-110.2827
119.0625	-21.24822	-110.5125
119.375	-21.29677	-111.0825
119.6875	-21.16128	-109.6574
120	-21.13546	-109.4246
120.3125	-21.11281	-108.4351
120.625	-21.01774	-107.0486
120.9375	-20.8748	-105.3809
121.25	-20.62458	-103.8015
121.5625	-20.32668	-103.334
121.875	-19.98883	-102.286
122.1875	-19.6443	-102.1299
122.5	-19.39147	-101.5677
122.8125	-19.03139	-101.8544
123.125	-18.8951	-101.9633
123.4375	-18.62626	-101.9785
123.75	-18.4834	-102.6656
124.0625	-18.32491	-102.6192
124.375	-18.09575	-101.9719
124.6875	-18.00599	-101.7356
125	-17.7313	-100.8064
125.3125	-17.56184	-100.4967
125.625	-17.20842	-99.55334
125.9375	-16.99934	-99.78886
126.25	-16.71976	-98.76059
126.5625	-16.39032	-98.68639
126.875	-16.09458	-99.10912
127.1875	-15.83535	-98.6493
127.5	-15.55635	-98.73373
127.8125	-15.20042	-98.49432
128.125	-14.94078	-98.73257
128.4375	-14.69052	-98.90162
128.75	-14.36105	-98.94296
129.0625	-14.09451	-98.76307
129.375	-13.79042	-99.55721
129.6875	-13.55491	-98.98529
130	-13.24635	-99.32855
130.3125	-12.94564	-98.64175
130.625	-12.6127	-98.85898
130.9375	-12.28703	-98.99269
131.25	-11.89757	-99.21294
131.5625	-11.5969	-99.34666
131.875	-11.25411	-99.28946
132.1875	-10.8636	-99.39419
132.5	-10.50328	-99.16222
132.8125	-10.12881	-99.59761
133.125	-9.765543	-99.69458
133.4375	-9.332216	-99.99282
133.75	-8.946749	-100.4689
134.0625	-8.551351	-100.5103
134.375	-8.106053	-100.6893
134.6875	-7.688335	-101.0994
135	-7.250216	-101.7048
135.3125	-6.82056	-102.1344
135.625	-6.269917	-102.3851
135.9375	-5.750308	-103.2027
136.25	-5.223461	-103.6762
136.5625	-4.675812	-104.5115
136.875	-4.185794	-105.2692
137.1875	-3.540632	-105.9265
137.5	-2.896024	-107.3418
137.8125	-2.196992	-108.4139
138.125	-1.463997	-109.8445
138.4375	-0.7149777	-111.0424
138.75	0.08229081	-112.994
139.0625	0.8717433	-115.0213
139.375	1.786749	-117.8441
139.6875	2.742128	-121.0879
140	3.752372	-124.6852
140.3125	4.806645	-129.4012
140.625	5.878416	-134.512
140.9375	6.993746	-140.863
141.25	8.092047	-148.8497
141.5625	9.201706	-158.7031
141.875	10.2128	-171.1626
142.1875	10.97242	174.3186
142.5	11.1939	157.1693
142.8125	10.64957	139.6606
143.125	9.397394	123.9229
143.4375	7.703047	112.4052
143.75	5.964929	105.0142
144.0625	4.37969	101.0071
144.375	2.996144	98.7049
144.6875	1.834935	97.60272
145	0.866259	96.67357
145.3125	0.02171188	96.03962
145.625	-0.7249985	95.76815
145.9375	-1.372717	95.7465
146.25	-1.966894	95.92258
146.5625	-2.523012	95.56992
146.875	-3.031039	95.7159
147.1875	-3.490418	95.26727
147.5	-3.868697	95.50087
147.8125	-4.219272	95.21696
148.125	-4.557239	95.56549
148.4375	-4.897601	95.47833
148.75	-5.255353	95.59225
149.0625	-5.601758	95.46636
149.375	-5.882086	95.25327
149.6875	-6.1192	94.89008
150	-6.343623	95.13796
150.3125	-6.581741	95.21323
150.625	-6.863367	95.26067
150.9375	-7.123914	95.17286
151.25	-7.337608	95.16204
151.5625	-7.526097	94.71872
151.875	-7.692248	94.59409
152.1875	-7.875597	94.49199
152.5	-8.066227	94.43669
152.8125	-8.251701	94.48029
153.125	-8.447435	94.16239
153.4375	-8.614405	94.16918
153.75	-8.77702	94.06803
154.0625	-8.891596	94.13035
154.375	-9.048251	94.4252
154.6875	-9.197499	94.24005
155	-9.36056	94.30421
155.3125	-9.493045	93.97101
155.625	-9.650306	94.23054
155.9375	-9.761612	94.03663
156.25	-9.845717	94.21857
156.5625	-9.995175	93.98641
156.875	-10.1008	94.41291
157.1875	-10.25044	94.22069
157.5	-10.36353	94.17084
157.8125	-10.46813	93.86683
158.125	-10.56238	93.69749
158.4375	-10.67854	93.63929
158.75	-10.76531	94.07821
159.0625	-10.87728	93.57517
159.375	-11.01234	93.79403
159.6875	-11.06888	93.56788
160	-11.16555	93.76939
160.3125	-11.255	93.8172
160.625	-11.30841	93.72079
160.9375	-11.41476	93.7574
161.25	-11.46361	93.64207
161.5625	-11.50594	93.95409
161.875	-11.58011	93.88738
162.1875	-11.63205	93.87355
162.5	-11.67787	93.8112
162.8125	-11.67792	93.38435
163.125	-11.74451	92.99372
163.4375	-11.77084	92.60675
163.75	-11.83317	92.14605
164.0625	-11.94832	91.52245
164.375	-12.03916	91.0472
164.6875	-12.19197	90.90891
165	-12.32014	90.44781
165.3125	-12.43193	90.69388
165.625	-12.55599	90.77785
165.9375	-12.64259	90.83452
166.25	-12.70071	91.21183
166.5625	-12.74556	91.01527
166.875	-12.8266	91.19444
167.1875	-12.8647	91.21228
167.5	-12.91047	91.303
167.8125	-12.96714	91.48058
168.125	-12.99309	91.54063
168.4375	-13.04549	91.63866
168.75	-13.05746	91.56551
169.0625	-13.08669	91.8151
169.375	-13.15022	91.65636
169.6875	-13.19981	92.11297
170	-13.19715	91.82371
170.3125	-13.26972	91.99153
170.625	-13.29525	91.56026
170.9375	-13.28937	91.87707
171.25	-13.36491	91.7075
171.5625	-13.40252	91.53639
171.875	-13.46566	91.22958
172.1875	-13.5088	91.23328
172.5	-13.51335	91.17404
172.8125	-13.50201	91.06261
173.125	-13.60499	91.39063
173.4375	-13.59571	91.33679
173.75	-13.61014	91.68871
174.0625	-13.6873	91.67217
174.375	-13.74147	91.26413
174.6875	-13.70876	91.26603
175	-13.73596	91.3155
175.3125	-13.76146	91.64481
175.625	-13.75726	91.53553
175.9375	-13.78569	91.77872
176.25	-13.86253	91.52361
176.5625	-13.86509	91.66039
176.875	-13.85515	91.56155
177.1875	-13.8843	91.52802
177.5	-13.92232	91.59018
177.8125	-13.98509	91.55408
178.125	-14.01664	91.56485
178.4375	-14.05053	91.83729
178.75	-14.08815	92.01965
179.0625	-14.10854	91.71569
179.375	-14.09313	91.96436
179.6875	-14.12135	91.94781
180	-14.14418	91.9179
180.3125	-14.17595	91.86211
180.625	-14.18401	92.11013
180.9375	-14.20692	92.19321
181.25	-14.19972	91.96393
181.5625	-14.21344	92.00604
181.875	-14.27013	91.97961
182.1875	-14.26561	92.0537
182.5	-14.30791	92.035
182.8125	-14.2993	92.20701
183.125	-14.30185	91.9508
183.4375	-14.32179	92.24544
183.75	-14.31458	92.16855
184.0625	-14.34975	92.281
184.375	-14.3744	92.10062
184.6875	-14.40524	92.5794
185	-14.37975	92.46069
185.3125	-14.4155	92.51998
185.625	-14.41602	92.68026
185.9375	-14.40303	92.4652
186.25	-14.4171	92.27282
186.5625	-14.44303	92.30916
186.875	-14.42339	92.13087
187.1875	-14.46765	91.9992
187.5	-14.47309	92.32887
187.8125	-14.53857	92.02095
188.125	-14.52464	92.24057
188.4375	-14.53794	91.73421
188.75	-14.55259	91.90453
189.0625	-14.57122	91.62677
189.375	-14.53221	91.95545
189.6875	-14.55544	91.94473
190	-14.57103	92.06599
190.3125	-14.61089	91.84803
190.625	-14.6557	91.62379
190.9375	-14.60425	91.65668
191.25	-14.64212	92.01695
191.5625	-14.57588	91.90482
191.875	-14.63003	91.85724
192.1875	-14.5988	91.78462
192.5	-14.63274	92.11138
192.8125	-14.72634	91.82603
193.125	-14.68068	91.32976
193.4375	-14.60477	91.34919
193.75	-14.56523	91.88943
194.0625	-14.60645	91.38554
194.375	-14.6122	91.93733
194.6875	-14.60237	91.58169
195	-14.61276	91.95547
195.3125	-14.64335	91.81652
195.625	-14.64078	91.62601
195.9375	-14.63146	91.80358
196.25	-14.61897	91.44846
196.5625	-14.63339	91.37207
196.875	-14.65862	91.47398
197.1875	-14.61495	91.66859
197.5	-14.6166	91.44298
197.8125	-14.62621	91.54957
198.125	-14.64029	91.3503
198.4375	-14.61432	91.30611
198.75	-14.62816	91.72085
199.0625	-14.63912	91.40395
199.375	-14.63987	91.72798
199.6875	-14.6354	91.44453
200	-14.65795	91.25093
200.3125	-14.58381	91.26186
200.625	-14.60622	91.34712
200.9375	-14.67486	91.44832
201.25	-14.58458	91.37366
201.5625	-14.58606	91.31886
201.875	-14.62721	91.21324
202.1875	-14.63446	91.67581
202.5	-14.57153	91.71482
202.8125	-14.59607	91.38553
203.125	-14.61637	91.70054
203.4375	-14.57485	91.53627
203.75	-14.59754	91.54331
204.0625	-14.59984	91.82435
204.375	-14.62881	91.97662
204.6875	-14.56034	91.66045
205	-14.59743	91.95802
205.3125	-14.58625	92.01826
205.625	-14.54576	91.54014
205.9375	-14.56483	91.59729
206.25	-14.5538	91.93966
206.5625	-14.55897	91.96767
206.875	-14.50705	91.70184
207.1875	-14.49567	92.24508
207.5	-14.51075	92.18792
207.8125	-14.52808	91.90658
208.125	-14.54497	92.11848
208.4375	-14.49411	91.90755
208.75	-14.49468	92.00359
209.0625	-14.46186	92.16817
209.375	-14.46781	92.11131
209.6875	-14.456	92.44596
210	-14.41435	92.22851
210.3125	-14.46856	92.35673
210.625	-14.45751	92.81832
210.9375	-14.44823	92.5193
211.25	-14.40921	92.04566
211.5625	-14.38333	92.43949
211.875	-14.40245	92.38297
212.1875	-14.41095	92.3449
212.5	-14.36883	92.57847
212.8125	-14.34736	92.51861
213.125	-14.38309	92.52906
213.4375	-14.32685	92.35542
213.75	-14.34484	92.74352
214.0625	-14.33549	92.62118
214.375	-14.31343	92.67119
214.6875	-14.33319	92.94345
215	-14.34578	92.69264
215.3125	-14.34187	92.6464
215.625	-14.29984	92.29269
215.9375	-14.29094	92.66566
216.25	-14.23667	92.37713
216.5625	-14.17945	92.46539
216.875	-14.27575	92.72903
217.1875	-14.29482	92.55766
217.5	-14.17746	93.05103
217.8125	-14.22825	93.25788
218.125	-14.20984	92.96416
218.4375	-14.17248	93.12174
218.75	-14.22533	93.28753
219.0625	-14.17462	93.21694
219.375	-14.20395	93.35152
219.6875	-14.12219	93.21316
220	-14.17845	93.30802
220.3125	-14.14046	93.35421
220.625	-14.12002	93.46477
220.9375	-14.15015	93.42717
221.25	-14.13599	93.37744
221.5625	-14.10764	93.67254
221.875	-14.07826	93.44386
222.1875	-14.07372	93.64343
222.5	-14.014	93.63682
222.8125	-14.03469	93.81973
223.125	-14.0003	93.98538
223.4375	-13.94576	94.19988
223.75	-13.94814	94.46597
224.0625	-13.93004	94.25883
224.375	-13.90466	94.72916
224.6875	-13.85449	94.7393
225	-13.79298	94.64703
225.3125	-13.84352	94.32221
225.625	-13.72953	94.52846
225.9375	-13.7233	94.43627
226.25	-13.69006	94.37152
226.5625	-13.65996	94.69963
226.875	-13.64626	94.49535
227.1875	-13.60082	94.16901
227.5	-13.56184	94.39204
227.8125	-13.49201	94.25307
228.125	-13.48152	94.3984
228.4375	-13.41679	94.29525
228.75	-13.3864	94.17689
229.0625	-13.36438	94.05426
229.375	-13.35407	94.22913
229.6875	-13.28295	94.29007
230	-13.25995	94.03854
230.3125	-13.21098	94.00254
230.625	-13.19298	93.71492
230.9375	-13.17721	93.58724
231.25	-13.14285	94.06947
231.5625	-13.09309	93.4306
231.875	-13.07525	93.30316
232.1875	-13.04321	93.37632
232.5	-13.03684	93.23664
232.8125	-12.96729	93.49903
233.125	-12.96383	93.12206
233.4375	-12.95674	92.9547
233.75	-12.87338	93.09534
234.0625	-12.90871	92.81046
234.375	-12.81984	93.06926
234.6875	-12.89191	93.08611
235	-12.79988	92.34513
235.3125	-12.78526	92.74959
235.625	-12.72693	92.62759
235.9375	-12.78803	92.97917
236.25	-12.81113	92.94814
236.5625	-12.8009	92.49419
236.875	-12.7237	91.8222
237.1875	-12.6343	92.10995
237.5	-12.63872	92.75271
237.8125	-12.63857	92.72033
238.125	-12.63398	92.59386
238.4375	-12.62	92.11492
238.75	-12.56441	92.55636
239.0625	-12.59828	92.20051
239.375	-12.56277	92.16408
239.6875	-12.52891	92.0397
240	-12.46747	92.14117
240.3125	-12.47575	91.98211
240.625	-12.44582	92.08205
240.9375	-12.42032	91.97309
241.25	-12.42116	92.3354
241.5625	-12.40262	92.00568
241.875	-12.37205	91.9893
242.1875	-12.37466	91.89992
242.5	-12.33698	91.7196
242.8125	-12.31925	91.83492
243.125	-12.34967	91.72774
243.4375	-12.29648	91.92162
243.75	-12.29673	91.87553
244.0625	-12.29042	91.44234
244.375	-12.256	91.48348
244.6875	-12.24277	91.87643
245	-12.21663	91.64043
245.3125	-12.19674	91.46118
245.625	-12.21042	91.81967
245.9375	-12.21281	92.08656
246.25	-12.17447	91.83741
246.5625	-12.16939	92.06266
246.875	-12.13552	92.17781
247.1875	-12.08418	92.45848
247.5	-12.06294	92.58306
247.8125	-12.01136	92.91663
248.125	-11.92123	93.2955
248.4375	-11.85907	93.52391
248.75	-11.77499	93.59691
249.0625	-11.68179	93.77946
249.375	-11.54259	93.50817
249.6875	-11.41781	93.44248
250	-11.25261	93.49873
250.3125	-11.17483	93.20539
250.625	-10.99258	92.94144
250.9375	-10.78147	92.28345
251.25	-10.60634	90.8758
251.5625	-10.34343	89.61471
251.875	-10.03222	87.25505
252.1875	-9.738853	83.90723
252.5	-9.517278	78.15751
