Frequency	Magnitude	Phase
0.3125	-79.13926	-44.89924
0.625	-73.85107	-51.44221
0.9375	-72.82011	-83.54856
1.25	-72.02165	-97.85916
1.5625	-68.71294	-102.3885
1.875	-67.52883	-99.31196
2.1875	-67.22115	-115.1481
2.5	-66.22712	-114.8524
2.8125	-65.79339	-117.1956
3.125	-65.47762	-126.2424
3.4375	-66.39993	-126.818
3.75	-64.23143	-134.4222
4.0625	-63.01766	-125.558
4.375	-63.98474	-124.0836
4.6875	-63.35742	-123.5965
5	-62.75552	-123.391
5.3125	-62.72823	-125.1879
5.625	-62.76464	-134.5765
5.9375	-64.30781	-134.4597
6.25	-63.30515	-124.3646
6.5625	-62.79577	-128.6166
6.875	-62.37147	-136.7494
7.1875	-61.60351	-136.1436
7.5	-61.56966	-128.214
7.8125	-61.88728	-135.2984
8.125	-61.28963	-144.4945
8.4375	-62.05091	-140.705
8.75	-62.36542	-146.7107
9.0625	-61.33107	-148.5663
9.375	-61.27708	-156.1555
9.6875	-61.53323	-144.1989
10	-63.4079	-149.5628
10.3125	-63.2965	-154.3699
10.625	-62.42614	-159.3933
10.9375	-62.31095	-170.9727
11.25	-64.12766	-167.4488
11.5625	-62.26961	179.5117
11.875	-64.07767	164.8656
12.1875	-64.93158	179.1525
12.5	-66.30774	153.6037
12.8125	-64.26526	-173.5412
13.125	-63.30253	170.2135
13.4375	-63.90163	160.2819
13.75	-63.14598	146.6037
14.0625	-61.26254	138.856
14.375	-58.20296	127.5934
14.6875	-59.4892	121.1173
15	-57.75131	106.7924
15.3125	-56.86676	102.2108
15.625	-55.3785	99.51688
15.9375	-52.83417	83.65144
16.25	-51.87204	75.4217
16.5625	-51.72195	53.98786
16.875	-53.49118	46.23199
17.1875	-56.80846	64.36562
17.5	-54.68821	87.5244
17.8125	-51.33978	85.60054
18.125	-49.13876	89.61901
18.4375	-47.42397	89.25978
18.75	-45.42405	85.36457
19.0625	-43.18481	85.32687
19.375	-41.14405	82.17757
19.6875	-39.13624	80.47695
20	-37.27311	76.63557
20.3125	-34.87533	73.5304
20.625	-32.45547	70.31882
20.9375	-29.39594	66.28555
21.25	-25.77444	58.09999
21.5625	-21.04756	43.18561
21.875	-15.11576	5.433191
22.1875	-16.08202	-70.66611
22.5	-22.31714	-94.57745
22.8125	-25.74048	-99.64417
23.125	-27.52856	-102.2057
23.4375	-29.12233	-107.1282
23.75	-30.27724	-109.3804
24.0625	-31.22992	-111.1769
24.375	-31.94231	-111.9428
24.6875	-32.19154	-113.6106
25	-32.46685	-116.2197
25.3125	-32.73904	-119.0457
25.625	-32.85629	-122.7025
25.9375	-32.97265	-126.1166
26.25	-33.13166	-133.0403
26.5625	-33.55272	-139.4221
26.875	-34.15882	-146.5322
27.1875	-35.51517	-154.4332
27.5	-37.37097	-161.2081
27.8125	-39.42772	-154.6957
28.125	-41.02787	-142.0064
28.4375	-40.79354	-130.9253
28.75	-40.08166	-124.3834
29.0625	-39.09773	-120.2213
29.375	-37.632	-120.7902
29.6875	-36.37972	-123.3279
30	-34.97493	-130.232
30.3125	-33.3715	-138.3435
30.625	-31.39505	-156.7124
30.9375	-32.08238	151.9273
31.25	-40.57778	141.2477
31.5625	-43.88841	163.7217
31.875	-43.42209	-170.6883
32.1875	-41.65749	-170.6648
32.5	-42.18922	171.5283
32.8125	-44.62019	163.0018
33.125	-47.84248	178.7633
33.4375	-49.30022	-168.5939
33.75	-49.34711	-166.464
34.0625	-49.03787	-144.4251
34.375	-49.02565	-140.8212
34.6875	-48.16079	-130.8836
35	-47.84312	-128.8009
35.3125	-47.90966	-131.5308
35.625	-47.69727	-130.5748
35.9375	-46.93736	-127.3283
36.25	-46.38975	-127.3535
36.5625	-47.35545	-123.978
36.875	-47.78643	-124.0205
37.1875	-46.77923	-123.7355
37.5	-47.00159	-123.1208
37.8125	-46.42693	-122.2148
38.125	-45.55991	-121.2874
38.4375	-46.04747	-117.427
38.75	-45.77269	-117.0799
39.0625	-45.6663	-119.3872
39.375	-45.96415	-116.4836
39.6875	-45.33945	-116.0697
40	-44.90014	-109.7039
40.3125	-44.36478	-108.638
40.625	-42.61771	-106.5607
40.9375	-44.03204	-123.5007
41.25	-44.55562	-121.8887
41.5625	-44.47665	-120.0055
41.875	-44.3946	-115.5333
42.1875	-44.26322	-114.0302
42.5	-44.06562	-109.5334
42.8125	-43.31802	-111.2124
43.125	-43.58309	-112.217
43.4375	-42.91628	-114.057
43.75	-42.74508	-115.474
44.0625	-42.72676	-119.6532
44.375	-42.65564	-118.9697
44.6875	-43.09558	-119.5684
45	-43.21007	-122.5063
45.3125	-43.16013	-122.0798
45.625	-43.54345	-122.3638
45.9375	-44.54425	-122.6207
46.25	-44.3494	-119.6784
46.5625	-44.31387	-114.1031
46.875	-44.55018	-108.4873
47.1875	-43.82915	-109.6882
47.5	-44.18913	-108.2967
47.8125	-43.29449	-107.052
48.125	-43.19635	-106.9707
48.4375	-42.64291	-107.3849
48.75	-42.78847	-108.8464
49.0625	-42.39996	-103.9808
49.375	-42.22118	-105.161
49.6875	-42.02786	-103.8185
50	-41.91322	-105.8469
50.3125	-42.08816	-104.7035
50.625	-41.39641	-103.5891
50.9375	-41.12234	-103.6843
51.25	-41.38315	-104.225
51.5625	-41.13413	-103.7357
51.875	-41.15786	-103.834
52.1875	-41.09048	-102.7008
52.5	-41.2018	-102.0407
52.8125	-40.50019	-105.0362
53.125	-40.57649	-102.5568
53.4375	-40.65352	-103.6061
53.75	-40.29065	-104.6217
54.0625	-39.97449	-104.8563
54.375	-39.64862	-102.6371
54.6875	-39.69662	-101.2325
55	-39.64193	-103.0432
55.3125	-39.41743	-102.3862
55.625	-39.44877	-103.8238
55.9375	-39.16048	-101.8067
56.25	-39.55611	-103.1594
56.5625	-39.17747	-101.5738
56.875	-38.8758	-101.0981
57.1875	-38.57495	-100.91
57.5	-38.3602	-103.1152
57.8125	-38.45149	-102.3409
58.125	-38.26285	-102.3272
58.4375	-38.21333	-103.6353
58.75	-37.85622	-103.3436
59.0625	-37.82985	-103.8159
59.375	-37.59901	-102.877
59.6875	-37.65614	-104.4278
60	-37.53263	-106.1697
60.3125	-37.29427	-104.1257
60.625	-37.40614	-106.1455
60.9375	-37.32317	-106.6606
61.25	-37.08261	-105.9062
61.5625	-37.16896	-104.7102
61.875	-37.3807	-104.5607
62.1875	-36.92652	-104.4613
62.5	-36.60841	-104.7156
62.8125	-36.70812	-105.5612
63.125	-36.55137	-101.626
63.4375	-36.39079	-103.6063
63.75	-36.26435	-103.8752
64.0625	-36.22708	-103.469
64.375	-36.24483	-103.2787
64.6875	-36.09127	-105.241
65	-35.70862	-103.6058
65.3125	-35.61753	-100.8899
65.625	-35.53513	-101.0005
65.9375	-35.35842	-101.0414
66.25	-35.3939	-103.1102
66.5625	-35.13171	-104.3686
66.875	-35.00309	-103.3313
67.1875	-34.7855	-103.3475
67.5	-34.67258	-103.5626
67.8125	-34.38302	-102.6213
68.125	-34.30133	-102.7272
68.4375	-33.9352	-103.0609
68.75	-33.95586	-103.6212
69.0625	-33.56594	-103.2521
69.375	-33.30489	-104.3688
69.6875	-33.03692	-105.206
70	-32.97919	-105.782
70.3125	-32.8986	-105.9071
70.625	-32.92166	-106.6378
70.9375	-32.77861	-106.4012
