Expression,d,run,seed,train_mse,test_mse,run_time_s,expr
P2,2,0,0,6.860865120483921,111.54206150960972,0.28588468581438065,((-4.007546) + ((-0.825383) * (((((-0.897166) * X2) - (0.556001 * X2)) - (((((-1.203946) * X2) ^ 2) - ((-1.354128) * X2)) + ((0.980037 * X1) * (0.895219 * X1)))) - ((((0.983806 * X1) + (0.271121 * X2)) ^ 2) + ((-0.015175) ^ 2)))))
P2,2,1,1,15.271737306060729,7846.315480456386,0.20348294079303741,((-5.892216) + ((-0.932588) * ((((((-1.044770) - (1.442695 * X2)) ^ 2) * (-0.602646)) - ((-0.136740) + (((2.670371 * X2) - (-0.558935)) + ((0.010124 * X1) - (2.622561 * X2))))) - (((2.670371 * X2) - (((0.870132 * X2) ^ 2) + ((((((-1.005390) * X1) ^ 2) + (1.442695 * X2)) + (((-0.421403) * X2) ^ 2)) - ((-0.590428) * X2)))) + (((0.870132 * X2) ^ 2) + (((0.917010 - ((0.068466 * X1) ^ 2)) * ((2.035800 * X1) + (0.041749 * X2))) ^ 2))))))
P2,2,2,2,8.214776815082653,296.2809305702601,0.12149780243635178,((-1.698501) + (0.532862 * (((0.817598 * X1) ^ 2) + ((1.765657 * X2) + (((((((-0.559500) * X2) ^ 2) + ((((-1.180326) * X2) ^ 2) + (1.146680 * X2))) - 0.161330) + ((-0.765771) + (1.659205 * X2))) + (((0.498691 * X2) - ((-1.492960) * X1)) ^ 2))))))
P2,2,3,3,10.36994964193344,262.82276726395276,0.11430303007364273,((-2.365252) + (1.227028 * (((((-1.059377) * X1) ^ 2) + ((((-0.114308) * X1) - (0.976055 * X2)) ^ 2)) - ((-2.613270) * (0.954208 * X2)))))
P2,2,4,4,3.945903911841249,70.67360506293345,0.1236411277204752,((-3.860744) + (1.029034 * (((1.375062 * ((-2.026401) * X2)) - ((-1.343034) * X2)) + ((((-0.995627) * X1) ^ 2) + ((((((0.340264 * X2) + (0.781105 * X1)) ^ 2) + (1.061700 * X2)) + (((-0.979164) * X2) ^ 2)) + (((-0.657535) * X1) + (2.302585 * X2)))))))
P2,4,0,0,4.225667500112712,50.53996573613323,0.12064225599169731,((-3.616096) + (1.048043 * (((((0.204467 * X2) - ((-1.208409) * X1)) ^ 2) - (((-0.094728) ^ 2) + (((-2.126654) - (0.243975 * X2)) * (1.093153 * X2)))) + (((-0.910263) * X2) ^ 2))))
P2,4,1,1,20.265336129649317,938.0286579625589,0.1098958570510149,((-1.987318) + ((-0.713148) * ((2.329967 * ((-0.902771) * X2)) - (((((-1.175927) * X1) ^ 2) - (0.062543 * X3)) + ((((-1.103649) * X2) ^ 2) + ((((-0.968103) * X1) ^ 2) - ((0.820078 * X1) + ((-1.624076) * X2))))))))
P2,4,2,2,15.60235233229585,171.76285954301954,0.12140234187245369,((-2.790080) + (1.131245 * ((((0.674040 * X2) + ((-0.332618) * X4)) + ((1.046612 * X2) ^ 2)) + ((((1.073154 * X1) + (0.267316 * X2)) ^ 2) - ((-1.378572) * X2)))))
P2,4,3,3,20.455148956955004,908.9861525797746,0.10800423100590706,((-3.276032) + ((-0.513501) * (((-2.146499) * X2) - (((((-1.395007) * X2) ^ 2) - ((-0.500065) + ((-0.572375) * X2))) + ((((1.772454 * X1) ^ 2) + ((2.321162 * X2) + ((-0.243063) * X3))) + ((-0.765750) ^ 2))))))
P2,4,4,4,3.7066118589239596,54.94904249536392,0.11750775575637817,((-3.755851) + (0.989982 * ((2.302585 * X2) + (((((-0.185941) * X2) - (1.300740 * X1)) ^ 2) + ((1.017522 * X2) ^ 2)))))
P2,8,0,0,3.6233556108516822,101.30577867277785,0.16201571188867092,((-2.741079) + (0.893331 * ((((((0.403687 * X2) - (((-0.859622) * X6) + (((0.980037 * X1) - ((-2.876461) * X2)) + 1.200781))) * 0.050859) + (0.509144 + (1.304002 * X2))) + ((((((0.201908 ^ 2) + ((-0.945797) * X1)) ^ 2) + (((0.799742 * X2) + 0.357301) + (0.904045 * X2))) + ((((-0.571037) * X2) ^ 2) + (0.592972 ^ 2))) + (((0.799742 * X2) + 0.357301) ^ 2))) + (((0.318310 * X2) + (0.895219 * X1)) ^ 2))))
P2,8,1,1,18.74264615339978,878.5687296802679,0.10543755441904068,((-3.359069) + (1.149012 * (((0.823164 * X1) ^ 2) + (((((0.536945 * X2) + ((0.434294 * X1) ^ 2)) + (((0.707107 * X1) ^ 2) + (1.193471 * X2))) + (((((0.952648 * X2) ^ 2) + (((-0.531527) * X2) + ((0.211892 * X2) ^ 2))) + ((-0.709487) * X1)) + (0.345957 * X1))) - ((-0.829229) * X2)))))
P2,8,2,2,18.072409768107317,936.2113157932991,0.09351733699440956,((-1.416168) + (0.879735 * ((((-1.012821) * X2) ^ 2) + (((3.141593 * X2) - 1.164132) + ((((-1.341207) * X1) ^ 2) - ((0.707107 * X1) - 0.693147))))))
P2,8,3,3,18.18775750190325,924.027864008589,0.10873926058411598,((-4.691016) + (0.649247 * ((((2.302585 - ((-1.226433) * X2)) ^ 2) - (((1.418998 * X2) + 1.199639) + (((-0.929990) * X1) * (-1.326125)))) + ((1.533587 * X1) ^ 2))))
P2,8,4,4,18.34188527601826,936.6424788586191,0.11113470606505871,(0.821560 + ((-1.489388) * ((((((0.815597 * X1) ^ 2) - (0.424942 * X1)) * (-0.561763)) - (((-0.787443) * X2) ^ 2)) - ((((0.815597 * X1) ^ 2) + ((((-0.103985) * X3) ^ 2) + (-2.012200))) + ((1.930759 * X2) - (-0.187820))))))
P2,16,0,0,21.10452118367188,993.7295392673425,0.08985494635999203,((-4.468146) + ((-1.551217) * ((((-1.385861) * X2) - 0.828171) - ((((1.032265 * X1) ^ 2) + (-0.539512)) + ((0.857135 * X2) ^ 2)))))
P2,16,1,1,18.691950356011574,1031.566519551355,0.10147386603057384,(1.374646 + (1.266596 * (((((0.072193 + ((0.886889 * X2) ^ 2)) + ((0.693147 * X1) * (1.061729 * X2))) + ((1.118905 * X2) + ((0.996771 * X1) ^ 2))) + (-1.089962)) + (0.953121 * X2))))
P2,16,2,2,19.28256080749511,922.8748050414791,0.09074999578297138,((-3.221480) + (1.116254 * ((((0.693147 * X1) ^ 2) - ((-0.389642) * X2)) + (((1.941135 * X2) + (((-0.972757) * X1) ^ 2)) + ((0.992456 * X2) ^ 2)))))
P2,16,3,3,19.230600965233496,917.5772224540747,0.08719795569777489,((-2.918326) + (1.592829 * ((((0.676955 * X2) + ((0.676955 * X2) + (((-0.716672) * X2) ^ 2))) * 1.204503) + (((-1.023584) * X1) ^ 2))))
P2,16,4,4,19.361511055335594,920.1284450442453,0.08756166696548462,((-4.405457) + (1.754290 * ((0.796967 + (1.447419 * X2)) + (((0.979625 * X1) ^ 2) + ((0.748162 * X2) ^ 2)))))
P2,32,0,0,7.461753614723555,101.87368474002723,0.12916055880486965,((-4.861785) + (0.241767 * (((((((-0.527807) * X2) - (1.231492 * X1)) - (1.231492 * X1)) ^ 2) + (((-2.126654) - (2.189867 * X2)) ^ 2)) + 1.528399)))
P2,32,1,1,21.571356949362112,974.3435947242438,0.135110417380929,((-2.860982) + (0.675332 * (((0.283330 * X2) + ((((((-1.528899) * X1) + ((-0.051007) * X25)) ^ 2) + (1.317129 * X2)) + ((((-1.199800) * X2) + (-0.997849)) ^ 2))) + (0.435924 * X2))))
P2,32,2,2,20.717537188471855,898.5005218728238,0.10915724001824856,((-6.080461) + (1.763212 * (((((-1.677833) - (0.739161 * X2)) ^ 2) - (0.318310 * X2)) + (((-1.113828) - (0.674820 * X2)) + ((0.980519 * X1) ^ 2)))))
