Frequency	Magnitude	Phase
0.3125	-74.92837	-0.4575903
0.625	-77.2522	-10.1774
0.9375	-73.67367	-45.10168
1.25	-75.00209	-28.06592
1.5625	-71.24815	-16.48778
1.875	-74.35593	-123.0167
2.1875	-73.30966	-60.74306
2.5	-72.07298	-98.7375
2.8125	-72.63685	-130.8916
3.125	-76.45155	-99.09081
3.4375	-72.13577	-159.6013
3.75	-70.31251	-155.0162
4.0625	-71.60793	-122.4097
4.375	-73.0388	178.8702
4.6875	-75.13907	-175.3914
5	-69.5917	-154.139
5.3125	-73.58565	-176.4942
5.625	-69.68009	160.2496
5.9375	-68.15489	128.6365
6.25	-70.81821	139.8633
6.5625	-68.74411	146.4456
6.875	-65.70341	103.0772
7.1875	-66.69597	151.1037
7.5	-69.14272	140.3265
7.8125	-71.97987	149.2917
8.125	-69.63596	116.5384
8.4375	-66.3381	105.3596
8.75	-69.66569	107.1633
9.0625	-64.22856	117.1389
9.375	-63.1484	127.2502
9.6875	-65.67793	132.1897
10	-63.5471	121.8199
10.3125	-62.99598	113.6156
10.625	-63.46604	87.61527
10.9375	-62.92309	106.1762
11.25	-61.9536	96.63643
11.5625	-61.99014	92.80798
11.875	-59.98752	96.87716
12.1875	-59.43422	95.39301
12.5	-57.44369	84.14529
12.8125	-59.2835	80.67658
13.125	-58.16835	89.22717
13.4375	-56.63212	94.41544
13.75	-56.15906	92.35144
14.0625	-55.13025	94.895
14.375	-53.37028	86.82338
14.6875	-51.72638	89.23569
15	-51.00311	82.84026
15.3125	-50.10236	85.36093
15.625	-49.07211	79.63165
15.9375	-47.88303	75.19248
16.25	-46.52165	63.5919
16.5625	-47.41032	54.21486
16.875	-48.63726	58.47326
17.1875	-48.52591	71.90757
17.5	-46.47636	75.52496
17.8125	-45.09665	79.45781
18.125	-43.23407	79.34088
18.4375	-41.70066	78.44687
18.75	-40.19927	80.00933
19.0625	-38.79947	76.87632
19.375	-36.92953	75.77078
19.6875	-35.20765	74.33382
20	-33.26096	71.28865
20.3125	-31.30731	67.15674
20.625	-28.81583	64.79854
20.9375	-25.99959	58.2168
21.25	-22.33089	49.69784
21.5625	-17.03569	29.27972
21.875	-15.44272	-34.89564
22.1875	-19.24853	-61.42527
22.5	-21.89108	-75.86092
22.8125	-23.53573	-84.33722
23.125	-25.14653	-93.35458
23.4375	-26.48571	-98.1721
