Frequency	Magnitude	Phase
0.3125	-87.40998	62.72361
0.625	-77.76025	-75.90964
0.9375	-77.58115	-107.2069
1.25	-79.14363	-130.8983
1.5625	-76.3027	-107.5954
1.875	-74.60933	-143.9182
2.1875	-74.09184	-7.595084
2.5	-73.30714	-134.9597
2.8125	-73.32012	-62.61269
3.125	-68.79937	-72.89448
3.4375	-70.63029	-106.7597
3.75	-70.90383	169.1842
4.0625	-74.79386	178.906
4.375	-69.26979	-119.7287
4.6875	-68.62435	-31.15309
5	-69.9518	-174.1052
5.3125	-73.07166	-65.55735
5.625	-72.28706	-139.7346
5.9375	-67.66786	-110.4973
6.25	-70.16091	-131.1754
6.5625	-69.53231	-148.8322
6.875	-68.89586	-140.6755
7.1875	-72.37951	-176.2663
7.5	-69.68968	-153.8461
7.8125	-69.52865	-145.548
8.125	-69.12411	-137.3222
8.4375	-67.77953	-147.7114
8.75	-71.29903	-153.0473
9.0625	-68.21199	-128.2234
9.375	-67.38657	-160.8719
9.6875	-66.74834	149.6885
10	-71.34806	-162.1571
10.3125	-67.52576	-172.6759
10.625	-70.26468	-165.2984
10.9375	-69.29362	151.6194
11.25	-69.64276	-168.9131
11.5625	-67.05689	161.4393
11.875	-69.18334	127.8291
12.1875	-68.01073	119.5606
12.5	-63.33317	119.45
12.8125	-65.59747	90.89733
13.125	-64.13805	125.3736
13.4375	-64.91328	109.4521
13.75	-60.9671	98.74435
14.0625	-61.30089	112.9232
14.375	-59.366	111.7183
14.6875	-57.43794	100.0491
15	-56.58653	90.27297
15.3125	-55.94209	91.33179
15.625	-56.34295	90.67519
15.9375	-54.18369	75.79846
16.25	-53.10997	70.96809
16.5625	-50.97836	75.02843
16.875	-50.38853	74.20869
17.1875	-50.1942	64.95821
17.5	-52.33506	58.90257
17.8125	-51.01377	72.62814
18.125	-49.5466	82.52078
18.4375	-47.36521	78.04823
18.75	-46.19599	69.84702
19.0625	-43.93511	73.97095
19.375	-41.62637	92.15252
19.6875	-39.67282	97.22115
20	-37.34182	74.35976
20.3125	-35.08373	67.94357
20.625	-32.908	63.18638
20.9375	-30.96778	45.73821
21.25	-29.28283	24.00381
21.5625	-27.73017	11.529
21.875	-26.28027	-1.251397
22.1875	-25.0021	-19.01035
22.5	-24.04348	-47.77483
22.8125	-25.3579	-82.92755
23.125	-28.94369	-102.4119
23.4375	-31.55381	-94.67736
23.75	-32.11773	-93.3473
24.0625	-32.78032	-97.2223
24.375	-33.55628	-102.2477
24.6875	-33.65945	-104.109
25	-34.3936	-110.881
25.3125	-33.92911	-114.7239
25.625	-33.844	-104.3326
25.9375	-34.07078	-107.0238
26.25	-33.51974	-122.34
26.5625	-33.75636	-133.0493
26.875	-34.92071	-141.2031
27.1875	-34.83598	-155.0226
27.5	-35.79543	-160.7832
27.8125	-37.67164	-161.1924
28.125	-39.97848	-153.9199
28.4375	-42.21045	-143.8144
28.75	-44.48085	-136.6262
29.0625	-44.32094	-134.5573
29.375	-41.75125	-123.4474
29.6875	-40.07076	-113.1117
30	-38.06803	-124.132
30.3125	-35.33644	-137.5051
30.625	-33.52517	-153.2716
30.9375	-32.2469	169.4334
31.25	-35.68846	132.6946
31.5625	-42.65237	124.6589
31.875	-48.07056	-173.2753
32.1875	-42.96087	-164.1658
32.5	-42.52251	160.1475
32.8125	-43.08844	133.1077
33.125	-45.19065	126.38
33.4375	-47.14407	136.9399
33.75	-49.46272	137.2148
34.0625	-52.87302	157.6689
34.375	-54.78805	168.3804
34.6875	-60.72188	160.6372
35	-61.14211	172.4075
35.3125	-60.63351	-171.0166
35.625	-57.27007	-168.8002
35.9375	-57.61388	-141.3389
36.25	-56.44174	-124.6903
36.5625	-55.52548	-119.8669
36.875	-55.41464	-117.2499
37.1875	-54.73023	-108.7047
37.5	-53.51597	-104.8813
37.8125	-53.58356	-103.8901
38.125	-53.51282	-108.7924
38.4375	-50.60044	-103.352
38.75	-52.53975	-97.53995
39.0625	-51.07848	-107.9439
39.375	-49.7787	-122.1891
39.6875	-50.42628	-119.6623
40	-48.28969	-122.0338
40.3125	-50.77892	-121.1478
40.625	-56.31006	-81.51959
40.9375	-45.07957	-65.50453
41.25	-45.6639	-93.70635
41.5625	-47.01866	-108.8258
41.875	-46.8718	-114.9885
42.1875	-47.44091	-114.7927
42.5	-48.79433	-99.46022
42.8125	-47.07301	-100.3193
43.125	-46.50394	-94.96744
43.4375	-46.93489	-96.54552
43.75	-45.24053	-98.97427
44.0625	-44.58318	-106.6985
44.375	-46.37669	-119.9882
44.6875	-48.10254	-115.5333
45	-46.49604	-111.6465
45.3125	-47.36551	-118.4436
45.625	-46.88187	-109.1824
45.9375	-45.10886	-112.2889
46.25	-45.81961	-95.58916
46.5625	-45.95169	-95.30837
46.875	-45.93238	-104.0815
47.1875	-45.8158	-94.48366
47.5	-46.23441	-95.87122
47.8125	-45.3566	-111.431
48.125	-44.799	-109.4415
48.4375	-44.50051	-100.8373
48.75	-44.86573	-97.08588
49.0625	-44.70342	-99.35189
49.375	-44.62192	-97.72506
49.6875	-44.59803	-97.51158
50	-44.63559	-98.72428
50.3125	-44.8235	-104.1842
50.625	-43.69191	-106.2656
50.9375	-42.87416	-102.4237
51.25	-43.31844	-96.88635
51.5625	-43.12908	-100.1555
51.875	-42.7443	-97.38343
52.1875	-43.59636	-93.00217
52.5	-42.74015	-96.02693
52.8125	-42.57988	-94.72935
53.125	-42.12861	-112.6081
53.4375	-42.86198	-100.6479
53.75	-41.8872	-99.28777
54.0625	-42.73148	-104.4333
54.375	-42.0966	-103.5011
54.6875	-41.45808	-99.73315
55	-42.00438	-93.08235
55.3125	-41.75001	-90.79386
55.625	-41.31634	-100.3695
55.9375	-41.48879	-104.0975
56.25	-41.41503	-101.0937
56.5625	-40.66994	-105.446
56.875	-41.02705	-110.0114
57.1875	-41.34467	-110.0544
57.5	-40.83767	-100.158
57.8125	-40.83625	-94.90253
58.125	-39.87561	-98.94558
58.4375	-40.61336	-104.2684
58.75	-39.97673	-101.4238
59.0625	-40.42654	-102.3409
59.375	-39.87819	-110.5357
59.6875	-40.05069	-111.1244
60	-40.00775	-107.143
60.3125	-40.18231	-105.324
60.625	-39.88677	-104.2184
60.9375	-39.45287	-104.9703
61.25	-39.61075	-100.9699
61.5625	-39.22838	-100.4578
61.875	-39.65207	-107.3139
62.1875	-39.20573	-106.8018
62.5	-38.95943	-107.1286
62.8125	-39.32012	-104.6684
63.125	-39.43918	-105.3238
63.4375	-38.87038	-113.2132
63.75	-38.74058	-105.1596
64.0625	-38.36161	-97.21839
64.375	-38.76962	-100.1582
64.6875	-38.66277	-106.5
65	-38.32566	-108.0069
65.3125	-38.38246	-109.9966
65.625	-38.43358	-110.5287
65.9375	-38.27368	-114.511
66.25	-38.29659	-107.7301
66.5625	-38.07684	-101.7771
66.875	-37.92711	-96.61419
67.1875	-37.84664	-96.27762
67.5	-37.32745	-103.4543
67.8125	-36.86449	-105.625
68.125	-36.5434	-105.919
68.4375	-37.24231	-108.6054
68.75	-36.43336	-110.1528
69.0625	-36.27109	-102.0772
69.375	-36.33739	-103.7675
69.6875	-35.70013	-109.2783
70	-35.7558	-106.4942
70.3125	-36.05426	-103.4144
70.625	-36.46017	-104.3906
70.9375	-36.38354	-111.1935
71.25	-36.65083	-113.345
71.5625	-35.64199	-110.9853
71.875	-35.34715	-106.6173
72.1875	-35.46008	-107.0129
72.5	-35.20905	-102.1749
72.8125	-35.30447	-96.94533
73.125	-34.53026	-98.37965
73.4375	-34.1559	-99.83748
73.75	-34.11822	-102.0041
74.0625	-33.95269	-105.1714
74.375	-33.78065	-107.8888
74.6875	-34.07825	-110.6782
75	-33.75172	-112.41
75.3125	-32.90962	-102.5414
75.625	-32.36975	-98.10167
75.9375	-32.30671	-100.0795
