Frequency	Magnitude	Phase
0.3125	-81.26823	-26.17611
0.625	-76.58735	-53.91608
0.9375	-75.19295	-79.35287
1.25	-73.04665	-86.05067
1.5625	-73.22732	-87.26317
1.875	-69.55899	-100.5397
2.1875	-68.76279	-99.85927
2.5	-69.20233	-103.1087
2.8125	-67.47542	-110.8521
3.125	-68.39616	-113.6749
3.4375	-66.76679	-109.8471
3.75	-65.89686	-113.8616
4.0625	-65.72256	-106.4476
4.375	-64.75478	-114.203
4.6875	-65.54463	-114.5509
5	-64.43265	-121.9243
5.3125	-64.51165	-120.3714
5.625	-63.15644	-124.1438
5.9375	-63.82787	-127.6776
6.25	-64.85935	-125.1311
6.5625	-63.91414	-123.046
6.875	-62.0684	-123.3204
7.1875	-63.25829	-131.338
7.5	-62.51309	-127.226
7.8125	-62.24142	-135.8312
8.125	-62.98957	-143.0807
8.4375	-63.79901	-130.6268
8.75	-62.93239	-134.3351
9.0625	-61.45022	-140.5452
9.375	-63.07892	-145.477
9.6875	-61.34238	-145.9555
10	-62.10043	-148.7141
10.3125	-61.85531	-162.1988
10.625	-63.78112	-165.0413
10.9375	-61.43916	-162.0283
11.25	-63.48507	-166.9443
11.5625	-61.03437	-170.793
11.875	-62.67064	179.6831
12.1875	-62.99158	161.5564
12.5	-63.05807	175.0875
12.8125	-61.19498	173.6897
13.125	-60.97889	156.8742
13.4375	-60.0993	150.9963
13.75	-60.62056	141.4707
14.0625	-57.87923	139.427
14.375	-57.68898	129.0531
14.6875	-56.05523	124.6149
15	-55.41791	114.3971
15.3125	-53.63115	110.9296
15.625	-52.86768	102.2089
15.9375	-51.65023	96.52674
16.25	-49.5989	85.03326
16.5625	-48.5731	73.13012
16.875	-48.95493	52.41202
17.1875	-54.00679	50.64208
17.5	-53.64265	79.89873
17.8125	-50.48718	84.63789
18.125	-47.82259	92.34201
18.4375	-46.05035	87.19736
18.75	-44.35857	89.99393
19.0625	-42.37434	87.68697
19.375	-41.15623	85.21752
19.6875	-38.59799	83.9246
20	-36.69406	80.48183
20.3125	-34.37766	79.25533
20.625	-31.86442	73.016
20.9375	-29.06889	69.89955
21.25	-25.15097	61.72858
21.5625	-19.39998	40.68907
21.875	-16.91008	-11.49917
22.1875	-19.15751	-53.91891
22.5	-22.14996	-75.1138
22.8125	-24.74895	-86.31651
23.125	-26.41104	-93.44375
23.4375	-28.17805	-99.08987
23.75	-29.3193	-101.2534
24.0625	-30.16047	-104.2263
24.375	-30.7123	-106.5674
24.6875	-31.15705	-108.0226
25	-31.40698	-110.1837
25.3125	-31.46165	-115.3519
25.625	-31.51056	-119.6802
25.9375	-31.86437	-124.4918
26.25	-31.84952	-129.4404
26.5625	-32.84144	-135.6118
26.875	-33.11707	-141.7763
27.1875	-33.90304	-149.0143
27.5	-34.70395	-151.2819
27.8125	-35.9994	-155.9268
28.125	-37.48988	-152.7289
28.4375	-38.09908	-150.3871
28.75	-38.69915	-143.5533
29.0625	-38.11979	-138.0228
29.375	-37.43281	-133.726
29.6875	-35.93895	-135.6311
30	-34.4912	-139.7988
30.3125	-32.46165	-152.4517
30.625	-31.00546	-178.3813
30.9375	-32.98581	145.798
31.25	-38.23844	119.8914
31.5625	-47.36048	126.3734
31.875	-44.75832	-174.1458
32.1875	-42.03877	171.7725
32.5	-43.47385	152.8855
32.8125	-46.71176	149.7842
33.125	-49.14144	150.9538
33.4375	-52.45863	163.6262
33.75	-54.13888	-174.0157
34.0625	-55.52694	-151.2423
34.375	-54.32482	-141.3633
34.6875	-53.8795	-127.9079
35	-51.78134	-121.7125
35.3125	-50.91899	-118.1971
35.625	-50.72758	-113.4749
35.9375	-49.81715	-109.5254
36.25	-49.00622	-110.5001
36.5625	-48.85935	-112.336
36.875	-47.84928	-108.1797
37.1875	-47.81998	-107.0478
37.5	-47.16687	-103.506
37.8125	-47.43441	-107.2753
38.125	-46.76524	-104.0698
38.4375	-46.64306	-104.4489
38.75	-46.2413	-100.2633
39.0625	-45.69751	-100.2408
39.375	-45.51218	-100.6028
39.6875	-45.03944	-99.93262
40	-44.57225	-98.96645
40.3125	-44.521	-98.17034
40.625	-42.59	-100.946
40.9375	-43.97261	-115.272
41.25	-44.58443	-107.6826
41.5625	-44.2674	-104.7464
41.875	-43.88361	-103.1312
42.1875	-43.85719	-105.4436
42.5	-43.36362	-101.3022
42.8125	-43.52459	-100.7267
43.125	-42.48703	-102.1546
43.4375	-42.66954	-103.1056
43.75	-42.74334	-105.4752
44.0625	-41.932	-105.555
44.375	-42.22033	-108.9627
44.6875	-42.32381	-111.8798
45	-42.63535	-108.9923
45.3125	-42.84008	-110.3664
45.625	-42.9094	-106.8084
45.9375	-42.67226	-107.941
46.25	-42.62187	-105.9964
46.5625	-42.366	-106.4538
46.875	-43.05155	-103.4341
47.1875	-42.52303	-103.2041
47.5	-42.18763	-102.3488
47.8125	-41.57211	-101.7399
48.125	-41.72311	-100.0458
48.4375	-41.53724	-102.8306
48.75	-41.35176	-102.6895
49.0625	-41.53639	-101.4582
49.375	-41.07918	-102.1243
49.6875	-41.11653	-100.7522
50	-41.07445	-102.0335
50.3125	-40.56464	-101.3222
50.625	-40.65154	-98.93182
50.9375	-40.23549	-102.7924
51.25	-40.46975	-100.9474
51.5625	-40.27823	-100.6961
51.875	-40.01553	-101.0616
52.1875	-39.83026	-100.4714
52.5	-39.98685	-100.1933
52.8125	-39.35675	-102.6496
53.125	-39.67609	-99.42598
53.4375	-39.58002	-101.6031
53.75	-39.17115	-101.4188
54.0625	-39.11398	-100.5418
54.375	-38.87116	-99.90093
54.6875	-38.70796	-100.913
55	-38.90193	-99.75595
55.3125	-38.50562	-100.6517
55.625	-38.00739	-99.9892
55.9375	-38.54594	-101.3745
56.25	-37.98536	-101.1148
56.5625	-38.07016	-101.4334
56.875	-37.8028	-101.6567
57.1875	-37.49949	-101.385
57.5	-37.48386	-102.8014
57.8125	-37.34163	-102.3522
58.125	-37.26498	-103.0108
58.4375	-36.90961	-102.6601
58.75	-36.81466	-104.9017
59.0625	-37.13867	-103.8082
59.375	-36.6161	-104.2097
59.6875	-36.76931	-105.211
60	-36.62578	-106.1326
60.3125	-36.45527	-106.7382
60.625	-36.57571	-105.3279
60.9375	-36.7339	-106.4918
61.25	-36.55305	-105.8328
61.5625	-36.79994	-105.2212
61.875	-36.08513	-104.0151
62.1875	-36.38412	-105.3448
62.5	-35.94717	-103.0975
62.8125	-35.91341	-105.4069
63.125	-35.66528	-103.8353
63.4375	-35.77995	-103.6357
63.75	-35.29748	-105.4452
64.0625	-35.37938	-104.2445
64.375	-35.56222	-107.8267
64.6875	-34.74423	-105.3535
65	-35.44344	-105.4365
65.3125	-34.82949	-106.049
65.625	-35.07586	-104.0926
65.9375	-34.98914	-106.3777
66.25	-34.76149	-104.7837
66.5625	-34.6609	-105.5751
66.875	-34.37471	-104.3598
67.1875	-34.50468	-104.9531
67.5	-34.02823	-104.9292
67.8125	-33.83071	-104.6112
68.125	-33.82084	-105.6258
68.4375	-33.64472	-104.1354
68.75	-33.61833	-105.9061
69.0625	-33.21909	-106.0645
69.375	-33.15131	-105.6752
69.6875	-33.15434	-106.4522
70	-32.88781	-108.1157
70.3125	-33.08724	-107.073
70.625	-32.88955	-107.0758
70.9375	-32.8544	-106.6556
71.25	-32.8374	-106.2609
71.5625	-32.31545	-104.7656
71.875	-32.22995	-106.0053
72.1875	-32.37434	-104.8447
72.5	-32.02388	-106.1858
72.8125	-31.80526	-105.2879
73.125	-31.62422	-106.1786
73.4375	-31.31504	-105.2678
73.75	-31.1548	-106.0133
74.0625	-31.03688	-106.2993
74.375	-30.77374	-106.2719
74.6875	-30.58798	-106.1247
75	-30.30222	-107.1834
75.3125	-30.14803	-107.1112
75.625	-29.79733	-107.049
75.9375	-29.67921	-107.8058
76.25	-29.31881	-108.1339
76.5625	-29.0572	-108.1852
76.875	-28.98895	-110.2174
77.1875	-28.70919	-109.6239
77.5	-28.44612	-111.5586
77.8125	-28.17614	-112.2311
78.125	-27.91801	-112.8918
78.4375	-27.63837	-114.0497
78.75	-27.41432	-115.0513
79.0625	-27.01128	-117.1255
79.375	-26.84518	-118.3733
79.6875	-26.64957	-120.093
80	-26.41351	-121.8221
80.3125	-26.21615	-124.077
80.625	-25.98443	-125.5708
80.9375	-25.77437	-127.5609
81.25	-25.81541	-130.338
81.5625	-25.71512	-131.7968
81.875	-25.40288	-134.9519
82.1875	-25.4489	-136.4435
82.5	-25.34443	-137.6203
82.8125	-25.18355	-140.6368
83.125	-25.11855	-143.3147
83.4375	-24.99334	-145.2321
83.75	-24.71895	-148.5775
84.0625	-24.77157	-150.5626
84.375	-24.65232	-154.7696
84.6875	-24.59211	-159.4066
85	-24.66399	-162.8966
85.3125	-24.59289	-167.4553
85.625	-24.97909	-172.8068
85.9375	-25.65384	-179.1059
86.25	-26.0694	175.075
86.5625	-26.78103	170.0559
86.875	-27.92411	167.4991
87.1875	-29.25527	165.2587
87.5	-30.69845	164.6338
87.8125	-31.7161	164.4488
88.125	-32.9067	170.9064
88.4375	-33.71601	175.6672
88.75	-34.8669	-174.8621
89.0625	-35.25667	-169.4266
89.375	-35.13922	-165.4509
89.6875	-35.31952	-158.6711
90	-34.76244	-151.1537
90.3125	-34.93309	-146.6506
90.625	-34.59128	-142.0228
90.9375	-33.90973	-140.768
91.25	-33.39948	-138.9929
91.5625	-32.94504	-135.9719
91.875	-32.5816	-134.71
92.1875	-32.22857	-135.009
92.5	-31.81835	-137.1759
92.8125	-31.27463	-135.5819
93.125	-31.10748	-138.5231
93.4375	-31.06373	-140.6457
93.75	-31.25463	-142.8353
94.0625	-31.17788	-144.3345
94.375	-31.20057	-142.8545
94.6875	-31.85332	-145.3142
95	-32.08676	-142.3419
95.3125	-32.50412	-144.8998
95.625	-32.20874	-141.5236
95.9375	-32.71091	-139.4445
96.25	-32.73669	-137.1156
96.5625	-33.17167	-135.1485
96.875	-32.8915	-132.8829
97.1875	-33.05586	-129.5882
97.5	-32.92415	-125.3571
97.8125	-32.57476	-122.5165
98.125	-32.50603	-122.6716
98.4375	-32.20203	-121.0923
98.75	-32.04861	-118.9046
99.0625	-31.53965	-116.4134
99.375	-31.3502	-115.1253
99.6875	-31.22217	-114.0514
100	-30.85594	-112.5376
100.3125	-30.78336	-112.472
100.625	-30.14373	-110.354
100.9375	-29.98843	-110.7815
101.25	-29.72355	-111.4887
101.5625	-29.50665	-109.9008
101.875	-29.20201	-110.1034
102.1875	-29.26326	-109.2245
102.5	-28.81061	-108.8879
102.8125	-28.74687	-108.7361
