Frequency	Magnitude	Phase
0.3125	-72.09657	-20.99486
0.625	-67.17849	-32.20127
0.9375	-66.88554	-41.92454
1.25	-65.94953	-38.4317
1.5625	-69.73085	-42.77256
1.875	-68.39159	-150.7648
2.1875	-67.46429	-168.5546
2.5	-65.22511	-136.6026
2.8125	-69.36439	-84.362
3.125	-65.13593	-94.48656
3.4375	-63.70617	-154.157
3.75	-65.56663	-156.284
4.0625	-64.95637	-132.5712
4.375	-67.31406	179.7544
4.6875	-66.0264	-135.0648
5	-66.02364	-176.1852
5.3125	-65.65098	-172.1329
5.625	-59.94503	-170.3106
5.9375	-66.71049	141.8012
6.25	-61.65072	-165.5872
6.5625	-62.79404	-135.249
6.875	-61.91623	-174.9515
7.1875	-64.22566	174.1192
7.5	-60.44166	176.0752
7.8125	-61.74591	175.9536
8.125	-65.69193	-163.9364
8.4375	-59.76781	146.3206
8.75	-68.24399	157.3154
9.0625	-60.91207	-179.4125
9.375	-63.44326	160.1277
9.6875	-61.01843	155.8238
10	-65.54036	166.5915
10.3125	-59.01485	154.1708
10.625	-59.78738	138.6847
10.9375	-60.55763	112.2783
11.25	-56.31233	131.6716
11.5625	-57.5342	150.6316
11.875	-60.29009	120.5991
12.1875	-57.68126	125.4028
12.5	-59.63506	110.9786
12.8125	-57.06404	109.7686
13.125	-57.03628	131.4589
13.4375	-56.20835	115.6864
13.75	-52.90089	113.6186
14.0625	-55.03875	109.291
14.375	-53.44098	96.87817
14.6875	-53.7704	104.8946
15	-51.41616	98.91526
15.3125	-50.45355	90.59315
15.625	-48.80453	88.53577
15.9375	-48.88037	82.88719
16.25	-47.19548	75.30821
16.5625	-48.64643	60.44056
16.875	-51.06564	60.31115
17.1875	-48.41409	75.74459
17.5	-47.56338	87.78896
17.8125	-45.42998	80.26849
18.125	-43.07696	83.71223
18.4375	-42.44622	87.22793
18.75	-40.53111	84.90891
19.0625	-39.12757	82.7447
19.375	-37.74205	78.70707
19.6875	-35.92299	78.36483
20	-33.76334	77.02576
20.3125	-31.86288	73.77994
20.625	-29.6635	69.62474
20.9375	-26.72322	66.46145
21.25	-23.22423	59.42117
21.5625	-17.46587	41.39318
21.875	-15.03519	-21.20846
22.1875	-17.96442	-56.24886
22.5	-21.08791	-76.14584
22.8125	-23.43006	-85.7636
23.125	-25.18471	-92.64351
23.4375	-26.72456	-97.04929
23.75	-28.05133	-100.7466
24.0625	-28.9922	-103.3767
24.375	-29.76746	-105.2868
24.6875	-30.48238	-107.0023
25	-30.97365	-109.2453
25.3125	-31.09797	-112.4919
25.625	-31.40592	-113.8256
25.9375	-31.30941	-116.8147
26.25	-31.87811	-122.3854
26.5625	-31.99902	-129.7899
26.875	-32.41769	-134.6355
27.1875	-33.51313	-143.4079
27.5	-35.55334	-149.1088
27.8125	-37.93315	-143.0992
28.125	-39.00903	-133.9919
28.4375	-38.96286	-118.706
28.75	-37.6535	-113.248
29.0625	-36.66591	-114.457
29.375	-35.44669	-112.2692
29.6875	-35.08986	-117.9379
30	-33.49569	-121.5877
30.3125	-32.07681	-131.0169
30.625	-30.6582	-150.8234
30.9375	-29.79679	177.6898
31.25	-34.60268	132.8622
31.5625	-47.86197	108.6446
31.875	-43.26101	-138.9284
32.1875	-40.03121	-160.3955
32.5	-40.34571	-178.2992
32.8125	-44.01569	167.8296
33.125	-47.81282	169.0298
33.4375	-48.42577	-155.2496
33.75	-49.24119	-130.851
34.0625	-49.12973	-133.8028
34.375	-48.8237	-117.023
34.6875	-46.37627	-110.3382
35	-46.95616	-110.6509
35.3125	-45.65294	-109.9726
35.625	-45.98294	-106.6414
35.9375	-45.39173	-108.7402
36.25	-44.14082	-106.1683
36.5625	-44.62928	-102.4195
36.875	-44.56226	-107.5387
37.1875	-43.92931	-106.5619
37.5	-43.73625	-104.0226
