Frequency	Magnitude	Phase
0.3125	-82.70638	34.23774
0.625	-78.262	-41.52579
0.9375	-78.31593	-60.48745
1.25	-73.57869	-63.16703
1.5625	-72.98905	-84.30722
1.875	-73.22437	-99.47216
2.1875	-72.65564	-99.01655
2.5	-73.00704	-105.4291
2.8125	-70.63074	-129.7272
3.125	-69.62106	-114.3578
3.4375	-68.48075	-112.4719
3.75	-66.76981	-120.8935
4.0625	-66.22183	-117.7492
4.375	-66.89566	-118.2333
4.6875	-68.56243	-123.3587
5	-64.97398	-118.3707
5.3125	-65.40332	-130.1191
5.625	-64.51379	-125.8955
5.9375	-63.45634	-118.0009
6.25	-62.88885	-126.0664
6.5625	-63.77743	-129.8463
6.875	-62.63447	-115.7033
7.1875	-64.44481	-132.0364
7.5	-63.03819	-127.721
7.8125	-62.84798	-123.937
8.125	-62.59559	-129.902
8.4375	-61.79115	-140.4698
8.75	-61.34108	-141.9751
9.0625	-61.53014	-125.2411
9.375	-60.70258	-136.5642
9.6875	-61.62151	-141.7167
10	-61.33386	-135.2426
10.3125	-61.44911	-138.7718
10.625	-60.84351	-143.7464
10.9375	-60.09297	-141.201
11.25	-60.80679	-147.1491
11.5625	-60.61846	-151.2222
11.875	-61.2913	-154.084
12.1875	-61.69606	-148.2272
12.5	-60.65575	-143.6815
12.8125	-60.2076	-161.4085
13.125	-60.44788	-146.0055
13.4375	-62.48278	-158.2129
13.75	-61.7911	-176.9924
14.0625	-62.51046	177.9152
14.375	-62.48613	177.1197
14.6875	-61.55151	167.8717
15	-61.83548	144.6202
15.3125	-61.92095	133.503
15.625	-60.54347	110.1232
15.9375	-58.19781	111.4963
16.25	-56.29422	91.92547
16.5625	-54.8047	67.01622
16.875	-56.41777	64.4201
17.1875	-57.67404	56.37472
17.5	-56.00169	69.75695
17.8125	-53.90665	82.27244
18.125	-52.1489	81.95135
18.4375	-49.0466	76.76628
18.75	-46.78021	78.46664
19.0625	-44.78338	79.29194
19.375	-42.48714	76.15804
19.6875	-40.10506	75.89346
20	-37.93187	73.77381
20.3125	-35.17249	70.54722
20.625	-32.15014	69.55708
20.9375	-28.6613	64.11019
21.25	-23.41897	54.30035
21.5625	-14.01507	18.08168
21.875	-19.11567	-76.91537
22.1875	-24.84127	-91.2405
22.5	-27.45767	-92.46799
22.8125	-29.36093	-93.24345
23.125	-30.70794	-95.8485
23.4375	-31.21619	-97.22316
23.75	-31.6506	-97.20164
24.0625	-32.22152	-99.04226
24.375	-32.19724	-101.6031
24.6875	-32.18637	-105.217
25	-32.47852	-109.1565
25.3125	-32.36235	-113.5824
25.625	-32.27165	-118.5264
25.9375	-32.57022	-122.2943
26.25	-32.71783	-129.9121
26.5625	-32.94439	-135.8751
26.875	-33.96887	-142.2599
27.1875	-34.99723	-149.5276
27.5	-36.09214	-152.8998
27.8125	-37.92522	-152.8198
28.125	-39.11046	-151.4812
28.4375	-40.15428	-142.8675
28.75	-40.42794	-134.1998
29.0625	-39.80404	-129.8901
29.375	-38.90753	-126.9166
29.6875	-37.90843	-125.704
30	-36.73175	-129.0039
30.3125	-35.34225	-135.3669
30.625	-34.23433	-146.5197
30.9375	-34.38798	-168.2994
31.25	-36.3927	170.5757
31.5625	-39.95612	165.9555
31.875	-43.63353	-175.4331
32.1875	-41.32493	-163.276
32.5	-39.9961	-175.0117
32.8125	-41.5673	173.7084
33.125	-42.68792	166.44
33.4375	-45.02275	162.7456
33.75	-46.83469	169.0686
34.0625	-48.55745	173.2693
34.375	-49.53518	175.6754
34.6875	-50.62718	-172.1876
35	-51.64403	-159.9336
35.3125	-52.7128	-156.6883
35.625	-51.96695	-146.1508
35.9375	-51.15842	-137.9764
36.25	-50.80575	-127.9607
36.5625	-50.33611	-128.352
36.875	-49.44984	-127.5717
37.1875	-49.35455	-125.2197
37.5	-49.8494	-123.318
37.8125	-49.12561	-120.7708
38.125	-49.16433	-116.8389
38.4375	-48.08486	-114.7596
38.75	-47.68315	-112.6153
39.0625	-48.14052	-115.4506
39.375	-47.63918	-110.8655
39.6875	-47.4417	-111.8979
40	-47.31755	-106.6904
40.3125	-45.64083	-107.5224
40.625	-45.12971	-104.6115
40.9375	-43.3731	-130.2682
41.25	-46.25381	-124.029
41.5625	-47.39101	-122.3843
41.875	-46.17529	-116.184
42.1875	-45.77759	-113.8911
42.5	-45.47318	-114.3834
42.8125	-45.61794	-111.1253
43.125	-44.75581	-108.2049
43.4375	-44.66604	-111.003
43.75	-44.74405	-114.1807
44.0625	-44.37208	-112.7451
44.375	-43.78512	-116.4538
44.6875	-44.42229	-116.0552
45	-45.58516	-119.0096
45.3125	-45.00977	-120.2858
45.625	-45.11312	-105.9795
45.9375	-45.22199	-111.2633
46.25	-44.5564	-109.6993
46.5625	-44.78905	-109.8437
46.875	-44.149	-107.8522
47.1875	-44.24223	-111.3362
47.5	-43.70305	-108.1801
47.8125	-43.73529	-107.9916
48.125	-43.2482	-108.1413
48.4375	-43.38732	-106.9262
48.75	-43.23763	-105.4093
49.0625	-43.28321	-108.2623
49.375	-42.97266	-106.5732
49.6875	-42.45827	-107.077
50	-42.67484	-104.8559
50.3125	-42.75217	-105.0967
50.625	-42.46502	-107.289
50.9375	-42.19587	-107.0405
51.25	-42.00984	-105.482
51.5625	-42.01735	-106.4987
51.875	-41.71977	-104.4212
52.1875	-41.55692	-104.4214
52.5	-41.46767	-105.2939
52.8125	-41.58202	-105.5784
53.125	-41.33455	-103.1023
53.4375	-41.05421	-103.817
53.75	-40.78046	-103.4433
54.0625	-41.03144	-104.1824
54.375	-40.52435	-104.0849
54.6875	-40.51758	-103.5808
55	-40.40729	-104.1093
55.3125	-40.09219	-105.2559
55.625	-39.72948	-100.3862
55.9375	-39.53138	-102.8089
56.25	-39.63756	-101.886
56.5625	-39.69589	-101.8212
56.875	-39.21831	-101.4393
57.1875	-39.40139	-105.1124
57.5	-39.161	-102.9513
57.8125	-39.16364	-103.1264
58.125	-38.84261	-102.8036
58.4375	-38.70647	-104.9381
58.75	-38.4257	-102.2664
59.0625	-38.41872	-103.7696
59.375	-38.41658	-106.263
59.6875	-38.16582	-106.1533
60	-38.33958	-104.846
60.3125	-38.24966	-106.9953
60.625	-38.18457	-107.5151
60.9375	-38.01904	-105.2601
61.25	-38.25223	-105.8917
61.5625	-37.80603	-104.0401
61.875	-37.79823	-106.796
62.1875	-37.75285	-106.4881
62.5	-37.47757	-106.6883
62.8125	-37.40998	-105.2057
63.125	-37.66725	-104.8209
63.4375	-37.26123	-106.3368
63.75	-37.11049	-107.1671
64.0625	-36.92886	-105.3822
64.375	-36.83002	-105.3524
64.6875	-36.71492	-107.9625
65	-36.77163	-107.3772
65.3125	-36.78154	-106.7421
65.625	-36.65345	-107.2983
65.9375	-36.68391	-106.0499
66.25	-36.74369	-104.136
66.5625	-36.58138	-103.9436
66.875	-36.62313	-104.0342
67.1875	-36.2192	-101.8211
67.5	-36.15693	-101.8727
67.8125	-35.89872	-103.2443
68.125	-35.48247	-101.6175
68.4375	-35.40608	-102.4783
68.75	-35.31715	-102.5056
69.0625	-34.92335	-101.4061
69.375	-35.10815	-102.2506
69.6875	-34.66608	-102.307
70	-34.52523	-103.5268
70.3125	-34.5722	-105.3637
70.625	-34.41668	-106.5538
70.9375	-34.43711	-106.0431
71.25	-34.10661	-105.0773
71.5625	-33.92497	-103.3273
71.875	-33.89706	-104.3196
72.1875	-33.6813	-105.0786
72.5	-33.61546	-103.9428
72.8125	-33.33493	-104.6945
73.125	-33.03818	-103.6865
73.4375	-32.88906	-103.7736
73.75	-32.75285	-104.5167
74.0625	-32.83632	-104.0135
74.375	-32.32188	-104.8017
74.6875	-32.26913	-103.5211
75	-32.11207	-105.0622
75.3125	-31.77922	-104.4992
75.625	-31.64072	-106.5424
75.9375	-31.35906	-105.6664
76.25	-31.1047	-106.3721
76.5625	-30.98071	-106.4565
76.875	-30.72458	-106.9152
77.1875	-30.45938	-106.4552
77.5	-30.20709	-107.1493
77.8125	-30.03494	-107.5552
78.125	-29.76223	-108.7687
78.4375	-29.54602	-109.5163
78.75	-29.27898	-109.9562
79.0625	-28.99665	-111.0254
79.375	-28.57419	-111.5324
79.6875	-28.30491	-113.068
80	-28.04453	-113.4627
80.3125	-27.82039	-114.7551
80.625	-27.46935	-116.4164
80.9375	-27.13116	-118.4457
81.25	-26.89817	-119.6154
81.5625	-26.61434	-122.1018
81.875	-26.31411	-124.201
82.1875	-26.09923	-125.8757
82.5	-25.92546	-128.2447
82.8125	-25.73143	-132.0524
83.125	-25.38879	-134.2237
83.4375	-25.33553	-136.9882
83.75	-25.19391	-139.7381
84.0625	-25.10279	-144.6218
84.375	-24.97471	-146.071
84.6875	-25.18382	-150.8283
85	-24.85267	-155.0194
85.3125	-24.7498	-157.5824
85.625	-25.04114	-160.3749
85.9375	-25.14164	-166.3513
86.25	-25.11375	-170.7625
86.5625	-25.46048	-174.6559
86.875	-25.8593	178.6433
87.1875	-26.37014	172.2733
87.5	-27.1314	168.0694
87.8125	-28.41842	162.7626
88.125	-30.00298	157.6857
88.4375	-31.04805	156.7609
88.75	-32.19487	162.233
89.0625	-33.9418	162.4897
89.375	-35.07576	167.8528
89.6875	-35.92208	174.2896
90	-35.88653	-175.8488
90.3125	-36.67819	-168.7299
90.625	-36.80798	-164.4509
90.9375	-36.22412	-156.4515
91.25	-36.03097	-147.653
91.5625	-36.10485	-144.4414
91.875	-35.2563	-145.5883
92.1875	-34.18502	-140.132
92.5	-34.3057	-137.7414
92.8125	-33.92391	-140.1416
93.125	-33.14185	-138.6765
93.4375	-32.76118	-137.304
93.75	-32.80909	-139.1091
94.0625	-32.35014	-140.8018
94.375	-32.09375	-140.9412
94.6875	-32.15899	-142.8824
95	-31.94123	-143.5226
95.3125	-31.97039	-144.7547
95.625	-32.3033	-146.0786
95.9375	-32.70883	-148.6289
96.25	-33.09599	-148.4715
96.5625	-33.43402	-146.4524
96.875	-33.83643	-146.1244
97.1875	-34.1819	-144.3976
97.5	-34.60973	-140.8395
97.8125	-34.21326	-137.1057
98.125	-34.38981	-134.0133
98.4375	-34.17317	-132.1317
98.75	-34.01453	-128.7138
99.0625	-34.08659	-125.7915
99.375	-33.58172	-124.0738
99.6875	-33.60611	-122.1952
100	-33.10002	-119.1041
100.3125	-33.03498	-116.7468
100.625	-32.57442	-116.66
100.9375	-32.322	-114.9722
101.25	-32.23737	-112.7147
101.5625	-31.95474	-111.819
101.875	-31.64877	-113.3095
102.1875	-31.27128	-110.0227
102.5	-31.08992	-110.29
102.8125	-30.83213	-109.4378
103.125	-30.6279	-109.4426
103.4375	-30.31321	-109.2656
103.75	-30.05509	-107.8378
104.0625	-29.81149	-107.9775
104.375	-29.75117	-107.4349
104.6875	-29.44991	-107.0409
