Frequency	Magnitude	Phase
0.3125	-77.68755	27.2986
0.625	-79.5997	-29.53438
0.9375	-77.51279	-52.89359
1.25	-75.39742	-57.62223
1.5625	-76.14096	-73.17475
1.875	-76.49791	-66.24135
2.1875	-74.05394	-80.49801
2.5	-75.57843	-68.81049
2.8125	-75.86539	-92.69926
3.125	-73.83208	-109.9013
3.4375	-72.58224	-112.7052
3.75	-72.66733	-104.7932
4.0625	-71.76209	-125.5416
4.375	-71.88974	-133.9628
4.6875	-72.16322	-119.1931
5	-71.99917	-117.744
5.3125	-70.35334	-136.1586
5.625	-68.9499	-128.2553
5.9375	-72.54615	-151.0812
6.25	-68.62395	-147.337
6.5625	-68.39836	-144.8936
6.875	-67.19909	-156.9202
7.1875	-65.52873	-148.1868
7.5	-68.80669	-149.4683
7.8125	-66.8665	-157.1185
8.125	-66.16899	-159.1752
8.4375	-66.31043	-156.1413
8.75	-65.04151	-162.4533
9.0625	-65.19147	-170.6235
9.375	-65.00668	-168.9996
9.6875	-66.75964	-162.9103
10	-63.90331	-165.0606
10.3125	-64.05397	-170.9477
10.625	-62.69641	-173.4733
10.9375	-63.67971	-177.9084
11.25	-63.60877	170.8943
11.5625	-61.49096	172.8886
11.875	-61.75929	175.3354
12.1875	-62.42567	166.1959
12.5	-63.91533	161.7633
12.8125	-62.21311	158.0919
13.125	-60.46284	158.3092
13.4375	-61.19693	158.0307
13.75	-59.7897	145.6441
14.0625	-59.58263	140.5601
14.375	-59.2072	133.3904
14.6875	-58.3999	126.1302
15	-56.22448	117.5273
15.3125	-55.19063	114.0482
15.625	-54.20655	100.27
15.9375	-52.72136	91.62094
16.25	-51.81065	83.94861
16.5625	-51.59965	68.62013
16.875	-52.02502	46.00407
17.1875	-54.46434	50.05363
17.5	-55.08839	67.30889
17.8125	-52.8894	84.62859
18.125	-50.00794	83.99419
18.4375	-48.0776	84.25888
18.75	-45.63389	81.84286
19.0625	-43.65162	80.88453
19.375	-41.32213	77.50285
19.6875	-39.13135	74.20538
20	-37.2129	73.32856
20.3125	-34.5559	71.14067
20.625	-31.16354	67.32288
20.9375	-27.56989	62.81213
21.25	-22.01913	51.07449
21.5625	-12.06638	0.167247
21.875	-20.12524	-83.2379
22.1875	-25.3863	-90.88725
22.5	-27.89994	-94.41016
22.8125	-29.50844	-95.34191
23.125	-30.52763	-95.97926
23.4375	-31.38013	-97.22049
23.75	-31.78584	-98.29187
24.0625	-31.98388	-99.75949
24.375	-32.3026	-102.1954
24.6875	-32.2032	-105.6024
25	-32.04663	-109.7779
25.3125	-31.89468	-114.5558
25.625	-31.94478	-119.4524
25.9375	-31.96822	-127.0603
26.25	-32.28788	-133.5144
26.5625	-32.33532	-140.6793
26.875	-33.41011	-149.4791
27.1875	-34.4214	-155.9459
27.5	-35.63057	-157.7971
27.8125	-37.34204	-157.5867
28.125	-38.74714	-157.2302
28.4375	-39.82839	-151.3727
28.75	-40.03262	-139.9645
29.0625	-39.46534	-133.0013
29.375	-38.46219	-129.2247
29.6875	-36.96376	-130.8331
30	-35.69076	-134.3742
30.3125	-34.03221	-141.8209
30.625	-31.96953	-158.901
30.9375	-32.17853	161.2966
31.25	-38.4707	136.074
31.5625	-46.35142	150.1805
31.875	-42.78149	-157.2591
32.1875	-38.91525	-177.1349
32.5	-39.7438	155.2894
32.8125	-42.35849	140.8259
33.125	-46.05261	136.793
33.4375	-49.14983	133.9859
33.75	-51.61467	147.3217
34.0625	-54.47162	161.4077
34.375	-57.02031	168.3213
34.6875	-56.89762	-152.9916
35	-57.55989	-143.1398
35.3125	-55.63778	-118.1914
35.625	-54.44608	-111.0621
35.9375	-53.72122	-112.7489
36.25	-52.87462	-106.91
36.5625	-52.07276	-106.2952
36.875	-51.21559	-103.2986
37.1875	-50.25758	-106.0653
37.5	-50.50152	-98.47883
37.8125	-49.38343	-100.011
38.125	-49.46001	-99.43069
38.4375	-48.69041	-101.1557
38.75	-48.08247	-96.83458
39.0625	-48.166	-95.00402
39.375	-47.53496	-94.69291
39.6875	-47.44774	-96.01191
40	-46.38417	-91.50163
