Frequency	Magnitude	Phase
0.3125	-82.60929	-21.67635
0.625	-77.56336	-79.84968
0.9375	-74.95546	-92.19783
1.25	-69.92545	-77.40391
1.5625	-68.86838	-86.80212
1.875	-68.23221	-87.30145
2.1875	-66.53156	-92.66358
2.5	-66.10418	-94.73035
2.8125	-64.14905	-107.2867
3.125	-63.68758	-110.4185
3.4375	-64.78386	-108.088
3.75	-63.08855	-107.5748
4.0625	-63.08016	-100.4646
4.375	-61.66315	-108.2063
4.6875	-62.83584	-110.5822
5	-61.83447	-111.2547
5.3125	-61.82274	-109.7351
5.625	-61.78845	-113.1663
5.9375	-61.40584	-108.6666
6.25	-60.88203	-114.0131
6.5625	-60.98862	-115.2668
6.875	-60.37022	-121.9696
7.1875	-59.66686	-115.8444
7.5	-61.01764	-119.6114
7.8125	-60.29358	-121.3767
8.125	-60.37769	-132.3739
8.4375	-60.73316	-129.3815
8.75	-60.69875	-124.8745
9.0625	-60.02748	-125.6033
9.375	-60.19386	-134.2866
9.6875	-61.32383	-141.9734
10	-60.8988	-139.0333
10.3125	-60.58434	-149.8396
10.625	-61.84238	-151.9444
10.9375	-61.89014	-160.8394
11.25	-61.48648	-153.857
11.5625	-60.86882	-151.851
11.875	-60.32043	-162.977
12.1875	-60.40589	-178.5257
12.5	-60.90768	172.5247
12.8125	-60.73884	174.6341
13.125	-58.62989	165.7523
13.4375	-58.23787	166.618
13.75	-57.66588	163.7545
14.0625	-57.43372	157.9608
14.375	-56.58569	143.7099
14.6875	-54.68161	132.2201
15	-54.0471	129.1845
15.3125	-52.90959	122.1584
15.625	-51.80893	116.7573
15.9375	-51.31399	106.9223
16.25	-50.96867	102.8948
16.5625	-50.20101	91.7078
16.875	-50.79644	95.19444
17.1875	-50.71148	95.93053
17.5	-49.93321	102.7108
17.8125	-47.54499	103.9754
18.125	-46.06668	107.4554
18.4375	-43.91713	102.1295
18.75	-42.42672	102.3125
19.0625	-40.90652	96.6566
19.375	-38.87069	93.06764
19.6875	-37.07314	90.85293
20	-34.94007	87.64848
20.3125	-32.50896	85.3444
20.625	-29.46117	78.03013
20.9375	-25.6154	71.35239
21.25	-19.54017	56.85616
21.5625	-11.931	-27.19554
21.875	-21.29328	-72.70026
22.1875	-25.23158	-78.32937
22.5	-27.44191	-79.7693
22.8125	-28.76993	-82.83049
23.125	-29.82043	-84.60658
23.4375	-30.39522	-88.97442
23.75	-30.70086	-92.30651
24.0625	-30.9298	-94.09019
24.375	-31.2303	-98.89038
24.6875	-31.25756	-100.7372
25	-31.46646	-105.9828
25.3125	-31.33912	-111.1244
25.625	-31.43141	-117.16
25.9375	-31.4965	-123.9632
26.25	-31.77253	-132.4739
26.5625	-32.09534	-141.4374
26.875	-33.15406	-146.5396
27.1875	-34.30065	-153.7219
27.5	-35.79813	-153.6361
27.8125	-37.16887	-154.3969
28.125	-38.76187	-149.0922
28.4375	-39.23351	-139.1418
28.75	-38.77859	-132.8035
29.0625	-37.95109	-126.842
29.375	-36.9538	-125.6979
29.6875	-35.82568	-125.9022
30	-34.41069	-128.296
30.3125	-32.94658	-135.7928
30.625	-31.40521	-150.3814
30.9375	-31.28725	178.224
31.25	-35.65707	156.2955
31.5625	-40.59747	166.898
31.875	-40.5094	-163.0761
32.1875	-37.25261	-167.0308
32.5	-37.64453	176.0105
32.8125	-39.87156	164.1227
33.125	-42.20182	162.1023
33.4375	-44.38831	166.8226
33.75	-45.46021	171.4444
34.0625	-46.63334	-179.57
34.375	-47.93467	-168.0289
34.6875	-47.8392	-156.3977
35	-47.78833	-146.3799
35.3125	-47.78622	-141.2413
35.625	-47.02003	-135.49
35.9375	-46.39405	-137.6864
36.25	-46.50134	-130.1039
36.5625	-46.01852	-126.5779
36.875	-46.35764	-121.2817
37.1875	-45.57895	-121.9495
37.5	-45.49339	-122.4399
37.8125	-45.47469	-117.5657
38.125	-44.72426	-116.7147
38.4375	-44.98016	-118.5815
38.75	-44.82631	-115.1015
39.0625	-44.49764	-110.0203
39.375	-44.23135	-109.1371
39.6875	-43.82845	-109.519
40	-43.65261	-108.8349
40.3125	-42.92364	-105.3143
40.625	-41.86275	-105.7291
40.9375	-41.71328	-127.0372
41.25	-43.28432	-116.9935
41.5625	-43.47725	-109.8538
41.875	-43.02986	-109.283
42.1875	-43.10583	-109.3744
42.5	-43.02433	-104.1956
