Frequency	Magnitude	Phase
0.3125	-78.16506	-23.81326
0.625	-73.41367	-63.10715
0.9375	-71.77976	-83.04501
1.25	-70.11522	-95.1817
1.5625	-68.74048	-93.58363
1.875	-68.47807	-103.3128
2.1875	-65.51222	-103.1297
2.5	-64.74391	-109.6948
2.8125	-65.79959	-109.3001
3.125	-63.82565	-113.1323
3.4375	-64.0323	-114.1808
3.75	-63.47362	-119.7869
4.0625	-62.02361	-123.4996
4.375	-63.18342	-115.1165
4.6875	-62.45878	-111.9311
5	-62.03363	-119.3806
5.3125	-61.17821	-126.1866
5.625	-61.44366	-120.8622
5.9375	-61.51984	-128.2928
6.25	-61.06052	-126.3652
6.5625	-61.2032	-127.1401
6.875	-60.90356	-126.2391
7.1875	-61.01223	-122.4822
7.5	-61.24664	-129.4881
7.8125	-61.92669	-132.6207
8.125	-61.00756	-139.3893
8.4375	-61.07006	-134.6533
8.75	-60.73948	-139.7599
9.0625	-61.47211	-145.0909
9.375	-60.45135	-138.3709
9.6875	-61.24499	-151.1806
10	-59.38702	-153.0287
10.3125	-60.13222	-151.7945
10.625	-60.24651	-158.2912
10.9375	-60.01057	-157.1566
11.25	-59.96579	-164.8482
11.5625	-61.76979	-160.9358
11.875	-59.67878	-172.7914
12.1875	-60.66763	-178.8568
12.5	-63.40756	172.9928
12.8125	-60.68206	-172.1555
13.125	-60.13246	177.927
13.4375	-58.60351	170.2422
13.75	-58.53029	164.0896
14.0625	-58.94621	156.8128
14.375	-57.76707	142.0414
14.6875	-57.73489	139.9049
15	-57.09389	131.5846
15.3125	-54.79622	122.6866
15.625	-52.95513	119.4496
15.9375	-52.925	112.1739
16.25	-51.37787	96.15549
16.5625	-51.66623	81.62302
16.875	-52.67754	70.07612
17.1875	-54.93328	86.89796
17.5	-52.48711	102.9878
17.8125	-49.95962	102.7271
18.125	-48.14474	98.11462
18.4375	-46.21843	96.34314
18.75	-44.41733	93.43208
19.0625	-42.52139	89.20485
19.375	-40.78598	88.42861
19.6875	-38.94534	83.89805
20	-36.70346	81.86347
20.3125	-34.6647	76.75389
20.625	-32.1386	74.04076
20.9375	-29.28802	69.36402
21.25	-25.5314	63.57443
21.5625	-20.20286	49.15561
21.875	-13.79418	-12.83892
22.1875	-18.53019	-61.48529
22.5	-21.90985	-83.32728
22.8125	-24.76169	-94.92999
23.125	-27.01442	-100.3094
23.4375	-28.47839	-103.9908
23.75	-29.64952	-107.5292
24.0625	-30.57604	-110.1385
24.375	-31.41224	-111.12
24.6875	-31.92424	-112.2166
25	-32.06139	-112.7679
25.3125	-32.31884	-115.0181
25.625	-32.31657	-119.3609
25.9375	-32.31125	-123.3118
26.25	-32.47254	-128.0443
26.5625	-32.5286	-135.7388
26.875	-33.47415	-142.4627
27.1875	-34.65886	-150.7478
27.5	-36.35033	-154.1897
27.8125	-38.25048	-151.1913
28.125	-39.0952	-144.2528
28.4375	-39.46251	-131.4754
28.75	-38.63479	-124.8868
29.0625	-37.69668	-122.5182
29.375	-36.70708	-120.1062
29.6875	-35.6392	-121.0486
30	-34.54517	-125.7417
30.3125	-33.07399	-131.1473
30.625	-31.07522	-144.8189
30.9375	-29.95042	177.0262
31.25	-36.21841	150.6538
31.5625	-42.95985	175.2201
31.875	-39.73988	-150.3279
32.1875	-36.91758	-165.7918
32.5	-36.89384	173.0155
32.8125	-39.93185	156.7955
33.125	-43.10458	153.8882
33.4375	-46.31481	165.6576
33.75	-48.3332	176.9558
34.0625	-48.97262	-167.1747
34.375	-48.48697	-152.5538
34.6875	-48.482	-143.3896
35	-48.34664	-133.6563
35.3125	-47.43215	-129.6196
35.625	-47.22737	-128.4377
35.9375	-46.66794	-126.5549
36.25	-46.67631	-125.3097
36.5625	-45.90042	-122.4951
36.875	-45.76538	-120.6067
37.1875	-45.33449	-117.6246
37.5	-45.55297	-115.6892
37.8125	-45.15427	-113.2655
38.125	-44.77766	-113.2415
38.4375	-44.28145	-115.1614
38.75	-44.11156	-115.4154
39.0625	-44.05568	-111.0387
39.375	-43.97094	-110.2029
39.6875	-43.45116	-110.1422
40	-43.15364	-108.2418
40.3125	-42.62996	-106.9749
40.625	-40.81128	-109.9921
40.9375	-43.22918	-125.4208
41.25	-43.25893	-116.6318
41.5625	-42.98333	-114.5487
41.875	-43.0213	-113.0211
42.1875	-42.49874	-112.8937
42.5	-42.69714	-111.4057
42.8125	-42.28871	-113.8201
43.125	-41.92614	-112.032
43.4375	-41.75721	-112.4384
43.75	-41.72572	-112.2402
44.0625	-41.44594	-113.1927
44.375	-41.35065	-116.0533
44.6875	-41.31636	-116.4623
45	-41.32069	-117.3096
45.3125	-41.83363	-118.4281
45.625	-41.98067	-119.9722
45.9375	-42.44551	-119.116
46.25	-42.49787	-114.8351
46.5625	-41.98996	-111.7633
46.875	-42.2591	-112.5663
47.1875	-42.0834	-110.7078
47.5	-41.86427	-111.7078
47.8125	-41.70169	-109.7686
48.125	-41.23325	-108.7382
48.4375	-40.75286	-108.3807
48.75	-41.00939	-107.9071
49.0625	-40.8227	-109.7327
49.375	-40.91376	-109.8834
49.6875	-40.7801	-108.6069
50	-40.17876	-110.7826
50.3125	-40.22661	-108.3676
50.625	-40.53072	-108.6124
50.9375	-40.15152	-107.7843
51.25	-39.90735	-107.9108
51.5625	-39.98814	-107.7942
51.875	-39.85095	-108.4562
52.1875	-39.94107	-106.9941
52.5	-39.57179	-106.7651
52.8125	-39.43228	-107.2452
53.125	-39.01921	-105.9861
53.4375	-39.35178	-105.4888
53.75	-39.17172	-106.1531
54.0625	-38.85676	-106.7317
54.375	-38.79135	-107.5269
54.6875	-38.50783	-107.2202
55	-38.53297	-106.4425
55.3125	-38.40596	-105.7713
55.625	-37.94941	-106.4927
55.9375	-37.92144	-107.3493
56.25	-38.00538	-106.2645
56.5625	-37.78277	-106.7869
56.875	-37.615	-106.5952
57.1875	-37.33041	-106.8366
57.5	-37.35732	-106.1969
57.8125	-37.05693	-107.6715
58.125	-37.10585	-105.684
58.4375	-36.92754	-107.0815
58.75	-36.65157	-106.6506
59.0625	-36.6139	-107.7425
59.375	-36.49852	-107.8209
59.6875	-36.29231	-109.0351
60	-35.94477	-107.6958
60.3125	-36.03214	-109.2454
60.625	-35.91222	-109.3641
60.9375	-35.90663	-110.8661
61.25	-35.92337	-110.2924
61.5625	-35.94479	-111.7829
61.875	-35.94417	-110.0207
