Frequency	Magnitude	Phase
0.3125	-72.71924	-38.24922
0.625	-72.97511	-64.88205
0.9375	-71.73325	-72.1348
1.25	-71.53641	-96.28876
1.5625	-69.52387	-103.7201
1.875	-69.42461	-98.10582
2.1875	-67.62017	-103.8361
2.5	-69.35734	-114.4659
2.8125	-67.91074	-103.4957
3.125	-68.01638	-107.5942
3.4375	-68.69621	-117.5588
3.75	-66.67416	-108.521
4.0625	-65.53046	-116.181
4.375	-67.40092	-124.1863
4.6875	-66.15539	-117.0658
5	-66.07531	-133.0669
5.3125	-64.87498	-124.2614
5.625	-65.07785	-124.3778
5.9375	-65.70714	-133.6843
6.25	-64.83241	-130.7509
6.5625	-64.98542	-141.8487
6.875	-64.28368	-131.1985
7.1875	-64.52261	-144.0304
7.5	-63.06226	-149.1448
7.8125	-63.15392	-154.7464
8.125	-63.84632	-135.8536
8.4375	-63.79352	-159.5557
8.75	-64.90176	-165.9156
9.0625	-64.79457	-154.2166
9.375	-64.8101	-170.5706
9.6875	-62.6387	-171.6069
10	-64.44956	-173.9585
10.3125	-64.70588	-173.7856
10.625	-63.24842	-172.8816
10.9375	-63.86844	169.0564
11.25	-63.37056	176.0367
11.5625	-62.72828	150.1514
11.875	-63.12067	152.7653
12.1875	-62.37907	140.6462
12.5	-62.46894	141.3631
12.8125	-60.72845	138.0464
13.125	-59.69803	135.6699
13.4375	-59.19067	128.963
13.75	-57.1922	124.1743
14.0625	-57.96814	117.3866
14.375	-56.06227	115.7529
14.6875	-54.35283	112.1365
15	-53.93839	110.7196
15.3125	-51.96321	100.9859
15.625	-51.05143	101.9386
15.9375	-50.02506	98.88268
16.25	-48.73585	86.40882
16.5625	-47.7781	74.13064
16.875	-49.01661	54.41867
17.1875	-52.79247	56.66652
17.5	-52.36395	86.53858
17.8125	-49.48595	95.55186
18.125	-46.78658	96.28656
18.4375	-45.05768	94.93372
18.75	-43.52496	93.72378
19.0625	-41.66985	92.90033
19.375	-40.04369	89.46847
19.6875	-38.10027	87.59969
20	-35.959	85.14436
20.3125	-33.83546	81.60737
20.625	-31.24306	78.0882
20.9375	-28.14999	72.16093
21.25	-24.19617	62.89713
21.5625	-18.1503	41.04168
21.875	-16.12707	-36.29141
22.1875	-21.12692	-62.97354
22.5	-23.83876	-78.123
22.8125	-26.13083	-87.91273
23.125	-27.81488	-93.37306
23.4375	-29.19552	-97.44091
