Frequency	Magnitude	Phase
0.3125	-80.64441	40.67038
0.625	-76.97269	-28.82014
0.9375	-74.87067	-46.47901
1.25	-76.68124	-85.23404
1.5625	-75.55795	-112.6037
1.875	-73.90998	-80.21684
2.1875	-75.922	-105.0304
2.5	-73.13251	-112.882
2.8125	-71.2989	-84.56034
3.125	-72.19934	-97.16059
3.4375	-70.4267	-114.0523
3.75	-69.29151	-84.51183
4.0625	-70.86673	-85.54887
4.375	-71.50636	-103.0944
4.6875	-68.7187	-99.13681
5	-69.94586	-126.788
5.3125	-67.63525	-113.7203
5.625	-68.58656	-95.46748
5.9375	-69.95895	-124.9819
6.25	-69.86375	-125.27
6.5625	-68.63908	-112.5169
6.875	-65.05434	-121.918
7.1875	-72.48864	-124.596
7.5	-70.8476	-119.958
7.8125	-68.60801	-130.2548
8.125	-70.30831	-135.0749
8.4375	-68.33729	-147.8586
8.75	-68.0354	-135.8241
9.0625	-66.35839	-138.524
9.375	-68.7811	-131.0997
9.6875	-66.89504	-139.0843
10	-65.27741	-148.1869
10.3125	-65.8431	-159.0688
10.625	-67.89693	-165.5946
10.9375	-67.49792	-142.3143
11.25	-66.88867	168.4666
11.5625	-67.06921	159.3719
11.875	-68.82182	171.48
12.1875	-64.9693	129.0807
12.5	-65.86469	144.701
12.8125	-66.5412	177.0361
13.125	-67.85386	157.6481
13.4375	-63.88817	146.8616
13.75	-63.9679	152.8677
14.0625	-60.3373	125.8595
14.375	-58.72081	126.4388
14.6875	-59.39391	125.6604
15	-58.76941	110.8965
15.3125	-55.45462	106.186
15.625	-55.42219	91.64028
15.9375	-53.25761	93.0666
16.25	-52.22654	82.97663
16.5625	-50.09516	74.52887
16.875	-51.28911	56.09563
17.1875	-50.55407	31.92217
17.5	-53.91546	50.77992
17.8125	-53.14991	84.9985
18.125	-51.28485	82.44823
18.4375	-49.0091	85.83649
18.75	-47.06085	88.8716
19.0625	-45.13226	85.44904
19.375	-42.02902	84.39437
19.6875	-40.2969	82.45084
20	-37.78995	72.02339
20.3125	-35.4831	67.65837
20.625	-33.38529	62.30716
20.9375	-31.13345	48.32312
21.25	-29.06935	36.45468
21.5625	-27.01249	18.27619
21.875	-24.79545	3.017939
22.1875	-22.72705	-21.57038
22.5	-21.97388	-56.14301
22.8125	-25.39321	-84.57735
23.125	-28.47656	-99.33356
23.4375	-30.55422	-99.44056
23.75	-31.64303	-93.72039
24.0625	-32.0805	-95.08776
24.375	-31.98913	-98.35458
24.6875	-32.26338	-100.0099
25	-32.51888	-107.3035
25.3125	-32.44426	-110.2587
25.625	-32.46352	-112.0899
25.9375	-32.188	-115.3283
26.25	-31.70685	-122.6681
26.5625	-32.38085	-128.6216
26.875	-32.88353	-138.8885
27.1875	-34.10462	-159.4129
27.5	-35.8378	-166.0117
27.8125	-38.72385	-169.8148
28.125	-39.92826	-164.8019
28.4375	-41.09032	-148.7201
28.75	-41.60679	-141.4766
29.0625	-41.12904	-133.1441
29.375	-40.33222	-127.3912
29.6875	-38.75178	-123.2281
30	-36.29123	-126.0499
30.3125	-34.76233	-138.4764
30.625	-31.85671	-157.6905
30.9375	-31.85782	161.1899
31.25	-37.17311	127.6408
31.5625	-45.38984	150.6892
31.875	-42.20313	-163.7584
32.1875	-38.5997	174.9936
32.5	-39.89351	153.2212
32.8125	-42.30146	141.8376
33.125	-45.45985	136.5588
33.4375	-47.59061	136.7993
33.75	-50.24601	149.7161
34.0625	-51.46862	153.7132
34.375	-52.47802	160.1999
34.6875	-52.50063	-176.2784
35	-50.42647	-157.6273
35.3125	-54.88731	-154.2336
35.625	-51.89107	-143.3554
35.9375	-54.47613	-134.7738
36.25	-52.5301	-137.8014
36.5625	-52.1355	-121.3423
36.875	-52.43619	-130.8723
37.1875	-50.39703	-126.202
37.5	-49.82801	-119.0283
37.8125	-49.98529	-122.3652
38.125	-49.17832	-116.7189
38.4375	-49.08756	-123.1413
38.75	-48.70155	-114.9478
39.0625	-48.45121	-114.3817
39.375	-49.1277	-107.0786
39.6875	-48.63518	-114.2648
40	-48.84976	-123.4458
40.3125	-49.14085	-122.5686
40.625	-52.92603	-89.98093
40.9375	-45.2254	-94.28549
41.25	-45.72003	-114.8266
41.5625	-45.5825	-113.6166
41.875	-45.97637	-115.9819
42.1875	-45.77402	-113.4856
42.5	-46.80453	-113.8545
42.8125	-46.8333	-109.2571
43.125	-45.64912	-109.878
43.4375	-45.39458	-106.6756
43.75	-44.83557	-111.3616
44.0625	-44.85596	-107.852
44.375	-45.02463	-112.913
44.6875	-45.29261	-111.966
45	-45.07261	-111.0446
45.3125	-45.17345	-116.1999
45.625	-45.07619	-113.0323
45.9375	-44.92485	-112.5022
46.25	-45.3907	-110.527
46.5625	-45.59546	-108.7781
46.875	-44.81083	-109.9154
47.1875	-45.02068	-107.9127
47.5	-44.16378	-105.1448
47.8125	-45.03197	-106.7202
48.125	-44.88769	-104.2846
48.4375	-44.39268	-101.9201
48.75	-43.66772	-103.2581
49.0625	-43.54105	-98.33767
49.375	-43.59004	-106.8229
49.6875	-43.39209	-100.4462
50	-43.51837	-103.9205
50.3125	-42.90707	-101.1623
50.625	-42.91582	-99.61507
50.9375	-42.8319	-101.1093
51.25	-43.28621	-104.2843
51.5625	-42.73061	-101.2289
51.875	-42.46129	-102.5108
52.1875	-42.51064	-96.14281
52.5	-41.59869	-98.28022
52.8125	-42.27184	-101.6854
53.125	-41.8093	-102.8639
53.4375	-42.28621	-106.1506
53.75	-41.19179	-98.75513
54.0625	-41.87585	-102.2294
54.375	-41.34231	-98.98653
54.6875	-41.50952	-101.2488
55	-41.10802	-100.1489
55.3125	-41.25885	-102.3254
55.625	-40.63779	-100.6331
55.9375	-40.57133	-104.2237
56.25	-40.45147	-100.2675
56.5625	-40.40169	-106.7632
56.875	-40.13376	-106.1998
57.1875	-39.9786	-102.0091
57.5	-39.85276	-103.1053
57.8125	-40.33049	-103.4394
58.125	-39.81679	-102.8016
58.4375	-39.76365	-105.1508
58.75	-39.07276	-106.4595
59.0625	-39.8029	-102.723
59.375	-39.71256	-109.4412
59.6875	-38.96807	-106.2636
60	-39.11131	-105.8245
60.3125	-39.32284	-106.593
60.625	-39.47921	-105.5479
60.9375	-39.23165	-106.2766
61.25	-38.94247	-104.886
61.5625	-39.10475	-105.3862
61.875	-39.17395	-106.8153
62.1875	-38.41313	-107.9224
62.5	-38.76953	-107.5538
62.8125	-38.57245	-104.8082
63.125	-38.6238	-103.0588
63.4375	-38.04764	-105.1475
63.75	-38.31849	-105.4435
64.0625	-37.91984	-105.5994
64.375	-37.98494	-106.9966
64.6875	-38.19285	-108.9359
65	-37.80791	-105.539
65.3125	-38.28337	-108.45
65.625	-37.86557	-104.2171
65.9375	-37.17905	-103.3606
66.25	-37.56422	-105.1204
66.5625	-37.40926	-103.8472
66.875	-36.83871	-103.6937
67.1875	-36.71074	-102.0315
67.5	-36.70378	-104.7753
67.8125	-36.20857	-105.3767
68.125	-36.28973	-105.5103
68.4375	-35.80157	-105.5763
68.75	-35.61157	-105.7439
69.0625	-35.48412	-105.5888
69.375	-35.30201	-106.8088
69.6875	-35.14817	-107.6698
70	-34.88931	-109.731
70.3125	-34.91022	-106.1552
70.625	-35.34736	-108.2893
70.9375	-35.27264	-107.4976
71.25	-35.05298	-106.4289
71.5625	-34.80523	-107.4413
71.875	-34.56214	-107.062
72.1875	-34.38198	-105.2206
72.5	-34.10356	-101.8996
72.8125	-34.11411	-104.237
73.125	-33.74802	-103.7318
73.4375	-33.75183	-105.5697
73.75	-33.4108	-107.658
74.0625	-33.00909	-106.1361
74.375	-32.8118	-104.8527
74.6875	-32.52485	-104.8922
75	-32.19061	-108.6976
75.3125	-32.16271	-107.0792
75.625	-31.76147	-106.7573
75.9375	-31.76729	-108.6107
76.25	-31.31618	-108.5026
76.5625	-31.20172	-110.2008
76.875	-30.91999	-111.948
77.1875	-30.46066	-112.4887
77.5	-30.40551	-112.9561
77.8125	-29.8788	-113.1494
78.125	-29.76941	-112.0264
78.4375	-29.53025	-113.3377
78.75	-29.4089	-115.2629
79.0625	-29.14333	-116.6708
79.375	-28.77927	-117.9192
79.6875	-28.70697	-119.2714
80	-28.2469	-119.3308
80.3125	-28.05666	-122.3641
80.625	-27.82786	-124.1644
80.9375	-27.77028	-126.6686
81.25	-27.64129	-128.0937
81.5625	-27.88795	-129.5221
81.875	-27.7642	-131.7611
82.1875	-27.81436	-133.7191
82.5	-27.72274	-137.7521
82.8125	-27.63354	-139.4781
83.125	-27.60199	-140.5566
83.4375	-27.35969	-139.805
83.75	-27.20043	-142.303
84.0625	-27.07312	-144.9548
84.375	-26.81763	-148.5953
84.6875	-26.56939	-151.5683
85	-26.29141	-155.8826
85.3125	-25.97455	-158.3061
85.625	-26.20508	-163.4455
85.9375	-25.96277	-169.1863
86.25	-26.2831	-175.8634
86.5625	-26.52773	177.1148
86.875	-27.1583	173.3864
87.1875	-27.90527	166.729
87.5	-28.38542	164.8033
87.8125	-30.16287	159.8917
88.125	-30.41713	153.6832
88.4375	-31.05663	157.9357
88.75	-32.88375	164.0888
89.0625	-33.40948	166.7234
89.375	-34.08459	176.2482
89.6875	-34.83257	177.4853
90	-36.16014	177.6374
90.3125	-37.09579	-175.1363
90.625	-37.18544	-167.2078
90.9375	-36.76573	-162.6254
91.25	-37.02111	-158.5021
91.5625	-36.28188	-153.198
91.875	-35.92352	-149.0361
92.1875	-35.41882	-146.2074
92.5	-34.46828	-140.0513
92.8125	-34.72272	-137.9364
93.125	-34.13036	-135.3638
93.4375	-33.80814	-140.6255
93.75	-33.35155	-143.7741
94.0625	-33.26242	-144.2196
94.375	-33.22385	-146.6293
94.6875	-33.12332	-145.8395
95	-33.61813	-147.916
95.3125	-33.22678	-149.8189
95.625	-33.53437	-150.6048
95.9375	-33.87767	-150.6864
96.25	-34.15675	-149.7295
96.5625	-34.67732	-150.9925
96.875	-34.94743	-150.6328
97.1875	-35.57877	-151.4024
97.5	-35.98872	-143.2598
97.8125	-35.47567	-143.9212
98.125	-35.59353	-138.6481
98.4375	-35.15008	-135.6529
98.75	-35.19078	-132.5658
99.0625	-35.62638	-126.6507
99.375	-35.19535	-127.7536
99.6875	-34.58707	-125.2864
100	-34.73266	-121.7912
100.3125	-34.40889	-120.0328
100.625	-33.7948	-119.6611
100.9375	-33.83858	-118.9435
101.25	-33.38255	-117.4171
101.5625	-33.13411	-113.5755
101.875	-32.62271	-113.155
102.1875	-32.65175	-113.5988
102.5	-32.31048	-111.2732
102.8125	-31.99387	-111.1639
103.125	-32.18156	-110.9482
103.4375	-31.78829	-108.8719
103.75	-31.22957	-109.9126
