Frequency	Magnitude	Phase
0.3125	-70.99536	-75.74883
0.625	-68.72119	139.6809
0.9375	-67.90149	-40.04696
1.25	-67.41889	-68.23793
1.5625	-70.99632	-87.02792
1.875	-71.29453	-108.1262
2.1875	-69.65538	-115.6389
2.5	-67.08897	-92.10774
2.8125	-66.86015	-109.6864
3.125	-69.33104	-102.7805
3.4375	-70.67209	-111.7696
3.75	-68.09441	-129.2066
4.0625	-68.68266	-135.5429
4.375	-67.76134	-125.4054
4.6875	-70.24182	-132.8411
5	-67.74136	-132.6189
5.3125	-69.37859	-133.6293
5.625	-65.73772	-147.3505
5.9375	-67.21095	-125.0027
6.25	-68.49781	-134.3084
6.5625	-63.64855	-157.3483
6.875	-65.62176	-157.5956
7.1875	-61.90548	-162.8558
7.5	-63.80016	-159.9122
7.8125	-63.77821	-157.3105
8.125	-63.56197	-160.6117
8.4375	-65.47649	-158.3761
8.75	-62.05785	-164.5953
9.0625	-60.26008	-170.5428
9.375	-61.61875	-147.9491
9.6875	-62.2811	-163.4149
10	-60.02738	-178.4558
10.3125	-59.76617	-161.2796
10.625	-59.60278	-158.81
10.9375	-61.41231	-171.7732
11.25	-60.69398	-174.9442
11.5625	-59.45836	-172.7204
11.875	-59.86773	177.331
12.1875	-61.12753	174.8024
12.5	-60.45122	-178.8686
12.8125	-58.88917	171.0249
13.125	-57.68156	135.0648
13.4375	-56.67451	138.5917
13.75	-56.80179	147.1367
14.0625	-56.55583	156.0166
14.375	-56.25348	144.4169
14.6875	-56.51673	144.3383
15	-55.42694	141.7789
15.3125	-55.19233	135.7679
15.625	-54.91394	126.1079
15.9375	-53.40585	108.9591
16.25	-51.1622	97.18387
16.5625	-50.37034	87.17041
16.875	-50.34121	60.45144
17.1875	-50.59712	40.78746
17.5	-53.09956	52.0389
17.8125	-52.5313	93.54593
18.125	-51.02632	96.56991
18.4375	-48.14587	94.66312
18.75	-46.19044	90.33691
19.0625	-44.08504	85.0413
19.375	-41.50913	83.15662
19.6875	-39.65863	85.75906
20	-37.86137	81.7448
20.3125	-35.59512	74.24029
20.625	-32.49756	69.12794
20.9375	-29.20972	63.95044
21.25	-24.94384	51.64065
21.5625	-19.04539	15.41782
21.875	-21.42311	-48.04455
22.1875	-24.72114	-59.9488
22.5	-26.56685	-70.21092
22.8125	-27.65301	-78.63314
23.125	-28.53241	-87.27405
23.4375	-29.65951	-92.83239
23.75	-31.16367	-99.10939
24.0625	-31.70694	-103.5742
24.375	-32.18723	-103.6023
24.6875	-32.84605	-104.721
25	-32.96411	-110.5418
25.3125	-32.83505	-114.3279
25.625	-33.04122	-115.5426
25.9375	-33.30677	-122.2629
26.25	-33.00016	-130.968
26.5625	-33.1628	-136.7989
26.875	-34.01614	-142.7313
27.1875	-34.97441	-151.9092
27.5	-36.15324	-156.8817
27.8125	-38.58434	-157.6261
28.125	-40.33807	-152.9544
28.4375	-40.97084	-143.4867
28.75	-40.83891	-133.6535
29.0625	-40.20386	-129.7399
29.375	-39.21642	-125.5693
29.6875	-37.38037	-127.7025
30	-35.75741	-132.1593
30.3125	-33.80388	-145.1327
