Frequency	Magnitude	Phase
0.3125	-76.49249	-126.1835
0.625	-73.7843	-131.5072
0.9375	-71.68565	-121.2932
1.25	-71.30534	-115.6685
1.5625	-70.35271	-122.3202
1.875	-68.96679	-129.1544
2.1875	-68.41762	-129.0562
2.5	-68.02083	-132.684
2.8125	-68.06123	-131.8843
3.125	-66.55632	-126.2074
3.4375	-67.15352	-123.745
3.75	-66.40299	-125.5983
4.0625	-65.9119	-125.2542
4.375	-65.94341	-131.1195
4.6875	-64.66575	-125.6848
5	-64.8906	-127.401
5.3125	-64.08883	-120.314
5.625	-64.74947	-126.2116
5.9375	-62.96827	-128.1395
6.25	-64.22367	-129.3192
6.5625	-63.51351	-131.702
6.875	-63.16513	-131.3322
7.1875	-64.48678	-126.3167
7.5	-63.19741	-137.9206
7.8125	-62.83295	-129.6725
8.125	-63.34379	-133.3449
8.4375	-63.26197	-138.4228
8.75	-65.38204	-137.9719
9.0625	-64.07317	-135.9647
9.375	-64.1075	-141.342
9.6875	-63.37799	-143.7783
10	-63.63383	-146.7824
10.3125	-64.4702	-162.9136
10.625	-65.98608	-163.7628
10.9375	-64.81206	-161.6232
11.25	-64.8914	-165.9719
11.5625	-65.10192	-174.6304
11.875	-64.42174	-172.7814
12.1875	-65.0256	163.6319
12.5	-65.55503	151.9739
12.8125	-64.05206	176.8168
13.125	-64.5164	138.0453
13.4375	-62.1274	133.3758
13.75	-62.09436	128.3797
14.0625	-59.48251	121.8078
14.375	-58.23698	122.4306
14.6875	-57.16049	109.0853
15	-55.72899	110.4351
15.3125	-54.78722	102.0249
15.625	-53.24034	97.69082
15.9375	-51.65735	93.02159
16.25	-50.25661	79.00535
16.5625	-50.22108	64.63689
16.875	-51.38116	56.71929
17.1875	-53.40159	64.09608
17.5	-52.35031	90.17944
17.8125	-49.24913	91.36641
18.125	-47.45965	89.88841
18.4375	-45.3616	89.97094
18.75	-43.34876	89.04601
19.0625	-41.92207	85.06892
19.375	-40.0943	86.46777
19.6875	-37.9828	82.2483
20	-36.46678	81.73513
20.3125	-34.01218	78.6366
20.625	-31.58487	75.26275
20.9375	-28.72549	71.30744
21.25	-25.05796	63.85359
21.5625	-20.79967	47.89721
21.875	-15.86447	17.01431
22.1875	-14.19234	-46.99096
22.5	-20.02799	-82.3912
22.8125	-23.26896	-90.02113
23.125	-25.29051	-96.2886
23.4375	-27.05872	-101.1332
23.75	-28.2323	-103.7301
24.0625	-29.15874	-107.5185
24.375	-30.08305	-109.1358
24.6875	-30.47106	-110.2847
25	-30.95705	-112.8868
25.3125	-31.04473	-114.374
25.625	-30.98061	-117.6831
25.9375	-31.17359	-123.2357
26.25	-31.35663	-126.4187
26.5625	-31.44648	-134.2721
26.875	-32.0038	-143.1896
27.1875	-32.88369	-149.078
27.5	-34.03005	-157.7443
27.8125	-36.11194	-161.4382
28.125	-38.01974	-154.5963
28.4375	-38.92275	-144.6169
28.75	-39.0671	-133.0601
29.0625	-38.11317	-127.5885
29.375	-37.09234	-125.3397
29.6875	-35.84068	-124.905
30	-34.47459	-126.4213
30.3125	-32.93678	-133.0809
30.625	-31.16052	-147.1507
30.9375	-30.26357	-177.0439
31.25	-34.58178	148.1605
31.5625	-44.27717	179.7464
