Frequency	Magnitude	Phase
0.3125	-68.46872	136.4209
0.625	-67.30975	-60.26129
0.9375	-66.06403	-116.9648
1.25	-65.51112	28.04557
1.5625	-65.85463	-129.4722
1.875	-67.62283	32.05657
2.1875	-65.44908	-154.9839
2.5	-66.19944	-149.9839
2.8125	-65.00699	-106.4531
3.125	-66.5041	-151.9877
3.4375	-65.77846	-107.9118
3.75	-66.35239	-143.7969
4.0625	-66.01408	-85.7392
4.375	-66.17326	-157.3666
4.6875	-67.8963	-118.7449
5	-65.21051	-141.6662
5.3125	-71.9831	-148.8002
5.625	-65.46388	-142.5705
5.9375	-67.25411	-151.1273
6.25	-65.08543	-145.1976
6.5625	-66.64125	-156.1254
6.875	-64.9554	-144.4111
7.1875	-65.12728	-161.9106
7.5	-64.69229	-152.6899
7.8125	-63.99222	-173.4001
8.125	-64.34958	-161.7764
8.4375	-67.18297	-170.5213
8.75	-64.37461	-152.0007
9.0625	-64.60666	179.2749
9.375	-66.06137	-169.722
9.6875	-64.41969	-169.6371
10	-66.18436	173.5693
10.3125	-65.79108	-179.4924
10.625	-65.25607	175.1538
10.9375	-65.88631	167.8162
11.25	-63.19337	155.1171
11.5625	-62.11948	153.2603
11.875	-62.71217	137.5903
12.1875	-63.69036	141.3301
12.5	-60.44155	128.4515
12.8125	-60.90208	131.4957
13.125	-58.05574	128.3715
13.4375	-58.01399	124.1333
13.75	-57.72368	119.0656
14.0625	-56.39727	113.7208
14.375	-56.32662	112.5993
14.6875	-53.83357	100.9651
15	-53.46716	106.7646
15.3125	-53.23753	93.3978
15.625	-50.78814	88.56953
15.9375	-49.90449	84.22957
16.25	-49.59299	68.27461
16.5625	-49.42682	60.55793
16.875	-51.55577	60.16857
17.1875	-50.61699	78.35782
17.5	-48.46459	79.72174
17.8125	-47.13842	83.45177
18.125	-44.69527	83.15992
18.4375	-43.29636	83.90104
18.75	-42.17416	85.10624
19.0625	-40.96848	80.29291
19.375	-38.98208	75.57248
19.6875	-36.41756	75.38477
20	-34.63097	75.22691
20.3125	-32.78267	74.88885
20.625	-30.52243	65.53603
20.9375	-27.68307	58.98717
21.25	-23.80253	49.76202
21.5625	-18.67056	32.43738
21.875	-15.90609	-14.08048
22.1875	-17.46512	-55.73556
22.5	-21.06099	-89.54631
22.8125	-23.90612	-99.82353
23.125	-25.43612	-102.6283
23.4375	-27.36395	-104.2281
23.75	-29.11313	-106.7269
24.0625	-30.23091	-114.7872
24.375	-30.10931	-117.9921
24.6875	-30.41318	-118.8263
25	-31.03422	-119.5688
25.3125	-31.30637	-126.7099
25.625	-32.12646	-129.9268
25.9375	-32.32352	-139.0737
26.25	-32.08521	-142.7181
26.5625	-32.93956	-149.913
26.875	-34.04105	-155.8403
