Frequency	Magnitude	Phase
0.3125	-80.19632	164.7993
0.625	-73.32683	-105.6422
0.9375	-70.35882	-103.842
1.25	-68.8636	-106.2943
1.5625	-66.67902	-109.1406
1.875	-66.32057	-110.5693
2.1875	-64.99895	-116.7091
2.5	-63.66949	-114.5555
2.8125	-63.40721	-119.896
3.125	-62.0544	-112.9149
3.4375	-61.92455	-113.9149
3.75	-60.96529	-117.5867
4.0625	-60.37143	-115.1667
4.375	-59.59566	-115.8182
4.6875	-59.80853	-116.7057
5	-58.59663	-114.6616
5.3125	-58.28727	-121.1005
5.625	-58.72583	-116.4108
5.9375	-58.12963	-116.3331
6.25	-57.66109	-121.5842
6.5625	-56.93624	-118.8697
6.875	-57.31114	-121.9516
7.1875	-57.22297	-120.9973
7.5	-56.83184	-121.9425
7.8125	-56.32697	-125.5727
8.125	-57.13997	-124.7869
8.4375	-56.18199	-124.7443
8.75	-56.90713	-129.2647
9.0625	-56.46731	-127.2446
9.375	-55.95859	-131.0591
9.6875	-56.35184	-135.5715
10	-55.79057	-132.5831
10.3125	-55.73861	-137.1518
10.625	-56.60824	-140.3584
10.9375	-56.65865	-141.1654
11.25	-57.06584	-145.067
11.5625	-56.66436	-145.3016
11.875	-56.78176	-150.4299
12.1875	-57.67675	-149.9616
12.5	-58.63596	-157.5082
12.8125	-56.91565	-151.1832
13.125	-57.7121	-161.4963
13.4375	-57.29882	-162.1703
13.75	-58.18428	-172.6229
14.0625	-58.14956	-177.8834
14.375	-56.4381	165.5372
14.6875	-57.67678	165.9451
15	-57.1428	152.9243
15.3125	-55.88439	138.9392
15.625	-55.25825	127.3681
15.9375	-53.97985	113.5318
16.25	-52.5962	96.18248
16.5625	-53.83512	79.61128
16.875	-56.02898	72.81373
17.1875	-57.47628	102.3923
17.5	-53.15015	110.1549
17.8125	-50.29366	105.8799
18.125	-48.19653	102.6656
18.4375	-46.30161	98.70955
18.75	-44.20251	93.91409
19.0625	-42.68	90.67337
19.375	-40.76632	86.47227
19.6875	-38.61096	83.4519
20	-36.77095	80.60325
20.3125	-34.50288	76.21205
20.625	-31.87753	72.25127
20.9375	-28.86124	67.00859
21.25	-25.00937	57.36683
21.5625	-20.08915	37.19738
21.875	-15.69932	-10.69197
22.1875	-18.7269	-67.84421
22.5	-22.66228	-85.35072
22.8125	-25.35303	-95.7157
23.125	-27.39238	-100.6286
23.4375	-28.80439	-103.6621
23.75	-29.91458	-106.5356
24.0625	-30.68283	-109.705
24.375	-31.25946	-111.1341
24.6875	-32.0334	-113.9827
25	-32.39818	-115.8541
25.3125	-32.56733	-118.4346
25.625	-32.68927	-120.2733
25.9375	-32.89384	-124.8719
26.25	-32.93957	-131.9723
26.5625	-33.37438	-136.875
26.875	-34.09275	-142.783
27.1875	-35.40439	-150.4657
27.5	-37.01078	-153.0802
27.8125	-38.36397	-148.312
28.125	-40.15056	-137.2801
28.4375	-39.94653	-129.8775
28.75	-39.02164	-122.7081
29.0625	-38.07558	-118.4162
29.375	-37.086	-117.1385
29.6875	-35.60137	-119.0114
30	-34.22412	-123.8999
30.3125	-32.7229	-133.5172
30.625	-31.55807	-150.6699
30.9375	-31.70565	177.5705
31.25	-36.66255	157.1747
31.5625	-43.65459	177.8619
31.875	-40.12378	-146.3575
32.1875	-36.88494	-162.1861
32.5	-37.63722	175.1419
32.8125	-40.95358	162.2424
33.125	-43.92337	164.2465
33.4375	-46.28447	174.3406
33.75	-47.18661	-171.2731
34.0625	-47.35899	-157.9495
34.375	-47.28933	-151.8835
34.6875	-47.68667	-141.5975
35	-46.37506	-137.1873
35.3125	-45.91356	-132.8905
35.625	-45.63766	-130.2005
35.9375	-45.96699	-128.6773
36.25	-44.76886	-127.1015
36.5625	-44.88754	-124.0212
36.875	-44.47844	-124.5298
37.1875	-44.56196	-121.3114
37.5	-43.8247	-121.5182
37.8125	-44.14426	-119.0945
38.125	-43.84826	-120.223
38.4375	-43.30174	-118.8077
