Frequency	Magnitude	Phase
0.3125	-79.05611	20.04859
0.625	-79.33181	-15.06214
0.9375	-77.41594	-39.55837
1.25	-74.58353	-59.54222
1.5625	-75.46124	-112.9934
1.875	-75.65498	-123.4692
2.1875	-74.3487	-110.6928
2.5	-72.88573	-105.3525
2.8125	-69.63757	-125.49
3.125	-72.2919	-130.0967
3.4375	-70.29422	-110.6704
3.75	-70.25861	-133.1249
4.0625	-69.39618	-116.6853
4.375	-69.44303	-128.244
4.6875	-67.62482	-129.325
5	-67.79504	-133.7902
5.3125	-67.67188	-123.8083
5.625	-67.09045	-130.6322
5.9375	-65.08429	-139.8525
6.25	-65.18314	-128.563
6.5625	-65.97398	-145.4299
6.875	-64.74965	-146.4466
7.1875	-65.64328	-148.2244
7.5	-65.97296	-142.4993
7.8125	-65.25424	-153.1868
8.125	-63.9287	-147.7071
8.4375	-66.31304	-150.3208
8.75	-64.4351	-156.2931
9.0625	-62.52738	-142.6789
9.375	-63.02799	-153.0907
9.6875	-64.52781	-155.2648
10	-62.40768	-151.419
10.3125	-62.85564	-156.7927
10.625	-64.45384	-167.5728
10.9375	-63.59676	-176.559
11.25	-62.20185	-163.5094
11.5625	-63.3441	-178.7495
11.875	-64.55697	-175.2443
12.1875	-64.36929	176.6825
12.5	-66.43768	173.945
12.8125	-63.51315	167.2397
13.125	-62.88777	167.0759
13.4375	-64.1049	154.1544
13.75	-63.99025	147.299
14.0625	-62.29744	133.9944
14.375	-61.6599	126.1672
14.6875	-59.65918	113.1897
15	-58.84285	108.8943
15.3125	-56.86649	102.0202
15.625	-55.31598	94.14478
15.9375	-54.10424	84.64672
16.25	-52.3864	73.92163
16.5625	-51.4385	57.7881
16.875	-52.45871	46.07508
17.1875	-55.03544	44.94101
17.5	-54.46424	67.47495
17.8125	-51.74351	79.97694
18.125	-49.2817	86.30375
18.4375	-47.16022	79.70582
18.75	-45.39912	79.52614
19.0625	-43.7562	80.17544
19.375	-41.42727	78.0018
19.6875	-39.64147	77.06964
20	-37.39224	75.59369
20.3125	-34.63477	73.48133
20.625	-31.77266	70.42032
20.9375	-28.29714	66.30911
21.25	-23.16473	59.13958
21.5625	-13.79033	26.31233
21.875	-17.94288	-77.80833
22.1875	-24.11089	-89.47559
22.5	-27.22753	-92.5243
22.8125	-29.25664	-93.84995
23.125	-30.52833	-94.34437
23.4375	-31.43859	-95.61911
23.75	-32.04706	-96.93018
24.0625	-32.33794	-99.49072
24.375	-32.60348	-100.3434
24.6875	-32.68397	-103.9472
25	-32.60261	-107.0632
25.3125	-32.64278	-112.0889
25.625	-32.71613	-117.1406
25.9375	-32.71626	-123.6518
26.25	-32.92262	-131.0254
26.5625	-33.40536	-140.4677
26.875	-34.50095	-149.6205
27.1875	-36.07065	-156.0667
27.5	-37.65977	-157.1289
27.8125	-39.23417	-156.0367
28.125	-40.45089	-152.0666
28.4375	-41.46387	-144.5856
28.75	-41.51857	-137.9898
29.0625	-40.84694	-128.7127
29.375	-40.10166	-125.4479
29.6875	-38.50365	-126.1725
30	-36.87548	-131.914
30.3125	-35.50072	-141.5636
30.625	-33.84745	-158.0972
30.9375	-33.79169	166.0569
31.25	-39.08549	139.2116
31.5625	-46.46082	148.6783
31.875	-43.331	-158.8857
32.1875	-39.30318	-176.748
