Frequency	Magnitude	Phase
0.3125	-69.28326	124.534
0.625	-71.67342	-151.5686
0.9375	-69.19676	-129.1979
1.25	-68.49377	-134.6742
1.5625	-65.91492	-120.3981
1.875	-64.89692	-125.5885
2.1875	-63.87104	-129.9711
2.5	-63.39277	-129.8809
2.8125	-62.711	-122.5653
3.125	-61.78769	-127.4687
3.4375	-61.08691	-126.8042
3.75	-60.12949	-127.1955
4.0625	-60.41087	-136.7157
4.375	-59.48855	-131.85
4.6875	-59.47864	-133.6555
5	-58.64414	-136.9881
5.3125	-57.85237	-132.0534
5.625	-58.14903	-139.1081
5.9375	-58.16965	-146.6764
6.25	-57.58974	-142.6545
6.5625	-57.74201	-144.2298
6.875	-56.77225	-145.2227
7.1875	-57.0131	-148.8134
7.5	-56.75158	-150.2819
7.8125	-56.86672	-151.8298
8.125	-56.46595	-150.0139
8.4375	-56.34676	-152.94
8.75	-56.20844	-152.7558
9.0625	-55.73096	-152.1356
9.375	-56.29379	-154.0177
9.6875	-55.14396	-161.3163
10	-55.55615	-159.1359
10.3125	-56.058	-164.1281
10.625	-55.59382	-166.7932
10.9375	-55.33476	-169.0432
11.25	-55.42621	-166.7585
11.5625	-54.95625	-170.5446
11.875	-55.09705	179.1658
12.1875	-54.70353	176.6921
12.5	-56.25669	174.9139
12.8125	-55.09289	-174.6203
13.125	-54.48244	-179.4588
13.4375	-53.96859	171.9443
13.75	-53.73752	166.5434
14.0625	-54.17472	163.7762
14.375	-53.40609	157.4171
14.6875	-53.65769	148.9187
15	-53.27459	144.8134
15.3125	-52.10263	132.4178
15.625	-51.39248	129.8632
15.9375	-50.8736	115.6653
16.25	-51.1073	102.1369
16.5625	-52.14189	88.96158
16.875	-57.08583	88.16302
17.1875	-53.90875	112.0563
17.5	-51.15406	116.3812
17.8125	-48.76295	109.989
18.125	-47.23782	110.595
18.4375	-45.471	101.6346
18.75	-43.55808	99.62534
19.0625	-42.11832	97.20096
19.375	-40.17397	92.03773
19.6875	-38.26378	89.4362
20	-36.2535	85.0274
20.3125	-34.06161	79.63681
20.625	-31.69466	75.91019
20.9375	-28.75781	69.91807
21.25	-24.898	62.67311
21.5625	-19.8259	47.41456
21.875	-13.10594	-7.994325
22.1875	-17.82021	-59.85353
22.5	-20.89687	-82.06882
22.8125	-23.62684	-95.19109
23.125	-25.75949	-102.2228
23.4375	-27.34129	-106.7669
23.75	-28.51791	-110.9172
24.0625	-29.39026	-113.5096
24.375	-30.33852	-114.8882
24.6875	-30.87057	-115.6957
25	-30.95981	-118.1191
25.3125	-30.96217	-120.8945
25.625	-31.08582	-125.1505
25.9375	-31.12001	-130.0058
26.25	-31.31242	-135.7321
26.5625	-31.63112	-143.621
26.875	-32.42399	-150.7669
27.1875	-33.768	-158.4393
27.5	-35.30822	-162.1272
27.8125	-37.33132	-157.9707
28.125	-38.67432	-151.4942
28.4375	-38.65693	-137.0981
28.75	-38.09103	-130.7548
29.0625	-36.95659	-125.8202
29.375	-35.85254	-124.6806
29.6875	-34.53863	-125.6532
30	-33.15811	-129.0708
30.3125	-31.61962	-136.3432
30.625	-29.47544	-151.9659
30.9375	-29.10597	166.809
31.25	-35.83816	150.7849
31.5625	-40.11993	174.3968
31.875	-37.45809	-163.9862
32.1875	-34.79144	-174.7573
32.5	-34.70201	162.4652
32.8125	-37.35547	146.1536
33.125	-40.73467	142.7122
33.4375	-43.22312	145.5236
33.75	-44.71314	155.1329
34.0625	-46.2356	165.3743
34.375	-47.01852	179.7979
34.6875	-47.53763	-177.376
35	-47.71235	-173.0754
35.3125	-47.39715	-161.1932
35.625	-47.8668	-156.893
35.9375	-46.94597	-152.6609
36.25	-47.47973	-147.7174
36.5625	-46.88385	-143.1582
36.875	-46.74689	-139.5198
37.1875	-46.2104	-138.9047
37.5	-46.28935	-135.3121
37.8125	-45.89443	-134.005
38.125	-46.11485	-131.532
38.4375	-45.97599	-128.5166
38.75	-45.62372	-123.5693
39.0625	-44.83321	-123.9342
39.375	-45.19031	-119.4122
39.6875	-44.72498	-117.8966
40	-44.63011	-113.9091
40.3125	-43.44846	-112.5019
40.625	-41.17356	-112.9017
40.9375	-43.34902	-139.3253
41.25	-43.89954	-128.1091
41.5625	-44.15085	-120.6097
41.875	-44.00452	-121.3033
42.1875	-43.28648	-117.6214
42.5	-43.45226	-116.2357
42.8125	-43.00142	-118.0253
43.125	-43.00889	-115.8081
43.4375	-42.99578	-117.2701
43.75	-42.01468	-115.5786
44.0625	-42.02456	-114.6022
44.375	-41.74347	-120.8877
44.6875	-41.64371	-120.1716
45	-41.51437	-123.2445
45.3125	-41.58969	-125.0036
45.625	-42.1762	-124.7709
45.9375	-42.41504	-123.9959
46.25	-42.80979	-121.7591
46.5625	-42.84639	-120.3289
46.875	-42.8495	-115.0074
47.1875	-42.8019	-113.7755
47.5	-42.14088	-112.2939
47.8125	-42.04539	-109.8152
48.125	-41.99739	-110.8395
48.4375	-41.36749	-109.4715
48.75	-41.31447	-109.6856
49.0625	-41.44957	-111.4911
49.375	-40.93819	-109.3647
49.6875	-40.97725	-109.4386
50	-40.62628	-110.3151
50.3125	-40.32062	-108.2193
50.625	-40.27042	-109.8644
50.9375	-40.10133	-108.0886
51.25	-39.92155	-107.241
51.5625	-39.88089	-108.5269
51.875	-39.95717	-108.8933
52.1875	-39.91791	-108.0475
