Frequency	Magnitude	Phase
0.3125	-78.70171	-14.58485
0.625	-79.1909	-45.60248
0.9375	-79.51822	-35.08169
1.25	-77.83913	-74.22718
1.5625	-79.2108	-2.422239
1.875	-78.70722	-74.04845
2.1875	-79.2892	-64.73233
2.5	-76.87376	-82.9707
2.8125	-76.42879	-71.47112
3.125	-74.52908	-92.82231
3.4375	-77.60684	-115.2763
3.75	-75.63602	-122.6844
4.0625	-76.97762	-103.9695
4.375	-72.51839	-116.8444
4.6875	-75.26447	-146.2504
5	-72.08772	-128.0223
5.3125	-73.40477	-140.0605
5.625	-75.32253	-115.4691
5.9375	-73.28754	-164.2812
6.25	-75.15921	-144.939
6.5625	-75.97167	-171.6963
6.875	-71.32957	-151.2645
7.1875	-73.42642	178.853
7.5	-77.8119	133.5132
7.8125	-70.94441	-146.5438
8.125	-73.94249	-165.0423
8.4375	-75.24445	164.3776
8.75	-73.72755	165.6318
9.0625	-73.02573	161.9267
9.375	-70.08514	137.6645
9.6875	-70.29994	123.4884
10	-71.284	138.4378
10.3125	-72.31414	132.3929
10.625	-68.35755	123.1463
10.9375	-68.56244	112.6097
11.25	-64.86128	114.4157
11.5625	-64.33995	113.1524
11.875	-66.59088	116.4294
12.1875	-65.11662	97.49812
12.5	-61.91544	83.30408
12.8125	-64.1339	101.9817
13.125	-61.59988	99.83748
13.4375	-61.36325	89.61454
13.75	-59.36489	94.20926
14.0625	-57.40395	88.39917
14.375	-57.12422	91.61646
14.6875	-56.06194	96.50372
15	-54.54942	89.6227
15.3125	-53.3325	83.78677
15.625	-52.25409	79.86787
15.9375	-50.89653	74.91146
16.25	-49.96294	71.89706
16.5625	-48.71276	64.4089
16.875	-49.07987	52.45851
17.1875	-50.44476	54.50625
17.5	-50.87364	72.23974
17.8125	-48.8721	71.85901
18.125	-47.65692	79.85171
18.4375	-45.88573	77.70475
18.75	-44.35573	82.6932
19.0625	-42.55328	78.09599
19.375	-41.42449	79.84197
19.6875	-39.62971	77.45517
20	-37.88716	76.4157
20.3125	-36.00475	74.40457
20.625	-34.10375	73.70477
20.9375	-31.70363	71.31149
21.25	-28.79119	68.32117
21.5625	-25.55871	62.092
21.875	-21.34753	49.91713
22.1875	-15.45632	17.68357
22.5	-15.67435	-44.7801
22.8125	-19.53867	-73.993
23.125	-22.52896	-87.48918
23.4375	-24.62909	-96.07001
23.75	-26.24202	-100.323
24.0625	-27.76824	-105.0648
24.375	-28.57401	-107.5251
24.6875	-29.59328	-109.8359
25	-30.08892	-112.7874
25.3125	-30.68213	-114.0537
25.625	-30.80999	-118.536
25.9375	-30.95166	-120.7808
26.25	-30.98798	-124.6255
26.5625	-31.33348	-132.2412
26.875	-31.81376	-139.5524
27.1875	-32.34219	-146.7033
27.5	-33.38989	-155.2817
27.8125	-35.11417	-160.3547
28.125	-36.98223	-160.3331
28.4375	-38.73563	-151.5764
28.75	-38.75214	-141.3921
29.0625	-38.37612	-135.5924
29.375	-37.52343	-130.664
29.6875	-36.31238	-127.9835
30	-35.03954	-130.9849
30.3125	-33.19743	-137.8962
30.625	-31.25487	-153.6754
30.9375	-30.33867	179.2658
31.25	-33.94902	138.96
31.5625	-44.11113	134.8308
31.875	-40.52008	-156.4176
32.1875	-37.08324	-173.5871
32.5	-37.10238	166.5345
32.8125	-38.57259	142.9781
33.125	-41.61071	132.9275
33.4375	-45.3142	129.6363
33.75	-47.19938	140.9991
34.0625	-50.99609	152.6726
34.375	-52.30056	157.6623
34.6875	-52.40275	173.4938
35	-52.47618	-168.7901
35.3125	-52.10585	-167.2148
35.625	-51.45773	-144.0137
35.9375	-52.2195	-150.3854
36.25	-51.01154	-138.1657
36.5625	-50.82399	-135.4776
36.875	-50.80674	-130.6042
37.1875	-50.64379	-135.9352
37.5	-49.46465	-122.6676
37.8125	-49.41865	-127.4754
38.125	-49.29598	-120.3897
38.4375	-48.37835	-122.5335
38.75	-47.77363	-115.7503
39.0625	-48.02592	-117.512
39.375	-47.51259	-110.5898
39.6875	-47.74173	-113.7216
40	-47.16108	-109.4472
40.3125	-45.60141	-107.5493
40.625	-43.54811	-108.2568
40.9375	-46.08382	-136.4567
41.25	-46.44458	-124.669
41.5625	-46.41452	-119.2924
41.875	-45.98344	-113.1822
42.1875	-46.5383	-113.5738
42.5	-45.59296	-116.8717
42.8125	-46.14929	-114.9397
43.125	-45.33577	-115.0086
43.4375	-45.7812	-111.1313
43.75	-45.43653	-115.3546
44.0625	-44.20177	-109.7767
44.375	-43.65472	-106.7718
44.6875	-44.87525	-106.9932
45	-45.872	-115.1575
45.3125	-44.8806	-123.5415
45.625	-44.56669	-121.7949
45.9375	-45.94079	-122.7522
46.25	-46.05894	-121.2619
46.5625	-45.80154	-111.673
46.875	-44.9411	-110.0852
47.1875	-45.46082	-104.849
47.5	-45.07386	-103.158
47.8125	-44.64109	-103.8897
48.125	-44.11504	-108.6127
48.4375	-43.82244	-105.4761
48.75	-43.55032	-104.4049
49.0625	-43.25777	-102.1023
49.375	-43.23163	-101.6977
49.6875	-42.64535	-102.2601
50	-42.84001	-101.1805
50.3125	-42.7494	-99.62436
50.625	-42.79617	-100.573
50.9375	-42.02253	-101.0159
51.25	-42.42731	-99.45974
51.5625	-41.7968	-100.2987
51.875	-41.93855	-101.1877
52.1875	-41.70316	-98.79881
52.5	-41.48144	-98.37937
52.8125	-41.12329	-98.95608
53.125	-41.01699	-99.02577
53.4375	-40.74583	-100.4046
53.75	-40.76888	-98.21169
54.0625	-40.40308	-100.4052
54.375	-40.10927	-99.94891
54.6875	-40.2729	-99.97129
55	-39.89021	-99.15133
55.3125	-40.12952	-99.36068
55.625	-39.69811	-99.9324
55.9375	-39.5533	-102.4574
56.25	-39.35778	-103.422
56.5625	-39.34945	-101.3904
56.875	-39.28454	-101.6677
57.1875	-38.94113	-100.2836
57.5	-38.70669	-101.0193
57.8125	-38.78043	-100.2613
58.125	-38.35003	-102.0039
58.4375	-38.46057	-101.6195
58.75	-38.31047	-102.1508
59.0625	-38.43248	-102.5299
59.375	-37.8309	-103.162
59.6875	-37.85528	-102.5199
60	-37.97395	-104.1317
60.3125	-37.85014	-105.698
60.625	-37.86304	-105.9831
60.9375	-37.95319	-104.3326
61.25	-38.01801	-107.7622
61.5625	-37.45858	-104.5717
61.875	-37.74783	-103.0169
62.1875	-37.56656	-104.2847
62.5	-37.43727	-105.9961
62.8125	-37.28336	-104.2819
63.125	-37.19469	-105.2128
63.4375	-36.57234	-102.3109
63.75	-36.94942	-104.1947
64.0625	-36.65869	-103.7266
64.375	-36.63641	-102.8755
64.6875	-36.95508	-101.4706
65	-36.24061	-101.8851
65.3125	-36.06966	-101.9627
65.625	-36.08273	-103.486
65.9375	-35.47184	-102.7623
66.25	-35.73096	-98.44162
66.5625	-36.05069	-105.0332
66.875	-34.90935	-105.2579
67.1875	-34.4129	-99.38515
67.5	-34.85157	-96.97878
67.8125	-34.85098	-101.3827
68.125	-34.38534	-100.918
68.4375	-34.49338	-99.79371
68.75	-34.03577	-102.638
69.0625	-33.56818	-101.8688
69.375	-33.63647	-102.4763
69.6875	-33.37466	-102.4376
70	-32.93547	-102.5935
70.3125	-32.97574	-102.2741
70.625	-32.73794	-103.3012
70.9375	-32.81858	-103.5132
71.25	-32.2861	-104.5687
71.5625	-32.09325	-104.4997
71.875	-31.95349	-103.4545
72.1875	-31.70097	-104.9157
72.5	-31.27956	-106.2734
72.8125	-31.07387	-105.9414
73.125	-30.96495	-107.1011
73.4375	-30.51178	-107.1941
73.75	-30.45465	-107.9184
74.0625	-29.9609	-109.1349
74.375	-29.84505	-110.1431
74.6875	-29.39089	-111.3774
75	-29.1762	-112.8888
75.3125	-28.8091	-113.6912
75.625	-28.53893	-116.0662
75.9375	-28.32967	-117.9961
76.25	-28.07617	-120.3889
76.5625	-27.71063	-122.3603
76.875	-27.62486	-125.3417
77.1875	-27.33782	-127.9786
77.5	-27.22303	-131.5292
77.8125	-27.20274	-135.0326
78.125	-27.19577	-138.1361
78.4375	-27.25091	-142.3875
78.75	-27.73054	-145.5621
79.0625	-28.07925	-148.4625
79.375	-28.57593	-150.7116
79.6875	-29.01345	-150.7008
80	-29.59433	-150.4028
80.3125	-29.94889	-149.0855
80.625	-30.18978	-145.8608
80.9375	-30.27918	-145.1315
81.25	-30.13464	-141.1942
81.5625	-29.90547	-141.5462
81.875	-29.29944	-139.7291
82.1875	-29.12408	-140.2796
82.5	-28.74389	-141.5871
82.8125	-28.52471	-142.8034
83.125	-28.31759	-143.8098
83.4375	-28.1942	-146.6958
83.75	-27.92585	-148.4485
84.0625	-27.71652	-150.6425
84.375	-27.7486	-152.817
84.6875	-27.6927	-155.3243
85	-27.65667	-159.075
85.3125	-27.78847	-162.6775
85.625	-27.95498	-165.8438
85.9375	-28.16196	-169.7327
86.25	-28.51226	-172.1687
86.5625	-29.05765	-176.4621
86.875	-29.40078	-179.7358
87.1875	-30.39999	177.7737
87.5	-31.15436	176.2015
87.8125	-32.49797	174.2894
88.125	-33.63482	178.158
88.4375	-35.07831	-175.0411
88.75	-36.12259	-169.9086
89.0625	-35.8022	-157.8644
89.375	-35.66048	-145.6547
89.6875	-35.29015	-141.2312
90	-34.15628	-138.9874
90.3125	-33.52793	-134.9177
90.625	-32.9793	-133.1913
90.9375	-32.2904	-134.7282
91.25	-31.67263	-135.6855
91.5625	-31.24793	-134.4562
91.875	-30.96334	-136.8263
92.1875	-30.60562	-138.363
92.5	-30.23795	-140.5161
92.8125	-30.26615	-141.2112
93.125	-29.98894	-142.4207
93.4375	-29.99037	-144.8792
93.75	-30.02392	-145.4918
94.0625	-29.90951	-147.2876
94.375	-29.91962	-149.5431
94.6875	-30.19675	-149.2438
95	-30.27426	-150.414
95.3125	-30.38175	-151.1604
95.625	-30.5465	-151.7959
95.9375	-30.93515	-151.057
96.25	-31.23896	-150.666
96.5625	-31.75736	-147.849
96.875	-31.77581	-146.38
97.1875	-31.52466	-140.479
97.5	-30.80795	-138.4106
97.8125	-30.44351	-141.8082
98.125	-30.86042	-141.9475
98.4375	-30.4495	-140.0299
98.75	-30.35819	-139.4327
99.0625	-30.11234	-140.6452
99.375	-29.97582	-140.4635
99.6875	-29.73707	-142.6676
100	-29.68638	-142.3929
100.3125	-29.34681	-143.7916
100.625	-29.29091	-144.6591
100.9375	-29.35348	-145.779
101.25	-29.60938	-145.7285
101.5625	-29.65916	-147.3409
101.875	-29.71457	-146.601
102.1875	-29.61051	-146.7888
102.5	-29.55518	-147.1573
102.8125	-29.64789	-148.6191
103.125	-29.50413	-148.3465
103.4375	-29.64106	-149.813
103.75	-29.48745	-151.6816
104.0625	-30.02522	-151.5296
104.375	-30.04998	-153.3568
104.6875	-30.51492	-153.914
105	-30.84971	-154.6136
105.3125	-31.78116	-154.9582
105.625	-32.02685	-154.4901
105.9375	-32.81435	-148.7754
106.25	-32.90252	-147.0735
106.5625	-33.47486	-142.4801
106.875	-33.62452	-140.2757
107.1875	-33.60526	-131.3299
107.5	-33.85148	-129.7015
107.8125	-33.40003	-120.845
108.125	-33.35446	-120.8004
108.4375	-32.65178	-113.9073
108.75	-32.34826	-113.7466
109.0625	-31.87542	-109.9028
109.375	-31.52369	-107.5861
109.6875	-31.19725	-106.8869
110	-30.663	-104.2174
110.3125	-30.1725	-101.8701
110.625	-30.09725	-103.2678
110.9375	-29.27461	-102.8376
111.25	-29.2054	-97.18101
111.5625	-29.00523	-101.5201
111.875	-28.16374	-100.6196
112.1875	-27.99399	-98.39697
112.5	-27.75656	-100.5866
112.8125	-27.19828	-98.74445
113.125	-27.05943	-98.8484
113.4375	-26.67421	-100.0412
113.75	-26.39046	-98.95453
114.0625	-26.04674	-100.9997
114.375	-25.76499	-101.6261
114.6875	-25.7156	-102.8451
115	-25.70189	-106.105
115.3125	-26.29141	-105.4552
115.625	-26.28042	-100.2244
115.9375	-25.90893	-97.26636
116.25	-25.38891	-96.68484
116.5625	-25.05231	-96.10686
116.875	-24.69784	-95.92984
117.1875	-24.4431	-95.5657
117.5	-24.10945	-96.00161
117.8125	-23.81447	-96.01311
118.125	-23.60297	-96.39291
118.4375	-23.41222	-95.54808
118.75	-23.09904	-96.28279
119.0625	-22.90861	-95.7727
119.375	-22.62525	-95.66402
119.6875	-22.50285	-95.11446
120	-22.23377	-96.45943
120.3125	-22.06889	-95.36761
120.625	-21.86081	-95.15218
120.9375	-21.57655	-95.06281
121.25	-21.28702	-95.0555
121.5625	-21.03951	-93.82333
121.875	-20.8053	-94.87174
122.1875	-20.5031	-94.64394
122.5	-20.30408	-94.84232
122.8125	-19.98916	-94.84608
123.125	-19.80631	-94.94418
123.4375	-19.49345	-94.66269
123.75	-19.34226	-94.81361
124.0625	-19.00273	-95.00757
124.375	-18.88807	-94.88607
124.6875	-18.51765	-94.96387
125	-18.33562	-94.68391
125.3125	-17.99162	-95.0162
125.625	-17.80837	-94.90803
125.9375	-17.52297	-95.62129
126.25	-17.32378	-95.11526
126.5625	-17.01431	-96.17123
126.875	-16.77954	-95.44437
127.1875	-16.54227	-96.11266
127.5	-16.27594	-95.69045
127.8125	-16.07692	-96.46982
128.125	-15.72908	-95.88465
128.4375	-15.52301	-96.36227
128.75	-15.17923	-95.95926
129.0625	-14.99557	-96.30251
129.375	-14.63755	-96.16544
129.6875	-14.37301	-96.58669
130	-14.08195	-96.23879
130.3125	-13.82887	-96.31176
130.625	-13.42681	-96.71559
130.9375	-13.18345	-96.86594
131.25	-12.81523	-97.29463
131.5625	-12.52889	-97.20626
131.875	-12.15474	-97.73253
132.1875	-11.858	-97.56664
132.5	-11.51956	-98.09604
132.8125	-11.19917	-98.33463
133.125	-10.82675	-98.95177
133.4375	-10.47143	-98.65537
133.75	-10.11895	-99.47401
134.0625	-9.735209	-99.52308
134.375	-9.380518	-100.041
134.6875	-8.977599	-100.4505
135	-8.608238	-100.8384
135.3125	-8.15072	-101.2412
135.625	-7.753536	-101.6902
135.9375	-7.297122	-102.3246
136.25	-6.857476	-102.8668
136.5625	-6.366931	-103.5341
136.875	-5.93471	-104.245
137.1875	-5.415209	-105.0821
