Frequency	Magnitude	Phase
0.3125	-84.16084	-97.42016
0.625	-75.98509	-117.2801
0.9375	-70.87865	-115.3393
1.25	-70.4122	-116.1379
1.5625	-69.83985	-108.7085
1.875	-67.28192	-100.8159
2.1875	-65.56544	-99.65543
2.5	-65.13548	-106.4568
2.8125	-64.68544	-112.4722
3.125	-63.8871	-122.8551
3.4375	-63.52438	-130.1225
3.75	-63.99739	-132.5557
4.0625	-62.3255	-127.8228
4.375	-61.86349	-132.3709
4.6875	-61.31639	-122.2395
5	-61.58618	-122.3984
5.3125	-61.28176	-139.9264
5.625	-60.31059	-126.4294
5.9375	-61.12845	-122.63
6.25	-60.16428	-135.6795
6.5625	-60.23013	-131.7991
6.875	-59.49215	-144.1543
7.1875	-59.56922	-139.3939
7.5	-61.17244	-141.1689
7.8125	-60.36044	-138.2529
8.125	-60.39419	-146.0571
8.4375	-58.73874	-140.3621
8.75	-60.13237	-143.7152
9.0625	-59.23024	-147.4651
9.375	-60.02637	-135.1454
9.6875	-58.82007	-142.3673
10	-58.56219	-134.437
10.3125	-59.4836	-151.1866
10.625	-59.77626	-157.7377
10.9375	-57.50407	-157.01
11.25	-59.67204	-159.1958
11.5625	-59.8654	-164.9229
11.875	-59.5401	-171.0668
12.1875	-60.3625	-160.2792
12.5	-59.83511	-162.3905
12.8125	-59.08283	-166.0313
13.125	-59.80346	-170.6172
13.4375	-61.11944	171.6445
13.75	-60.81682	160.8962
14.0625	-58.9521	160.336
14.375	-58.9393	147.1426
14.6875	-58.04602	137.3627
15	-57.29047	124.7576
15.3125	-55.11461	122.0042
15.625	-55.2706	118.478
15.9375	-53.55209	102.7416
16.25	-51.46428	90.87179
16.5625	-50.48147	74.42331
16.875	-49.63018	57.17211
17.1875	-52.9315	37.13609
17.5	-57.07191	66.64347
17.8125	-54.77934	96.17541
18.125	-51.25385	93.38646
18.4375	-48.52855	90.94857
18.75	-46.09817	90.27305
19.0625	-44.02389	86.84027
19.375	-42.37031	82.91058
19.6875	-40.31032	82.8506
20	-38.40779	79.22935
20.3125	-36.04663	75.83363
20.625	-33.3646	73.88028
20.9375	-30.77317	68.42899
21.25	-27.83176	62.46032
21.5625	-22.72743	43.96055
21.875	-19.97141	5.007877
22.1875	-20.12889	-32.81358
22.5	-21.73457	-59.96848
22.8125	-23.51428	-77.77971
23.125	-25.60294	-92.1655
23.4375	-27.74906	-98.97255
23.75	-29.09452	-102.8562
24.0625	-29.97848	-106.608
24.375	-30.50138	-110.4383
24.6875	-31.32601	-112.0648
25	-31.55519	-112.5875
25.3125	-31.67344	-115.6056
25.625	-31.80717	-120.6601
25.9375	-31.74745	-126.3088
26.25	-31.80759	-133.0856
26.5625	-32.21856	-138.757
26.875	-33.2093	-148.0277
27.1875	-34.17453	-157.7327
27.5	-36.11374	-162.5012
27.8125	-37.72245	-162.3288
28.125	-39.61283	-152.3212
28.4375	-40.28087	-147.4597
28.75	-39.90467	-138.6607
29.0625	-39.31516	-133.9268
29.375	-38.05034	-131.7774
29.6875	-37.17971	-133.1886
30	-35.79069	-138.4071
30.3125	-34.22589	-146.9716
30.625	-33.06125	-168.5694
30.9375	-35.44452	158.0824
31.25	-40.06508	148.0497
31.5625	-45.51704	166.5446
31.875	-43.3051	-159.6233
32.1875	-40.03197	-175.3051
32.5	-41.93637	170.9642
32.8125	-45.14117	167.8744
33.125	-46.59727	171.5821
33.4375	-47.99434	-177.8868
33.75	-47.79916	-163.0187
34.0625	-48.71603	-155.5349
34.375	-48.60279	-150.0243
34.6875	-49.00424	-136.7989
35	-48.20638	-140.2354
35.3125	-48.37408	-133.1709
35.625	-47.5778	-132.7445
35.9375	-47.32836	-127.8849
36.25	-46.72287	-127.1652
36.5625	-47.59879	-124.0435
36.875	-46.90209	-125.2346
37.1875	-47.32689	-130.6295
37.5	-45.51595	-120.5057
37.8125	-46.56092	-119.351
38.125	-46.05424	-127.0031
38.4375	-46.94186	-124.2997
38.75	-45.94265	-118.7197
39.0625	-46.06876	-114.5538
39.375	-46.02699	-120.5327
39.6875	-45.35301	-117.9257
40	-45.68819	-114.7451
40.3125	-45.52624	-110.3033
40.625	-43.90279	-114.4765
40.9375	-44.35286	-124.5087
41.25	-45.12319	-125.033
41.5625	-44.66759	-116.1296
41.875	-44.53246	-116.5119
42.1875	-44.43331	-111.8025
42.5	-44.49738	-115.2483
