Frequency	Magnitude	Phase
0.3125	-83.5801	-94.12032
0.625	-75.58229	-69.81394
0.9375	-75.71168	-117.1376
1.25	-73.01027	-79.7257
1.5625	-71.53094	-91.32758
1.875	-72.74223	-95.42419
2.1875	-70.43339	-89.65634
2.5	-68.4691	-99.20682
2.8125	-68.86992	-118.9922
3.125	-68.46823	-110.138
3.4375	-69.10992	-129.5527
3.75	-66.49947	-124.7504
4.0625	-67.98346	-122.3113
4.375	-68.08303	-103.9606
4.6875	-65.87138	-115.6487
5	-64.84681	-115.8683
5.3125	-66.15231	-101.3837
5.625	-65.58216	-112.4649
5.9375	-65.0299	-142.7394
6.25	-64.52969	-162.6654
6.5625	-64.68874	-133.1139
6.875	-65.06192	-133.7655
7.1875	-64.38953	-159.1714
7.5	-61.72708	-162.6594
7.8125	-60.60766	-146.9294
8.125	-63.29551	-134.8062
8.4375	-63.04935	-115.2174
8.75	-64.1516	-145.2455
9.0625	-65.20343	177.5
9.375	-61.97113	172.225
9.6875	-60.897	173.0932
10	-61.1104	-168.5768
10.3125	-62.29654	-167.9187
10.625	-61.20447	-175.2557
10.9375	-59.47231	175.7374
11.25	-59.04628	-176.9079
11.5625	-60.39217	-179.4514
11.875	-60.58878	-176.4126
12.1875	-60.095	-157.9946
12.5	-59.99448	-134.2742
12.8125	-60.27685	-113.9771
13.125	-65.3371	-166.1177
13.4375	-62.55573	166.1474
13.75	-58.59304	-173.0193
14.0625	-58.28899	-82.65247
14.375	-57.91897	56.37439
14.6875	-57.50735	92.98763
15	-56.12229	127.213
15.3125	-56.54808	148.6933
15.625	-55.46947	97.67403
15.9375	-52.56557	63.20749
16.25	-51.16255	64.08829
16.5625	-48.97982	59.85242
16.875	-47.78813	57.17341
17.1875	-48.76781	40.63229
17.5	-52.1139	51.1099
17.8125	-49.69828	76.03152
18.125	-47.64128	96.95848
18.4375	-46.73756	115.2581
18.75	-48.45244	105.6735
19.0625	-46.1445	67.64491
19.375	-42.06425	73.47143
19.6875	-40.34803	86.00516
20	-40.39249	90.26408
20.3125	-39.11134	75.35706
20.625	-35.39855	69.9939
20.9375	-32.55874	72.1732
21.25	-30.17355	66.87929
21.5625	-25.58197	46.85794
21.875	-21.7696	8.233419
22.1875	-22.24564	-23.37006
22.5	-23.82379	-50.74473
22.8125	-25.21816	-71.82772
23.125	-27.12803	-81.40638
23.4375	-29.27914	-87.18539
23.75	-30.88615	-97.93896
24.0625	-31.02755	-104.2566
24.375	-31.69827	-102.9395
24.6875	-32.82956	-104.3232
25	-33.50806	-110.2017
25.3125	-33.0671	-112.9536
25.625	-33.21513	-114.0748
25.9375	-34.01127	-120.3935
26.25	-33.56545	-130.4638
26.5625	-33.38726	-136.3126
26.875	-34.37682	-140.5248
27.1875	-35.72667	-154.3063
27.5	-36.1588	-163.9716
27.8125	-37.26482	-157.8992
28.125	-40.02771	-143.8105
28.4375	-43.26476	-143.1032
28.75	-41.28085	-147.9095
29.0625	-39.17234	-134.7818
29.375	-38.41754	-120.9202
29.6875	-38.88374	-119.233
30	-37.80759	-136.4723
30.3125	-34.41754	-146.6336
