Frequency	Magnitude	Phase
0.3125	-83.40309	-85.37985
0.625	-75.22746	-100.3902
0.9375	-73.47906	-118.9773
1.25	-70.56747	-102.4081
1.5625	-70.21992	-100.5797
1.875	-68.35289	-126.7454
2.1875	-68.27093	-104.8919
2.5	-67.24843	-105.5012
2.8125	-66.09584	-110.7663
3.125	-66.27341	-113.4668
3.4375	-64.68436	-125.2596
3.75	-64.81664	-117.8364
4.0625	-65.93761	-128.589
4.375	-63.23314	-128.1571
4.6875	-63.52225	-115.0319
5	-63.70564	-118.1944
5.3125	-62.73823	-124.3149
5.625	-63.43404	-132.1183
5.9375	-62.96833	-137.0834
6.25	-61.33724	-135.1626
6.5625	-62.55522	-134.2409
6.875	-61.20777	-125.1294
7.1875	-62.63132	-132.8271
7.5	-62.01752	-135.0413
7.8125	-62.29807	-136.0809
8.125	-59.95831	-140.0798
8.4375	-62.07657	-136.5939
8.75	-61.47192	-150.3795
9.0625	-61.1788	-137.5862
9.375	-61.5317	-145.1591
9.6875	-60.92379	-153.3403
10	-61.45732	-148.3041
10.3125	-62.82375	-151.478
10.625	-62.53203	-155.3389
10.9375	-61.58893	-164.5214
11.25	-59.44867	-161.8864
11.5625	-62.73074	-160.4545
11.875	-62.72232	-179.2513
12.1875	-61.55185	-176.5527
12.5	-62.64131	167.9993
12.8125	-62.15744	-177.9172
13.125	-61.99932	163.4357
13.4375	-59.8036	154.8131
13.75	-60.61135	158.9743
14.0625	-60.38999	150.6418
14.375	-59.89218	134.7805
14.6875	-59.29956	132.2205
15	-58.02693	119.2914
15.3125	-57.16014	107.6423
15.625	-54.06599	106.9882
15.9375	-53.92429	104.4742
16.25	-52.58545	90.41167
16.5625	-50.34592	81.53335
16.875	-49.52935	64.45686
17.1875	-50.70105	37.64117
17.5	-58.32413	47.22218
17.8125	-55.86813	79.6397
18.125	-51.38895	91.63098
18.4375	-49.49272	91.43861
18.75	-47.75219	88.47359
19.0625	-45.08746	88.25006
19.375	-43.14484	84.26479
19.6875	-41.66462	81.96632
20	-39.71774	83.0321
20.3125	-38.02608	79.34795
20.625	-35.15583	75.71701
20.9375	-32.7869	71.88311
21.25	-29.78495	65.52436
21.5625	-25.85475	56.05549
21.875	-21.89558	27.3954
22.1875	-20.41369	-8.143733
22.5	-20.70009	-40.75668
22.8125	-22.45448	-67.1534
23.125	-24.81748	-85.03436
23.4375	-26.88495	-93.42334
23.75	-28.59794	-98.58611
24.0625	-29.92175	-103.0936
24.375	-30.53793	-104.3711
24.6875	-31.16973	-104.9862
25	-31.36696	-110.2088
25.3125	-31.81058	-111.4106
25.625	-31.8491	-116.0342
25.9375	-31.81924	-120.3522
26.25	-32.14767	-127.5823
26.5625	-32.26744	-135.4212
26.875	-33.18458	-143.4532
27.1875	-33.86673	-151.9817
27.5	-35.24962	-157.3118
27.8125	-37.29593	-158.3041
28.125	-38.81332	-156.0138
28.4375	-39.99202	-151.4475
28.75	-39.98568	-143.0194
29.0625	-39.5354	-135.3496
29.375	-38.73098	-131.3969
29.6875	-37.43246	-131.8625
30	-36.22892	-134.6494
30.3125	-34.642	-143.4398
30.625	-32.69851	-161.1573
30.9375	-33.68813	162.2121
31.25	-38.59717	143.6819
31.5625	-45.75077	137.9728
31.875	-46.39677	-157.7465
32.1875	-41.13521	-168.9513
32.5	-42.29435	173.9168
32.8125	-45.77016	167.2963
33.125	-47.66331	174.487
33.4375	-49.43117	178.004
33.75	-50.38418	-163.5573
34.0625	-49.93021	-157.0687
34.375	-49.59948	-145.5977
34.6875	-50.89128	-138.9744
35	-50.22206	-142.8168
35.3125	-49.48685	-132.6974
35.625	-49.50672	-124.976
35.9375	-48.23812	-120.9772
36.25	-47.15472	-120.8894
36.5625	-47.26306	-119.2422
36.875	-48.07911	-122.311
37.1875	-47.49184	-119.7759
37.5	-47.2187	-118.0061
37.8125	-46.5086	-116.1774
38.125	-46.54971	-116.6026
38.4375	-46.11755	-118.657
38.75	-45.70664	-116.9309
39.0625	-46.20171	-118.6143
39.375	-45.43811	-117.2915
39.6875	-45.27635	-111.8446
40	-45.3222	-113.8068
40.3125	-45.08334	-106.4854
40.625	-43.47657	-110.1824
40.9375	-44.02286	-123.8707
41.25	-44.7967	-117.8921
41.5625	-45.55481	-115.9551
41.875	-44.57292	-115.3099
42.1875	-45.13486	-116.1529
42.5	-43.74714	-111.8069
42.8125	-44.52552	-110.1392
43.125	-43.78635	-112.787
43.4375	-43.23254	-108.8537
43.75	-43.65068	-114.5574
44.0625	-43.77452	-114.3195
44.375	-43.60767	-112.6558
44.6875	-43.62557	-110.1884
45	-43.24339	-112.5775
45.3125	-43.39948	-113.1473
45.625	-43.03835	-109.1086
45.9375	-43.20725	-110.7381
46.25	-42.7991	-117.6288
46.5625	-43.51675	-119.5895
46.875	-43.98694	-116.3349
47.1875	-44.14878	-113.2837
47.5	-43.16408	-115.4516
47.8125	-43.26659	-110.894
48.125	-43.74172	-108.4687
48.4375	-43.13438	-106.6427
48.75	-42.99265	-108.1412
49.0625	-42.68202	-108.967
49.375	-42.14401	-105.2312
49.6875	-42.38617	-104.5111
50	-41.83894	-104.467
50.3125	-41.86116	-105.2774
50.625	-41.66255	-107.8088
50.9375	-41.74774	-106.4906
51.25	-41.98778	-105.8839
51.5625	-41.00972	-106.2416
51.875	-41.06272	-107.071
52.1875	-40.74953	-105.694
52.5	-41.05173	-107.4238
52.8125	-40.9782	-104.5735
53.125	-40.96082	-107.8532
53.4375	-40.43054	-103.6152
53.75	-40.33197	-103.9263
54.0625	-40.16531	-106.5075
54.375	-40.21116	-106.7833
54.6875	-40.1582	-106.3845
55	-39.78643	-104.5259
55.3125	-39.48619	-102.7743
55.625	-39.73026	-103.1798
55.9375	-39.047	-105.2388
56.25	-39.64068	-105.805
56.5625	-38.81416	-103.9124
56.875	-39.04287	-103.6607
57.1875	-38.70829	-105.117
57.5	-38.7386	-103.6348
57.8125	-38.33477	-106.1532
58.125	-37.83804	-105.1438
58.4375	-37.89145	-108.4008
58.75	-38.37267	-109.2718
59.0625	-38.21651	-110.6787
59.375	-37.82873	-110.4364
59.6875	-37.93775	-111.5184
60	-38.10577	-111.6473
60.3125	-37.99286	-110.5179
60.625	-38.48045	-109.2237
60.9375	-38.12928	-109.7389
61.25	-38.28868	-109.2052
61.5625	-38.09441	-108.6542
61.875	-38.16221	-108.989
62.1875	-37.54432	-108.8678
62.5	-37.66779	-107.6292
62.8125	-37.34537	-106.8131
63.125	-37.32379	-108.1775
63.4375	-37.21656	-105.9794
63.75	-37.25476	-106.984
64.0625	-36.9448	-107.7316
64.375	-37.0712	-108.1549
64.6875	-36.71983	-108.0864
65	-36.73695	-108.5442
65.3125	-36.70728	-105.7305
65.625	-36.50185	-107.1095
65.9375	-36.59129	-106.5518
66.25	-36.31464	-105.6569
66.5625	-36.03506	-105.6751
66.875	-36.03015	-104.5818
67.1875	-35.9312	-105.9307
67.5	-35.76112	-104.7891
67.8125	-35.60759	-105.6217
68.125	-35.55591	-105.6426
68.4375	-35.36671	-104.6438
68.75	-35.12012	-103.6998
69.0625	-35.06009	-104.7743
69.375	-34.69982	-105.9279
69.6875	-34.62247	-104.9853
70	-34.39022	-105.596
70.3125	-34.12921	-103.7502
70.625	-34.49524	-104.6523
70.9375	-34.29288	-106.1569
71.25	-34.15816	-105.9217
71.5625	-33.92649	-106.0334
71.875	-33.62304	-105.6448
72.1875	-33.57352	-105.0947
72.5	-33.57651	-105.5791
72.8125	-33.01824	-106.0786
73.125	-32.90071	-105.1157
73.4375	-32.86179	-105.6168
73.75	-32.60641	-106.3517
74.0625	-32.40112	-104.8782
74.375	-32.24169	-106.5904
74.6875	-31.92031	-106.6666
75	-31.76823	-106.4827
75.3125	-31.65195	-106.9783
75.625	-31.43069	-106.0548
75.9375	-31.0322	-106.7915
76.25	-30.77321	-107.7626
76.5625	-30.66671	-108.7447
76.875	-30.44172	-108.642
77.1875	-30.14948	-109.9057
77.5	-29.9472	-110.8616
77.8125	-29.64567	-112.635
78.125	-29.35318	-112.517
78.4375	-29.13864	-114.2544
78.75	-28.91669	-114.8963
79.0625	-28.80681	-117.7759
79.375	-28.46781	-118.7505
79.6875	-28.14553	-119.2566
80	-28.00712	-122.2319
80.3125	-27.8963	-123.3917
80.625	-27.69007	-126.0031
80.9375	-27.69125	-128.5798
81.25	-27.37445	-129.9289
81.5625	-27.47311	-133.068
81.875	-27.36751	-134.6695
82.1875	-27.48814	-135.7912
82.5	-27.33736	-137.8285
82.8125	-27.36412	-139.5958
83.125	-27.36153	-140.7612
83.4375	-27.35881	-142.2529
83.75	-27.28046	-142.733
84.0625	-27.28706	-144.8936
84.375	-26.99971	-146.2968
84.6875	-26.89054	-149.1241
85	-26.80499	-151.2944
85.3125	-26.59419	-156.0572
85.625	-26.5753	-160.5626
85.9375	-26.61499	-166.1482
86.25	-26.88788	-171.0629
86.5625	-27.4024	-176.688
86.875	-27.77018	178.9161
87.1875	-28.65124	173.9286
87.5	-29.8572	170.2454
87.8125	-31.16463	168.1624
88.125	-32.46745	168.4074
88.4375	-33.79034	171.1285
88.75	-34.73389	175.7109
89.0625	-35.04044	-176.5261
89.375	-35.95398	-170.5871
89.6875	-36.01682	-162.7087
90	-36.43013	-156.6539
90.3125	-36.36889	-152.6416
90.625	-36.26043	-148.4756
90.9375	-35.64401	-144.6378
91.25	-34.94218	-139.8716
91.5625	-34.68935	-137.5159
91.875	-34.46415	-135.2091
92.1875	-33.87032	-135.8739
92.5	-33.63874	-135.8339
92.8125	-32.95909	-135.4341
93.125	-32.54585	-134.816
93.4375	-32.76207	-135.981
93.75	-32.37833	-138.2899
94.0625	-32.42027	-139.8214
94.375	-32.43579	-140.1768
94.6875	-32.38184	-141.3948
95	-32.75586	-141.362
95.3125	-32.88696	-139.9347
95.625	-33.0668	-140.9694
95.9375	-33.19732	-141.9164
96.25	-33.21192	-141.1572
96.5625	-33.43787	-139.4362
96.875	-34.05536	-137.5032
97.1875	-33.66956	-136.9234
97.5	-34.07122	-133.8473
97.8125	-33.96388	-130.1761
98.125	-33.80832	-128.1112
98.4375	-34.19854	-127.675
98.75	-33.67794	-125.1696
99.0625	-33.83649	-122.6595
99.375	-33.32198	-119.8064
99.6875	-33.29005	-117.464
100	-33.07867	-117.2111
100.3125	-32.68353	-114.6018
100.625	-32.40709	-113.782
100.9375	-32.2648	-113.4927
101.25	-31.86396	-111.8344
101.5625	-31.57953	-111.9479
101.875	-31.43404	-109.4464
102.1875	-31.15096	-108.5365
102.5	-30.77467	-108.9828
102.8125	-30.67355	-107.1614
103.125	-30.50994	-108.1616
103.4375	-30.27157	-107.7914
103.75	-30.12985	-106.821
