Frequency	Magnitude	Phase
0.3125	-80.25974	-50.64992
0.625	-79.50381	-98.52229
0.9375	-73.53554	-89.17416
1.25	-75.11329	-111.2973
1.5625	-71.35011	-128.6507
1.875	-69.36855	-133.4232
2.1875	-69.82566	-124.9838
2.5	-70.69051	-126.7821
2.8125	-72.52568	-93.35932
3.125	-68.684	-97.30373
3.4375	-68.9866	-129.713
3.75	-66.84185	-123.5343
4.0625	-65.07072	-130.6488
4.375	-64.02171	-129.7407
4.6875	-66.05598	-128.4758
5	-66.1449	-104.3277
5.3125	-65.45208	-118.2193
5.625	-63.28346	-117.986
5.9375	-65.5149	-140.8506
6.25	-64.26455	-135.843
6.5625	-64.76594	-123.4893
6.875	-62.81426	-133.3783
7.1875	-65.21181	-131.3867
7.5	-62.67169	-142.2219
7.8125	-67.33146	-145.8787
8.125	-61.78904	-136.0657
8.4375	-63.30719	-154.4904
8.75	-62.64881	-155.5206
9.0625	-63.92575	-160.2569
9.375	-65.68877	-155.7215
9.6875	-66.0573	-141.1996
10	-64.41269	-175.2175
10.3125	-63.70461	-145.6486
10.625	-62.23518	-179.5983
10.9375	-64.47634	177.5132
11.25	-65.30682	-173.0739
11.5625	-62.12115	-176.4195
11.875	-65.27646	-179.1353
12.1875	-63.11713	150.8603
12.5	-64.3736	168.1906
12.8125	-65.48104	154.1082
13.125	-61.641	156.6008
13.4375	-61.20983	138.4564
13.75	-61.20779	154.4955
14.0625	-60.38664	147.1703
14.375	-57.45741	125.216
14.6875	-57.25267	110.5756
15	-55.62846	102.2691
15.3125	-55.71266	109.6176
15.625	-55.25419	103.5287
15.9375	-52.96384	102.7519
16.25	-52.72187	92.2147
16.5625	-49.97595	80.57542
16.875	-48.8134	65.01771
17.1875	-50.27782	40.52732
17.5	-55.18029	50.07998
17.8125	-53.12971	82.10657
18.125	-50.57983	85.95736
18.4375	-47.8366	90.83225
18.75	-46.03925	84.56798
19.0625	-45.12528	84.76755
19.375	-43.48375	82.7438
19.6875	-41.07861	81.94859
20	-38.75513	83.81696
20.3125	-36.11494	78.10739
20.625	-33.55914	70.65369
20.9375	-31.18044	59.84606
21.25	-29.13571	43.93713
21.5625	-27.00509	26.92426
21.875	-25.22644	10.53452
22.1875	-23.75076	-7.432241
22.5	-22.62106	-27.80428
22.8125	-22.52297	-55.49084
23.125	-23.94391	-84.15588
23.4375	-27.25299	-100.2888
23.75	-30.7788	-97.91206
24.0625	-31.13442	-97.01239
24.375	-30.69259	-98.85528
24.6875	-31.23928	-102.2172
25	-31.48785	-102.9813
25.3125	-31.81591	-106.2959
25.625	-32.13134	-113.5885
25.9375	-31.79988	-120.753
26.25	-32.06986	-127.0455
26.5625	-31.9378	-133.1103
26.875	-32.81687	-139.226
27.1875	-33.63338	-150.3621
27.5	-34.51886	-156.721
27.8125	-36.2514	-156.5725
28.125	-38.04321	-154.352
28.4375	-39.22742	-156.6133
28.75	-39.79861	-149.2133
29.0625	-40.58593	-141.407
29.375	-39.94552	-130.9272
29.6875	-38.40626	-121.5213
30	-36.45897	-121.3871
30.3125	-33.52595	-130.6058
30.625	-31.09812	-152.6462
30.9375	-29.99716	171.1917
31.25	-34.0651	124.8199
31.5625	-47.36679	109.8951
31.875	-42.86491	-161.7575
32.1875	-39.60001	-175.1443
32.5	-39.84427	160.278
32.8125	-42.25017	145.71
33.125	-44.9181	145.7737
33.4375	-47.46127	142.4237
33.75	-50.05111	159.1183
34.0625	-50.89195	152.7906
34.375	-54.25602	172.247
34.6875	-52.0053	-157.3091
35	-52.1994	-155.5494
35.3125	-53.43616	-142.7317
35.625	-52.07003	-142.3272
35.9375	-50.16491	-139.8593
36.25	-49.60363	-129.7108
36.5625	-50.07432	-127.4846
36.875	-50.85641	-124.643
37.1875	-49.90943	-116.8985
37.5	-48.71156	-124.586
37.8125	-48.36591	-120.4387
38.125	-48.70507	-113.9628
