Frequency	Magnitude	Phase
0.3125	-77.45449	-57.09389
0.625	-74.50547	-86.34395
0.9375	-71.04739	-80.01696
1.25	-69.7321	-104.5942
1.5625	-70.49638	-107.0643
1.875	-66.55759	-103.5597
2.1875	-66.46515	-103.3917
2.5	-64.85812	-113.7211
2.8125	-65.47408	-120.6371
3.125	-62.57069	-123.0426
3.4375	-63.92808	-119.0106
3.75	-62.54906	-119.2139
4.0625	-62.13274	-111.382
4.375	-61.75216	-117.8419
4.6875	-61.59573	-120.7143
5	-61.09322	-126.0529
5.3125	-61.12272	-123.3488
5.625	-60.30197	-119.2309
5.9375	-60.60111	-133.8922
6.25	-60.84078	-124.4863
6.5625	-59.88007	-124.1433
6.875	-60.0631	-127.9995
7.1875	-60.45086	-127.5465
7.5	-59.12582	-130.892
7.8125	-59.43663	-129.5065
8.125	-60.52443	-137.1987
8.4375	-58.524	-140.3153
8.75	-59.28811	-136.4615
9.0625	-59.11221	-135.573
9.375	-58.86311	-138.724
9.6875	-58.33083	-147.8908
10	-60.50736	-147.3716
10.3125	-59.51198	-145.7932
10.625	-58.00605	-151.3954
10.9375	-59.95105	-158.9414
11.25	-60.23174	-162.912
11.5625	-60.10759	-151.7759
11.875	-59.90345	-169.7331
12.1875	-59.1477	-160.8846
12.5	-60.75252	-170.7132
12.8125	-59.93765	-174.0763
13.125	-59.14065	-176.8366
13.4375	-58.87115	170.2604
13.75	-58.46456	161.8595
14.0625	-58.58792	153.56
14.375	-57.81332	156.4405
14.6875	-56.81347	144.5137
15	-55.75318	132.7969
15.3125	-55.55746	117.7626
15.625	-53.32164	118.4658
15.9375	-52.72551	105.1979
16.25	-51.37024	91.88656
16.5625	-49.54981	79.13631
16.875	-48.99826	58.91042
17.1875	-50.77902	31.66457
17.5	-57.16389	50.33546
17.8125	-54.38747	85.02813
18.125	-50.28981	93.3674
18.4375	-47.93482	85.51352
18.75	-46.17652	90.21609
19.0625	-44.62523	86.27327
19.375	-42.77314	83.65207
19.6875	-41.28762	85.94518
20	-38.64457	85.03371
20.3125	-36.35366	80.16723
20.625	-33.88457	76.71224
20.9375	-31.41813	72.44462
21.25	-28.33014	65.97787
21.5625	-24.68171	57.35127
21.875	-20.3308	30.753
22.1875	-18.50951	-8.793159
22.5	-19.21457	-43.27084
22.8125	-21.07293	-67.62436
23.125	-23.07306	-83.76369
23.4375	-25.32852	-95.39754
23.75	-27.22939	-100.7521
24.0625	-28.54307	-103.441
24.375	-29.27512	-106.8669
24.6875	-29.82874	-107.9853
25	-30.18448	-110.0146
25.3125	-30.42009	-113.5449
25.625	-30.52531	-115.6945
25.9375	-30.7091	-124.2059
26.25	-30.93376	-130.5854
26.5625	-31.33643	-136.3111
26.875	-31.94016	-142.2356
27.1875	-32.79933	-150.0395
27.5	-34.33344	-158.0783
27.8125	-36.13333	-158.8533
28.125	-37.66303	-155.6921
28.4375	-38.55789	-148.1202
28.75	-39.08014	-138.5497
29.0625	-38.53691	-131.2451
29.375	-37.32175	-128.6667
29.6875	-36.13282	-130.5451
30	-34.96282	-131.5513
30.3125	-33.48442	-139.5933
30.625	-31.58971	-156.3584
30.9375	-32.44005	166.7228
31.25	-38.20096	147.1083
31.5625	-44.21872	167.6521
31.875	-42.25089	-151.9463
32.1875	-39.10742	-168.2632
32.5	-40.24093	172.7434
32.8125	-43.01882	165.5214
33.125	-45.99353	168.5452
33.4375	-47.31834	-179.0789
33.75	-49.22448	-163.726
34.0625	-48.41259	-150.1162
34.375	-47.51688	-143.1954
34.6875	-47.91168	-137.8446
35	-47.05525	-139.978
35.3125	-46.92604	-134.4675
35.625	-47.14491	-131.4571
35.9375	-47.27517	-123.5658
36.25	-46.38802	-123.0354
36.5625	-45.70003	-121.9635
36.875	-45.45155	-121.9515
37.1875	-45.70406	-116.7194
37.5	-44.88747	-115.7794
37.8125	-44.30276	-116.5573
38.125	-44.44102	-120.6767
38.4375	-44.96561	-117.7001
38.75	-44.68258	-115.1354
39.0625	-44.31266	-112.5803
39.375	-44.0672	-112.5234
39.6875	-44.10564	-109.3889
40	-43.50436	-111.9299
40.3125	-43.30872	-103.9543
40.625	-41.97669	-107.6503
40.9375	-42.23398	-118.9685
41.25	-42.79968	-117.6485
41.5625	-43.24447	-115.1848
41.875	-42.95373	-112.1796
42.1875	-43.05464	-113.4901
42.5	-42.51289	-111.8608
42.8125	-42.9358	-109.7084
43.125	-42.32786	-112.978
43.4375	-42.29995	-110.7852
43.75	-41.86605	-107.9348
44.0625	-41.14416	-109.5461
44.375	-41.87994	-110.5491
44.6875	-41.95472	-114.1496
45	-41.83994	-108.7921
45.3125	-41.24523	-114.0641
45.625	-40.61481	-113.4939
45.9375	-41.49675	-114.7481
46.25	-41.67938	-116.1186
46.5625	-42.18075	-109.7565
46.875	-42.06489	-111.2893
47.1875	-41.24343	-109.5727
47.5	-41.51683	-107.926
47.8125	-41.49355	-107.9072
48.125	-41.20371	-106.954
48.4375	-40.7799	-104.1223
48.75	-40.51962	-105.0395
49.0625	-40.66052	-108.8467
49.375	-40.02674	-103.708
49.6875	-40.40707	-105.9026
50	-40.07214	-105.3953
50.3125	-39.99414	-105.5611
50.625	-39.77414	-103.399
50.9375	-39.58429	-106.6755
51.25	-39.19453	-105.2862
51.5625	-39.59053	-105.9728
51.875	-39.41701	-104.6439
52.1875	-39.04238	-104.2698
52.5	-39.00747	-106.7563
52.8125	-38.63274	-103.6309
53.125	-38.78098	-106.259
53.4375	-38.57983	-104.5729
53.75	-38.44744	-103.4898
54.0625	-38.50291	-106.0938
54.375	-38.53529	-104.6432
54.6875	-38.19435	-105.703
55	-37.84924	-103.3421
55.3125	-37.76723	-104.0207
55.625	-37.76675	-105.5553
55.9375	-37.62996	-103.7956
56.25	-37.70279	-105.8387
56.5625	-37.23332	-103.82
56.875	-37.09071	-104.2655
57.1875	-37.15786	-106.0075
57.5	-36.73081	-105.9703
57.8125	-36.99654	-106.8073
58.125	-36.3358	-106.6231
58.4375	-36.63133	-106.8272
58.75	-36.44992	-107.8379
59.0625	-36.24143	-108.3119
59.375	-36.22909	-109.8532
59.6875	-36.3955	-110.9277
60	-36.44931	-109.0947
60.3125	-36.28912	-112.2584
60.625	-36.33883	-109.1924
60.9375	-36.59254	-109.3014
61.25	-36.49688	-108.7096
61.5625	-36.28778	-107.8679
61.875	-36.29969	-107.3738
62.1875	-36.01474	-106.6138
62.5	-35.89463	-107.4109
62.8125	-35.92997	-107.4853
63.125	-35.55235	-107.0008
63.4375	-35.47495	-106.4077
63.75	-35.42919	-108.5156
64.0625	-35.36226	-106.1595
64.375	-35.34529	-107.6494
64.6875	-35.02745	-107.472
65	-35.12656	-107.6117
65.3125	-35.02206	-106.1939
65.625	-34.81849	-106.6037
65.9375	-34.83865	-105.7606
66.25	-34.72362	-107.1995
66.5625	-34.58787	-106.8055
66.875	-34.22173	-103.933
67.1875	-34.19375	-104.2776
67.5	-33.95663	-104.7525
67.8125	-33.84631	-104.7269
68.125	-33.6638	-106.0503
68.4375	-33.56509	-104.3767
68.75	-33.32215	-105.7008
69.0625	-33.19216	-106.1311
69.375	-33.05965	-105.0597
69.6875	-32.89263	-105.5345
70	-32.76226	-107.6895
70.3125	-32.70234	-107.5668
70.625	-32.71199	-107.5418
70.9375	-32.65475	-107.1783
71.25	-32.48211	-106.235
71.5625	-32.13564	-106.1341
71.875	-32.09415	-106.7902
72.1875	-31.93955	-107.3063
72.5	-31.98038	-107.316
72.8125	-31.43711	-105.9806
73.125	-31.6137	-106.5912
73.4375	-31.30878	-106.7496
73.75	-31.2275	-106.7631
74.0625	-30.87632	-105.6165
74.375	-30.63363	-106.4569
74.6875	-30.50001	-106.7696
75	-30.20192	-107.8177
75.3125	-30.002	-107.1823
75.625	-29.86565	-108.5199
75.9375	-29.75647	-107.6745
76.25	-29.40436	-108.2831
76.5625	-29.09973	-110.0054
76.875	-28.96186	-110.3007
77.1875	-28.69688	-111.201
77.5	-28.43254	-111.9761
77.8125	-28.36046	-112.6359
78.125	-28.07845	-114.1684
78.4375	-27.85676	-114.972
78.75	-27.57659	-115.4371
79.0625	-27.43525	-116.7571
79.375	-27.25177	-118.2587
79.6875	-27.04052	-118.8994
80	-26.72128	-120.7245
80.3125	-26.52708	-122.7263
80.625	-26.42418	-124.3777
80.9375	-26.26833	-126.4896
81.25	-26.12985	-127.8877
81.5625	-26.04788	-130.8173
81.875	-26.0064	-132.6938
82.1875	-25.84189	-134.1096
82.5	-25.89271	-136.218
82.8125	-25.81915	-138.5299
83.125	-25.87476	-139.5833
83.4375	-25.7841	-141.5794
83.75	-25.64398	-143.5162
84.0625	-25.72166	-144.6905
84.375	-25.50281	-146.7638
84.6875	-25.34471	-149.2384
85	-25.31818	-152.9335
85.3125	-25.20015	-156.3449
85.625	-25.25095	-160.7238
85.9375	-25.35432	-165.1362
86.25	-25.69389	-169.6864
86.5625	-26.05275	-175.4733
86.875	-26.67915	179.6262
87.1875	-27.70859	175.4907
87.5	-28.7487	172.2424
87.8125	-30.21168	172.1829
88.125	-31.35872	173.2763
88.4375	-32.54556	177.1725
88.75	-33.1789	-177.1637
89.0625	-34.00923	-169.3536
89.375	-34.1478	-162.9571
89.6875	-34.45195	-157.3844
90	-34.27095	-153.8116
90.3125	-34.24045	-146.9082
90.625	-34.06744	-143.0691
90.9375	-33.36412	-139.2275
91.25	-32.8955	-137.2557
91.5625	-32.42215	-134.6655
91.875	-32.03954	-134.7525
92.1875	-31.7898	-133.3977
92.5	-31.18986	-133.7116
92.8125	-31.095	-134.9856
93.125	-30.72171	-135.1866
93.4375	-30.65034	-137.879
93.75	-30.37564	-138.0633
94.0625	-30.52614	-139.7178
94.375	-30.684	-140.5772
94.6875	-30.88232	-141.5031
95	-30.91253	-142.572
95.3125	-31.06183	-141.0846
95.625	-31.23953	-140.5213
95.9375	-31.56467	-139.2626
96.25	-31.65393	-140.001
96.5625	-31.9544	-137.8398
96.875	-32.06924	-137.1185
97.1875	-32.07665	-133.6863
97.5	-32.34146	-131.6002
97.8125	-32.1359	-127.461
98.125	-32.08085	-125.4391
98.4375	-32.15852	-125.2535
98.75	-31.60693	-121.8229
99.0625	-31.68369	-120.8529
99.375	-31.3215	-118.9382
99.6875	-31.2481	-116.4949
100	-30.88317	-115.4639
100.3125	-30.40532	-115.3022
100.625	-30.30891	-113.8346
100.9375	-30.29085	-114.0747
101.25	-29.87603	-113.6634
101.5625	-29.71797	-112.4882
101.875	-29.45078	-111.7396
102.1875	-29.37646	-110.6042
102.5	-29.1539	-110.6728
102.8125	-28.82438	-110.248
103.125	-28.71087	-109.4965
103.4375	-28.48763	-108.577
103.75	-28.22829	-109.0752
104.0625	-28.14904	-108.1969
104.375	-27.90149	-108.2154
104.6875	-27.69134	-107.5936
105	-27.44748	-107.1717
105.3125	-27.24879	-107.3398
105.625	-27.10598	-107.2934
105.9375	-26.81183	-106.8899
106.25	-26.73126	-107.0461
106.5625	-26.61271	-106.2768
106.875	-26.38734	-106.4435
107.1875	-26.14474	-106.1273
107.5	-25.95448	-105.9407
107.8125	-25.879	-105.5481
108.125	-25.60943	-106.039
108.4375	-25.39119	-106.7915
108.75	-25.22953	-105.7242
109.0625	-25.06052	-106.3965
109.375	-24.87367	-105.6827
109.6875	-24.59519	-106.6906
110	-24.54532	-105.6812
110.3125	-24.37424	-106.7411
110.625	-24.17687	-106.435
110.9375	-24.06739	-106.7443
111.25	-23.80747	-106.8949
111.5625	-23.6986	-106.9575
111.875	-23.54616	-106.9998
112.1875	-23.36752	-107.948
112.5	-23.24991	-107.3015
112.8125	-23.13902	-108.2089
113.125	-22.85407	-107.4573
113.4375	-22.80798	-107.8807
113.75	-22.65672	-108.3455
114.0625	-22.53115	-108.3311
114.375	-22.43148	-108.5717
114.6875	-22.34391	-108.9691
115	-22.20982	-108.3556
115.3125	-22.13285	-108.634
115.625	-22.05498	-108.3483
115.9375	-21.83987	-108.2958
116.25	-21.67268	-107.9406
116.5625	-21.56616	-108.0116
116.875	-21.39082	-107.5056
117.1875	-21.15898	-107.8186
117.5	-20.96727	-107.4722
117.8125	-20.72201	-107.7606
118.125	-20.47276	-108.8834
118.4375	-20.29947	-110.6797
118.75	-20.28342	-112.6354
119.0625	-20.65507	-113.8864
119.375	-20.82082	-111.7706
119.6875	-20.80065	-110.9552
120	-20.73919	-109.9958
120.3125	-20.66854	-108.4609
120.625	-20.64322	-108.339
120.9375	-20.47336	-104.8006
121.25	-20.24475	-104.0234
121.5625	-19.87616	-102.0963
121.875	-19.47013	-102.4119
122.1875	-19.17024	-102.0106
122.5	-18.8944	-102.5868
122.8125	-18.74392	-102.0489
123.125	-18.49899	-103.1135
123.4375	-18.37934	-102.772
123.75	-18.1729	-102.8167
124.0625	-18.05225	-102.2885
124.375	-17.89806	-102.0666
124.6875	-17.66565	-101.1618
125	-17.46103	-100.8265
125.3125	-17.15653	-100.2952
