Frequency	Magnitude	Phase
0.3125	-82.9528	-134.7183
0.625	-75.82838	-112.7194
0.9375	-72.62978	-103.9179
1.25	-72.16343	-107.6242
1.5625	-70.60853	-114.9076
1.875	-68.63866	-114.1378
2.1875	-68.01601	-113.3996
2.5	-65.94773	-103.2075
2.8125	-65.39847	-122.0099
3.125	-64.97108	-118.6232
3.4375	-65.84696	-120.1227
3.75	-65.1619	-129.2194
4.0625	-65.13963	-119.5171
4.375	-62.8805	-124.2988
4.6875	-64.04211	-109.3848
5	-62.33156	-129.5786
5.3125	-63.79947	-117.5963
5.625	-61.84078	-131.9082
5.9375	-62.81836	-127.3359
6.25	-61.92036	-118.9221
6.5625	-60.63575	-128.6867
6.875	-62.34003	-122.115
7.1875	-60.59776	-123.7528
7.5	-62.64306	-137.3861
7.8125	-61.52588	-153.1696
8.125	-58.7559	-132.3965
8.4375	-61.13502	-142.9312
8.75	-60.71756	-145.3479
9.0625	-61.45992	-145.3736
9.375	-59.34753	-143.4983
9.6875	-59.2014	-142.2505
10	-60.28557	-152.9225
10.3125	-60.51222	-146.5236
10.625	-59.34253	-147.1686
10.9375	-60.63448	-150.8242
11.25	-60.50719	-169.2474
11.5625	-58.65561	-157.8412
11.875	-62.07352	-173.103
12.1875	-61.67383	179.6681
12.5	-62.27009	177.8949
12.8125	-61.2846	-167.2211
13.125	-59.79768	170.8322
13.4375	-60.18284	162.0816
13.75	-58.89156	162.7868
14.0625	-58.4455	149.1021
14.375	-56.77188	143.3027
14.6875	-57.38988	143.1324
15	-57.70203	137.4227
15.3125	-54.30258	120.1193
15.625	-53.2697	116.5725
15.9375	-54.02267	113.343
16.25	-50.8927	100.6543
16.5625	-49.67619	85.61773
16.875	-48.95485	70.3821
17.1875	-49.59974	47.31236
17.5	-55.369	62.36639
17.8125	-54.44781	79.884
18.125	-51.86518	89.06641
18.4375	-48.76398	88.53398
18.75	-45.91357	90.7621
19.0625	-44.36305	92.54637
19.375	-42.19177	86.91189
19.6875	-40.1483	86.38485
20	-37.84345	82.89129
20.3125	-35.76647	80.27677
20.625	-32.75423	74.23775
20.9375	-29.77258	68.8842
21.25	-26.31365	59.38984
21.5625	-22.15988	39.65779
21.875	-18.89346	3.573308
22.1875	-18.29205	-39.55622
22.5	-20.75315	-78.96526
22.8125	-25.24688	-97.39787
23.125	-28.02701	-97.00257
23.4375	-29.4036	-99.29012
23.75	-30.67273	-102.724
24.0625	-31.27904	-103.9265
24.375	-32.06888	-105.5559
24.6875	-32.24114	-108.1209
25	-32.46381	-108.3084
25.3125	-32.51146	-111.4963
25.625	-32.66105	-114.7233
25.9375	-32.51685	-120.2702
26.25	-32.81498	-126.5725
26.5625	-32.91734	-134.1626
26.875	-33.70145	-141.2783
27.1875	-34.33324	-151.9198
27.5	-35.98763	-155.4259
27.8125	-37.59024	-158.2376
28.125	-39.52062	-152.8215
28.4375	-40.28007	-146.0177
