Frequency	Magnitude	Phase
0.3125	-82.82601	-1.585441
0.625	-80.81386	-92.67589
0.9375	-80.82104	-78.36857
1.25	-75.02404	-94.65188
1.5625	-75.2652	-108.417
1.875	-71.51767	-105.4201
2.1875	-71.56364	-102.108
2.5	-70.01931	-115.1167
2.8125	-69.86299	-109.0945
3.125	-69.81927	-116.1722
3.4375	-67.88015	-122.9587
3.75	-67.59696	-116.9013
4.0625	-67.15737	-116.2192
4.375	-67.45678	-111.1422
4.6875	-66.26511	-114.0979
5	-66.58109	-119.8322
5.3125	-66.71752	-124.2875
5.625	-65.9621	-140.0491
5.9375	-67.90246	-121.4649
6.25	-66.04565	-136.5487
6.5625	-66.12627	-133.1532
6.875	-64.91811	-138.8083
7.1875	-66.0167	-125.8965
7.5	-64.33496	-136.027
7.8125	-63.78983	-139.5535
8.125	-64.8479	-139.9812
8.4375	-63.58673	-130.9063
8.75	-64.25831	-134.9236
9.0625	-63.60989	-151.5557
9.375	-63.56229	-123.3533
9.6875	-63.28229	-143.6055
10	-65.88874	-151.6577
10.3125	-64.13133	-146.3469
10.625	-66.0397	-158.6239
10.9375	-64.63789	-157.9273
11.25	-63.64478	-167.1915
11.5625	-65.09381	-176.5714
11.875	-64.75625	177.8324
12.1875	-63.11752	-174.7901
12.5	-64.74896	176.5439
12.8125	-63.44214	157.4241
13.125	-62.75194	159.5061
13.4375	-62.31197	158.8866
13.75	-63.72856	138.7063
14.0625	-63.78681	153.2851
14.375	-60.45297	134.6198
14.6875	-58.4682	125.3532
15	-58.47015	121.7305
15.3125	-58.03762	123.4664
15.625	-54.89853	105.9895
15.9375	-53.94012	106.6052
16.25	-52.53297	90.26617
16.5625	-51.65722	88.93613
16.875	-49.47452	65.7924
17.1875	-50.22311	45.99699
17.5	-55.22876	46.02328
17.8125	-53.9057	80.21533
18.125	-52.47651	83.30819
18.4375	-49.06885	87.02587
18.75	-47.55316	88.75893
19.0625	-45.62199	85.21854
19.375	-42.63771	84.63307
19.6875	-41.11379	77.65435
20	-38.75385	69.84713
20.3125	-38.133	74.36012
20.625	-33.80275	75.4884
20.9375	-30.35358	61.05366
