Frequency	Magnitude	Phase
0.3125	-76.98367	-139.0882
0.625	-71.4628	-133.6752
0.9375	-69.35485	-128.4961
1.25	-67.89851	-128.2339
1.5625	-65.86592	-116.3169
1.875	-66.14652	-126.5309
2.1875	-65.26065	-128.6909
2.5	-63.60611	-129.6586
2.8125	-63.71276	-133.1121
3.125	-63.15058	-133.616
3.4375	-62.88909	-128.7548
3.75	-61.95642	-133.0296
4.0625	-61.69193	-135.7054
4.375	-60.94515	-132.9959
4.6875	-61.09235	-129.6009
5	-61.75388	-129.0634
5.3125	-61.27591	-130.0753
5.625	-61.22276	-132.0549
5.9375	-60.54679	-132.5393
6.25	-61.09818	-134.5114
6.5625	-61.36204	-135.4406
6.875	-60.07587	-134.5673
7.1875	-59.71253	-134.4131
7.5	-59.87991	-136.8046
7.8125	-60.2812	-139.3069
8.125	-59.96716	-141.9124
8.4375	-59.41464	-139.8167
8.75	-60.67046	-144.9966
9.0625	-59.16376	-148.8797
9.375	-60.28223	-144.0168
9.6875	-60.32273	-146.3751
10	-60.01756	-147.4481
10.3125	-59.40529	-151.5438
10.625	-59.28257	-149.2271
10.9375	-59.55737	-149.0217
11.25	-60.20507	-156.1141
11.5625	-59.96805	-158.7941
11.875	-60.54646	-172.7059
12.1875	-61.63442	-170.1073
12.5	-62.34676	-168.5101
12.8125	-59.4748	-173.4379
13.125	-59.9608	-178.4381
13.4375	-59.65741	162.5517
13.75	-59.88197	157.857
14.0625	-59.48145	154.2615
14.375	-57.61853	138.1213
14.6875	-57.11289	139.9348
15	-56.57158	131.4397
15.3125	-55.00967	120.3187
15.625	-54.07921	111.282
15.9375	-52.88496	101.3642
16.25	-51.52441	92.91437
16.5625	-50.72628	76.33429
16.875	-51.59924	53.94477
17.1875	-56.18578	62.55179
17.5	-54.98778	96.81392
17.8125	-51.9663	96.7536
18.125	-48.9752	97.29444
18.4375	-46.77692	99.60632
18.75	-45.24588	94.81094
19.0625	-43.08739	90.83795
19.375	-41.13845	87.69427
19.6875	-39.29814	85.52808
20	-37.29078	83.00836
20.3125	-34.77008	81.04974
20.625	-31.97652	77.14839
20.9375	-28.59948	71.8889
21.25	-24.57913	63.09546
21.5625	-18.33377	37.83303
21.875	-15.87924	-24.7858
22.1875	-19.59707	-67.25095
22.5	-23.15248	-88.03619
22.8125	-26.30828	-95.81676
23.125	-28.25607	-98.07381
23.4375	-29.56889	-100.0104
23.75	-30.40527	-102.3195
24.0625	-31.14449	-103.3191
24.375	-31.54687	-105.8418
24.6875	-31.76817	-108.4366
25	-32.12188	-111.2333
25.3125	-32.205	-114.8807
25.625	-32.24987	-119.4835
25.9375	-32.36876	-123.6901
26.25	-32.72363	-127.7904
26.5625	-33.66368	-138.5703
26.875	-33.86646	-144.3918
27.1875	-34.52721	-146.5212
27.5	-35.64467	-150.5067
27.8125	-36.73093	-151.8208
28.125	-37.6974	-150.6342
28.4375	-38.36809	-146.5847
28.75	-38.80125	-140.2675
29.0625	-38.21381	-136.2886
29.375	-37.22858	-134.2568
29.6875	-36.03362	-135.5475
30	-34.61317	-142.3855
30.3125	-33.39817	-155.6159
30.625	-32.62162	-178.2857
30.9375	-35.36403	155.0322
31.25	-39.21409	148.7123
31.5625	-44.8574	152.7035
31.875	-44.48312	-169.6459
32.1875	-41.73561	178.6884
32.5	-42.96959	166.8446
32.8125	-45.62588	162.2115
33.125	-48.22058	170.435
33.4375	-50.67572	-178.0865
33.75	-50.03139	-157.2563
34.0625	-50.27817	-150.0607
34.375	-49.89999	-144.9745
34.6875	-50.00084	-136.2707
35	-48.496	-130.8186
35.3125	-48.15565	-125.2051
35.625	-47.90127	-123.5709
35.9375	-47.48592	-123.2805
36.25	-46.29516	-120.7496
36.5625	-46.57048	-118.1603
36.875	-46.36732	-114.2207
37.1875	-46.2705	-117.0194
37.5	-45.9823	-112.8875
37.8125	-45.48018	-114.7768
38.125	-45.50933	-112.1844
38.4375	-45.24641	-110.8205
38.75	-44.976	-111.7029
39.0625	-44.46913	-111.6901
39.375	-44.56995	-113.0954
39.6875	-44.55979	-110.9043
40	-44.04362	-109.4676
40.3125	-43.70528	-108.4334
40.625	-42.39287	-110.376
40.9375	-43.0538	-120.8912
41.25	-43.67594	-114.8788
41.5625	-43.52983	-115.328
41.875	-43.22512	-110.6888
42.1875	-43.12706	-113.5374
42.5	-42.7893	-109.1018
42.8125	-42.83855	-111.8211
43.125	-42.73204	-111.6656
43.4375	-42.506	-111.6818
43.75	-42.27914	-114.1474
44.0625	-42.74984	-114.1498
44.375	-42.74483	-110.1341
44.6875	-42.07377	-109.7222
45	-42.28729	-112.0828
45.3125	-42.2983	-112.8376
45.625	-41.92581	-114.4307
45.9375	-42.21697	-111.7004
46.25	-42.31189	-115.0897
46.5625	-41.9397	-111.9509
46.875	-42.31057	-113.8296
47.1875	-42.17511	-108.8612
47.5	-42.45778	-110.4256
47.8125	-41.71412	-110.3871
48.125	-41.76173	-108.282
48.4375	-41.5172	-110.4921
48.75	-41.61755	-107.9875
49.0625	-41.24769	-107.0636
49.375	-41.34278	-108.5386
49.6875	-41.06797	-108.3719
50	-41.12198	-108.6264
50.3125	-40.86266	-107.9764
50.625	-40.55226	-106.8213
50.9375	-40.78422	-105.4766
