Frequency	Magnitude	Phase
0.3125	-81.26199	-92.61797
0.625	-75.20586	-81.4117
0.9375	-73.02298	-124.0716
1.25	-70.56461	-140.2499
1.5625	-68.67971	-118.9191
1.875	-68.03534	-125.7339
2.1875	-67.14621	-125.3134
2.5	-65.96163	-124.5192
2.8125	-64.79951	-124.1694
3.125	-65.31792	-137.7646
3.4375	-64.42442	-136.8216
3.75	-64.34979	-130.692
4.0625	-64.38742	-130.3622
4.375	-63.51498	-132.7061
4.6875	-62.63492	-135.4327
5	-62.32038	-133.5424
5.3125	-61.11174	-132.6205
5.625	-61.8234	-137.2811
5.9375	-61.91768	-132.91
6.25	-61.39214	-139.6934
6.5625	-60.23053	-139.9812
6.875	-60.97018	-144.8381
7.1875	-60.28797	-142.4792
7.5	-59.79224	-140.9841
7.8125	-59.42852	-144.5602
8.125	-59.02327	-144.2474
8.4375	-59.68405	-148.1588
8.75	-59.92025	-155.2476
9.0625	-58.79218	-154.5013
9.375	-59.18642	-153.7774
9.6875	-59.25408	-148.4759
10	-58.96767	-158.7068
10.3125	-58.6498	-155.7077
10.625	-58.65194	-163.9181
10.9375	-58.33891	-168.7218
11.25	-58.44331	-163.7269
11.5625	-58.62274	-163.2706
11.875	-59.56559	-160.5529
12.1875	-58.22083	-172.9099
12.5	-59.09974	-174.4602
12.8125	-58.48257	-169.7892
13.125	-59.1067	178.2317
13.4375	-57.66764	177.1927
13.75	-57.97882	162.8434
14.0625	-57.93385	157.8137
14.375	-57.8718	152.3018
14.6875	-57.05859	142.3435
15	-56.74846	141.4591
15.3125	-55.62054	132.818
15.625	-55.02921	116.1332
15.9375	-53.97381	106.6786
16.25	-52.73991	86.16249
16.5625	-51.36329	77.34381
16.875	-52.71949	49.2378
17.1875	-56.01675	58.40358
17.5	-54.50072	85.37074
17.8125	-51.57497	91.8342
18.125	-48.7585	89.08541
18.4375	-46.87085	85.4716
18.75	-44.75967	84.65143
19.0625	-42.78848	83.89156
19.375	-40.7361	80.08167
19.6875	-38.39597	76.35185
20	-35.97403	73.45815
20.3125	-33.35578	69.35761
20.625	-30.39578	66.82305
20.9375	-26.54435	60.85337
21.25	-21.03821	49.21153
21.5625	-10.88276	-0.3221499
21.875	-18.95036	-86.02485
22.1875	-24.1918	-94.31415
22.5	-26.77896	-97.76885
22.8125	-28.53705	-98.77045
23.125	-29.65343	-102.9241
23.4375	-30.2115	-100.1663
23.75	-30.86676	-101.377
24.0625	-31.10142	-104.5172
24.375	-31.25438	-105.5101
24.6875	-31.21763	-109.744
25	-31.20186	-112.4622
25.3125	-31.17214	-116.4721
25.625	-31.23585	-123.4768
25.9375	-31.2705	-129.1636
26.25	-31.48452	-137.23
26.5625	-31.7786	-145.2336
26.875	-32.93967	-151.0835
27.1875	-34.25281	-155.1688
27.5	-35.43509	-157.689
27.8125	-36.64648	-156.8321
28.125	-37.9274	-152.8453
28.4375	-38.55623	-144.1125
28.75	-38.75994	-136.6407
29.0625	-38.29366	-130.7845
29.375	-37.0269	-128.1181
29.6875	-35.87721	-129.2882
30	-34.40623	-131.0176
30.3125	-32.81781	-141.2713
30.625	-31.10398	-156.7179
30.9375	-30.88885	165.2338
31.25	-36.67412	137.6223
31.5625	-45.5456	167.1667
31.875	-39.82345	-154.2607
32.1875	-37.12582	-174.2388
32.5	-38.61323	161.8607
32.8125	-41.45176	151.7684
33.125	-44.35939	149.4542
33.4375	-47.14964	158.6826
33.75	-48.89992	169.2423
34.0625	-48.99883	178.8969
34.375	-50.05198	-168.5041
34.6875	-50.06628	-155.7613
35	-49.84394	-150.2018
35.3125	-49.31937	-142.1754
35.625	-49.5183	-137.1077
35.9375	-49.24882	-134.7064
36.25	-48.69247	-127.3873
36.5625	-48.27499	-130.7772
36.875	-48.32043	-124.8219
37.1875	-48.01189	-121.0547
37.5	-47.83921	-119.0923
37.8125	-46.67203	-120.9048
38.125	-47.13509	-121.4858
38.4375	-46.37083	-117.0844
38.75	-46.67694	-115.8785
39.0625	-46.77295	-112.6642
39.375	-45.80479	-109.313
39.6875	-45.52613	-109.7918
40	-45.52201	-108.1835
40.3125	-44.80092	-105.7609
40.625	-42.99782	-107.1261
40.9375	-43.54485	-130.8678
41.25	-46.13274	-120.0857
41.5625	-45.30454	-116.9336
41.875	-45.19068	-113.5338
42.1875	-45.34941	-113.4503
42.5	-45.04555	-111.9757
42.8125	-44.90493	-112.1232
43.125	-44.5312	-109.9454
43.4375	-44.37951	-108.9156
43.75	-44.16608	-111.5745
44.0625	-43.5866	-112.6638
44.375	-44.25028	-116.1253
44.6875	-44.79142	-114.4274
45	-44.3809	-111.5223
45.3125	-44.1538	-110.4491
45.625	-44.02172	-109.8081
45.9375	-43.71767	-110.4334
46.25	-44.09568	-111.3482
46.5625	-44.38917	-111.5162
46.875	-43.60968	-107.5475
47.1875	-43.65339	-106.5623
47.5	-43.43944	-106.2957
47.8125	-43.07491	-107.512
48.125	-42.56398	-107.2986
48.4375	-42.72831	-107.3225
48.75	-42.32993	-108.1509
49.0625	-42.62537	-107.5403
49.375	-42.5474	-105.8567
49.6875	-42.36613	-106.8508
50	-42.20103	-107.3025
50.3125	-41.8913	-106.19
50.625	-41.76213	-106.6915
50.9375	-41.66162	-107.2869
51.25	-41.80295	-105.9491
51.5625	-41.4254	-105.1813
51.875	-41.28443	-104.686
52.1875	-41.06853	-105.6182
52.5	-40.98265	-104.3734
52.8125	-40.64906	-103.3683
53.125	-40.57329	-105.4359
53.4375	-40.46823	-103.6573
53.75	-40.28932	-105.8716
54.0625	-40.07312	-104.6095
54.375	-40.12467	-103.5985
54.6875	-39.37194	-104.5576
55	-39.44753	-106.4845
55.3125	-39.09089	-104.0016
55.625	-39.14811	-106.0153
55.9375	-38.99006	-106.0024
56.25	-38.93705	-106.5363
56.5625	-38.61337	-104.1875
56.875	-38.4427	-105.5859
57.1875	-38.44741	-106.004
57.5	-38.2716	-105.0622
57.8125	-37.95459	-105.9623
58.125	-37.77446	-104.8746
58.4375	-37.97043	-105.5065
58.75	-37.829	-106.9107
59.0625	-37.6197	-107.862
59.375	-37.66182	-107.7395
59.6875	-37.25382	-108.2959
60	-37.27851	-107.1751
60.3125	-37.39531	-106.2494
60.625	-37.41262	-105.9037
60.9375	-37.16619	-108.1249
61.25	-37.21759	-109.4483
61.5625	-36.91993	-108.2485
61.875	-36.82475	-105.6061
62.1875	-36.73939	-106.5132
62.5	-36.59208	-105.9048
62.8125	-36.69875	-104.4866
63.125	-36.79119	-104.4848
63.4375	-36.30946	-104.4693
63.75	-36.26115	-105.5452
64.0625	-35.81387	-107.1422
64.375	-35.67488	-106.7156
64.6875	-35.81624	-106.6828
65	-35.61359	-105.8407
65.3125	-35.77317	-107.0747
65.625	-35.8089	-106.8657
65.9375	-35.77502	-103.9281
66.25	-35.57631	-104.783
66.5625	-35.01788	-103.9268
66.875	-35.02259	-102.3713
67.1875	-34.91415	-101.9466
67.5	-34.88877	-102.4522
67.8125	-34.34369	-102.0658
68.125	-34.27677	-100.3566
68.4375	-34.1046	-101.3244
68.75	-33.81882	-101.3327
69.0625	-33.49849	-102.005
