Frequency	Magnitude	Phase
0.3125	-83.6981	-69.4348
0.625	-75.86404	-85.21729
0.9375	-76.62526	-110.0025
1.25	-71.45534	-98.74206
1.5625	-69.49255	-99.64819
1.875	-69.88251	-117.2692
2.1875	-68.56071	-119.3335
2.5	-67.24272	-113.7043
2.8125	-67.30254	-113.1443
3.125	-66.38869	-135.8834
3.4375	-65.75023	-122.4624
3.75	-64.96125	-122.3203
4.0625	-66.06107	-124.5916
4.375	-64.22799	-130.6429
4.6875	-63.11055	-125.8449
5	-64.74557	-140.6402
5.3125	-63.07598	-136.8521
5.625	-63.6544	-131.8775
5.9375	-63.13293	-149.876
6.25	-63.00812	-142.4336
6.5625	-62.24142	-138.8568
6.875	-63.26219	-139.5272
7.1875	-62.19689	-147.1457
7.5	-63.29123	-148.4046
7.8125	-63.67892	-155.8057
8.125	-63.3501	-147.8792
8.4375	-62.53965	-155.6638
8.75	-62.42828	-166.0877
9.0625	-62.53331	-156.9191
9.375	-61.19157	-162.6834
9.6875	-61.50615	-166.3503
10	-60.9995	-159.8339
10.3125	-62.13001	-170.3011
10.625	-59.93332	176.9893
10.9375	-60.94124	172.7107
11.25	-61.35118	165.5168
11.5625	-60.77079	164.437
11.875	-60.45101	166.6566
12.1875	-61.85746	159.217
12.5	-61.6055	137.895
12.8125	-59.95824	150.2713
13.125	-58.57296	147.9742
13.4375	-58.76287	146.2619
13.75	-58.13407	130.5119
14.0625	-56.94955	127.6132
14.375	-55.9845	119.3175
14.6875	-55.37828	112.4668
15	-54.95566	110.0717
15.3125	-53.38461	103.3754
15.625	-52.31635	102.9021
15.9375	-50.94048	96.88084
16.25	-49.66425	89.6086
16.5625	-48.20698	75.81152
16.875	-46.71243	59.20047
17.1875	-49.06216	40.68
17.5	-54.23179	54.61436
17.8125	-51.59593	84.75773
18.125	-48.93055	88.14072
18.4375	-46.48544	90.1002
18.75	-44.37464	85.82981
19.0625	-42.64772	83.66798
19.375	-40.52887	82.93691
19.6875	-38.58523	79.82899
20	-36.23219	78.25586
20.3125	-33.89616	74.66241
20.625	-31.07601	68.04101
20.9375	-27.94298	60.67011
21.25	-23.89173	49.81463
21.5625	-17.90841	9.612565
21.875	-20.81909	-37.84637
22.1875	-22.46015	-57.78116
22.5	-24.17515	-75.54197
22.8125	-26.18269	-90.07894
23.125	-28.40762	-96.93803
23.4375	-30.03949	-98.43182
23.75	-30.59345	-98.43281
24.0625	-30.91975	-102.3404
24.375	-31.37492	-106.336
24.6875	-31.84945	-108.69
25	-32.07358	-110.7304
25.3125	-32.09964	-114.3175
25.625	-32.12116	-120.1738
25.9375	-32.13463	-124.4478
26.25	-32.32944	-131.1463
26.5625	-32.70581	-139.3188
26.875	-33.47058	-148.1805
27.1875	-34.32507	-157.6527
27.5	-36.03691	-163.446
27.8125	-38.15202	-165.045
28.125	-40.25382	-157.9511
28.4375	-41.3543	-150.9409
28.75	-41.32404	-138.2428
29.0625	-40.2166	-131.7272
29.375	-38.93345	-129.1107
29.6875	-37.45314	-130.3808
30	-35.66127	-136.097
30.3125	-33.82606	-147.5752
30.625	-32.71881	-173.6977
30.9375	-35.06965	144.25
31.25	-44.48035	125.5915
31.5625	-47.57356	-161.3837
31.875	-42.87897	-154.7445
32.1875	-40.56739	-178.1472
32.5	-43.26054	162.6418
32.8125	-46.60079	159.5585
33.125	-49.74213	167.2551
33.4375	-51.41443	-173.1924
33.75	-51.50873	-161.6337
34.0625	-51.76431	-152.1982
34.375	-50.97016	-137.0843
34.6875	-50.55795	-130.747
35	-49.96368	-121.4089
35.3125	-49.43852	-121.7422
35.625	-49.46735	-111.8501
35.9375	-48.34766	-118.0782
36.25	-47.85321	-117.1305
36.5625	-48.19275	-115.5501
36.875	-47.5831	-111.4345
37.1875	-47.19769	-107.7877
37.5	-46.74969	-108.1066
