Frequency	Magnitude	Phase
0.3125	-58.3076	79.61487
0.625	-55.1371	75.24932
0.9375	-52.93953	91.22285
1.25	-53.43836	-40.44423
1.5625	-47.90082	-128.825
1.875	-48.89887	-108.4427
2.1875	-55.05458	-84.89177
2.5	-49.86933	-178.0603
2.8125	-46.79026	171.3527
3.125	-52.89688	-171.387
3.4375	-49.9496	45.98675
3.75	-49.43541	139.6883
4.0625	-44.68948	-80.26344
4.375	-48.21532	-150.6945
4.6875	-46.86329	-132.3987
5	-63.04329	-133.2293
5.3125	-45.16677	-169.4814
5.625	-44.35053	-126.0483
5.9375	-46.19523	-135.108
6.25	-44.86033	-69.72168
6.5625	-48.38879	124.4694
6.875	-47.39696	-139.4603
7.1875	-48.16518	-50.68546
7.5	-50.77304	-85.80193
7.8125	-54.82653	138.0889
8.125	-47.21732	-108.5173
8.4375	-58.77519	-166.0815
8.75	-53.6773	-172.5952
9.0625	-54.38728	-163.6779
9.375	-45.30768	-98.48199
9.6875	-50.12513	-49.8753
10	-55.52155	-114.2991
10.3125	-47.60486	-87.91943
10.625	-46.57817	-58.8434
10.9375	-48.51363	-148.4851
11.25	-51.52531	-170.4747
11.5625	-48.16431	176.0554
11.875	-46.15497	-60.68857
12.1875	-50.2905	60.05585
12.5	-47.57496	-1.475121
12.8125	-46.39868	-26.36812
13.125	-49.17328	-0.7646553
13.4375	-55.84026	15.27967
13.75	-54.37988	-152.4831
14.0625	-46.65729	-72.23859
14.375	-47.66817	15.33982
14.6875	-47.07527	25.60628
15	-56.62929	69.59451
15.3125	-46.80771	27.5631
15.625	-51.24644	34.07638
15.9375	-47.85728	18.32915
16.25	-46.99297	35.41298
16.5625	-46.82016	21.48864
16.875	-46.82499	24.4919
17.1875	-54.22052	83.0713
17.5	-52.2809	98.972
17.8125	-48.28938	70.97904
18.125	-47.26315	81.14111
18.4375	-45.73728	82.96759
18.75	-44.0248	69.46477
19.0625	-41.17477	61.03786
19.375	-38.17786	63.53364
19.6875	-37.4624	67.67587
20	-36.08374	67.1748
20.3125	-34.10661	64.07046
20.625	-32.65773	68.41879
20.9375	-29.74376	63.70547
21.25	-26.73451	56.23031
21.5625	-22.55365	36.10225
21.875	-19.60306	-0.5759271
22.1875	-19.40611	-41.91977
22.5	-21.75172	-77.58452
22.8125	-26.18202	-93.7912
23.125	-28.55016	-99.63919
23.4375	-30.10551	-102.968
23.75	-31.09632	-107.7499
24.0625	-32.6318	-108.7536
24.375	-33.26477	-109.5474
24.6875	-33.47921	-119.3615
25	-34.27523	-120.7071
25.3125	-34.41693	-126.7189
25.625	-34.1012	-129.6018
25.9375	-34.32586	-133.7801
26.25	-34.05634	-141.6781
26.5625	-34.63313	-147.7392
26.875	-34.86139	-152.5254
27.1875	-36.5755	-162.8172
27.5	-38.54203	-158.465
27.8125	-40.29618	-155.2945
28.125	-41.82913	-140.3366
28.4375	-42.56203	-137.7003
28.75	-42.31502	-123.2495
29.0625	-40.79102	-124.5771
29.375	-39.83966	-125.1538
29.6875	-38.75982	-122.6442
30	-37.17767	-133.7426
30.3125	-35.46185	-137.2383
30.625	-32.95533	-151.6987
30.9375	-33.43365	164.2631
31.25	-41.47919	174.8865
31.5625	-41.61547	-159.4792
31.875	-40.12062	-156.1593
32.1875	-38.8547	-157.9555
32.5	-39.4577	-174.6201
32.8125	-41.62201	168.3242
33.125	-46.72916	166.3382
33.4375	-47.48399	-174.009
33.75	-48.45651	-175.7647
34.0625	-47.29864	-175.4421
34.375	-47.44717	-154.9473
34.6875	-47.17966	-134.1598
35	-47.52826	-138.2182
35.3125	-46.48841	-130.2321
35.625	-44.86118	-128.1459
35.9375	-45.32778	-109.2287
36.25	-45.12687	-110.5724
36.5625	-45.14323	-111.013
36.875	-44.04381	-129.1576
37.1875	-45.64486	-115.3649
37.5	-45.5653	-123.8889
37.8125	-45.61676	-124.0437
38.125	-44.60688	-125.9924
38.4375	-44.91382	-116.2161
38.75	-46.27261	-107.1656
39.0625	-44.32077	-107.931
39.375	-42.79042	-101.6291
39.6875	-42.98004	-98.68224
40	-43.25012	-103.4688
40.3125	-43.07287	-91.33532
40.625	-42.73785	-102.7189
40.9375	-43.44316	-113.8814
41.25	-46.42309	-104.7045
41.5625	-43.90882	-103.633
41.875	-44.96223	-103.7779
42.1875	-41.98059	-107.1565
42.5	-43.28297	-107.696
42.8125	-42.89246	-95.47527
43.125	-44.0662	-107.0036
43.4375	-42.11011	-109.29
43.75	-42.51148	-110.2425
44.0625	-44.17839	-101.4007
44.375	-44.24646	-100.1532
44.6875	-44.34666	-107.971
45	-43.73226	-100.473
45.3125	-45.07755	-101.7119
45.625	-44.31837	-109.3165
45.9375	-43.55242	-115.274
46.25	-43.69971	-101.7693
46.5625	-43.18538	-91.97346
46.875	-44.31755	-94.90055
47.1875	-45.20619	-94.35862
47.5	-42.66894	-86.75887
47.8125	-43.45747	-91.07188
48.125	-45.42176	-91.30695
48.4375	-43.68061	-104.8311
48.75	-44.10978	-101.6989
